run,stave,amplitude_adc,lowering_stratum,large_lowering,ml_large_lowering_probability
65,B8,2978.5,s16_large_lowering,1,0.9999999940858875
57,B2,3623.5,s16_no_lowering,0,0.0029931208642394965
65,B2,3463.5,s16_large_lowering,1,0.999999999957079
57,B2,5780.0,s16_large_lowering,1,0.9995177448968301
65,B2,1898.0,s16_no_lowering,0,0.0008232162509693452
65,B2,1239.0,s16_large_lowering,1,1.0
65,B2,4825.5,s16_no_lowering,0,0.012707142218762603
65,B2,2543.5,s16_no_lowering,0,0.0030381341798240173
57,B2,1870.0,s16_large_lowering,1,1.0
57,B4,3190.5,s16_no_lowering,0,0.00551118448356044
57,B2,7700.5,s16_no_lowering,0,0.05557092293621671
57,B2,1357.0,s16_large_lowering,1,1.0
57,B2,6015.5,s16_large_lowering,1,0.9814787082876564
57,B2,4291.5,s16_no_lowering,0,0.005787523533328326
57,B2,4923.5,s16_no_lowering,0,0.009322598194623433
57,B2,1245.0,s16_large_lowering,1,0.9999999999999951
65,B2,5701.0,s16_no_lowering,0,0.022963717410940873
65,B2,2410.0,s16_no_lowering,0,0.0012521895006603369
65,B4,3495.0,s16_large_lowering,1,0.9978493050350148
65,B2,6040.0,s16_mild_lowering,0,0.934937710296708
57,B2,1510.0,s16_large_lowering,1,1.0
65,B2,3627.5,s16_no_lowering,0,0.03805670733481387
57,B2,2187.5,s16_large_lowering,1,0.9999940671906303
65,B2,1324.0,s16_no_lowering,0,0.0003176737781913375
57,B2,5597.0,s16_no_lowering,0,0.0183433921559281
65,B2,6965.5,s16_no_lowering,0,0.4355756145626348
65,B4,2299.5,s16_no_lowering,0,0.01121625895391755
57,B2,2798.5,s16_large_lowering,1,0.9999999999999529
57,B2,2123.0,s16_large_lowering,1,0.9999955429144691
57,B2,1848.5,s16_large_lowering,1,0.9999999999999993
65,B2,7282.0,s16_no_lowering,0,0.06370332133047912
57,B2,3878.0,s16_no_lowering,0,0.004186214411026546
65,B2,4436.0,s16_large_lowering,1,1.0
65,B2,2333.0,s16_large_lowering,1,0.9999999999968532
57,B2,1096.5,s16_large_lowering,1,1.0
65,B6,3671.0,s16_no_lowering,0,0.001483126472604625
65,B2,3605.0,s16_large_lowering,1,0.9938383209356824
65,B4,2104.5,s16_large_lowering,1,0.9665683778565696
57,B2,7505.5,s16_large_lowering,1,0.9999921186921793
65,B2,4813.5,s16_no_lowering,0,0.009701312316917931
65,B2,9029.0,s16_no_lowering,0,0.09988384348729788
65,B4,2752.0,s16_no_lowering,0,0.0038337928727057114
57,B2,3626.0,s16_no_lowering,0,0.00466729793683709
65,B2,2777.0,s16_large_lowering,1,1.0
57,B2,4757.5,s16_no_lowering,0,0.009954592418304263
65,B2,4076.0,s16_large_lowering,1,0.9984554843903662
65,B4,1168.0,s16_large_lowering,1,0.9971701154639601
57,B2,8854.5,s16_large_lowering,1,0.20116446477168523
57,B2,8559.5,s16_no_lowering,0,0.0757091534859974
57,B2,6676.0,s16_no_lowering,0,0.032564710551117156
57,B2,4326.5,s16_large_lowering,1,1.0
57,B2,1209.0,s16_large_lowering,1,1.0
65,B2,2402.5,s16_no_lowering,0,0.0011350758519135546
65,B2,2236.5,s16_large_lowering,1,1.0
65,B2,2917.5,s16_large_lowering,1,0.9999999998725198
57,B2,1146.0,s16_large_lowering,1,1.0
57,B2,6198.5,s16_mild_lowering,0,0.828826134183091
57,B2,3059.0,s16_large_lowering,1,1.0
57,B8,4634.0,s16_no_lowering,0,0.04211593381280307
57,B2,7960.0,s16_large_lowering,1,0.11601564630559562
65,B2,1299.5,s16_no_lowering,0,0.00028451229793950087
65,B2,2275.5,s16_no_lowering,0,0.0011812950230584791
57,B2,3511.5,s16_large_lowering,1,0.9999443107410432
65,B4,2001.5,s16_mild_lowering,0,0.8790032238482012
65,B6,2532.5,s16_mild_lowering,0,0.04412980256479464
65,B2,4695.0,s16_no_lowering,0,0.008668848625192892
65,B2,1381.5,s16_no_lowering,0,0.00022537482405095809
57,B2,3078.5,s16_no_lowering,0,0.0031309963326582152
57,B2,3221.5,s16_large_lowering,1,0.9952996749848109
57,B2,2791.0,s16_mild_lowering,0,0.6699147832354111
65,B2,2050.5,s16_no_lowering,0,0.002812673023014398
57,B2,2190.5,s16_large_lowering,1,1.0
65,B2,6476.5,s16_no_lowering,0,0.04379420977024631
65,B2,2632.0,s16_large_lowering,1,1.0
57,B2,2291.5,s16_large_lowering,1,1.0
65,B4,1326.5,s16_large_lowering,1,1.0
65,B2,3090.5,s16_large_lowering,1,1.0
57,B2,7845.5,s16_no_lowering,0,0.07980260075661758
65,B2,1417.5,s16_large_lowering,1,1.0
57,B2,2834.5,s16_no_lowering,0,0.0017757188119032288
65,B2,1137.0,s16_large_lowering,1,1.0
57,B2,1239.0,s16_large_lowering,1,1.0
65,B2,2235.5,s16_no_lowering,0,0.0011193701683606613
65,B2,2234.0,s16_no_lowering,0,0.0009408817166172966
57,B2,7997.0,s16_large_lowering,1,0.9998776992093397
65,B2,1631.5,s16_large_lowering,1,0.9999999999999967
65,B2,7660.5,s16_no_lowering,0,0.07069469021857651
65,B2,2625.0,s16_large_lowering,1,0.9999998846147609
65,B4,2635.5,s16_large_lowering,1,0.9978593222228767
57,B2,2747.0,s16_no_lowering,0,0.0070243190375587124
57,B6,3448.5,s16_no_lowering,0,0.018552996420503624
57,B2,6002.0,s16_no_lowering,0,0.061139571298803284
65,B2,5144.5,s16_large_lowering,1,0.9999999999999976
65,B2,1365.5,s16_no_lowering,0,0.0002329639570117154
65,B2,1049.0,s16_no_lowering,0,0.0001148112183942858
65,B2,8566.5,s16_no_lowering,0,0.13838620407812482
57,B2,6548.5,s16_no_lowering,0,0.02954483935191814
65,B2,1051.5,s16_large_lowering,1,1.0
57,B2,1445.5,s16_large_lowering,1,1.0
65,B2,7894.5,s16_large_lowering,1,0.11865601463420712
65,B2,2524.0,s16_no_lowering,0,0.00206847936953536
65,B2,4644.0,s16_no_lowering,0,0.01040325771201325
65,B2,2467.5,s16_large_lowering,1,1.0
57,B4,3063.5,s16_no_lowering,0,0.002567716249351171
57,B2,8823.5,s16_no_lowering,0,0.08665541995019768
65,B2,1430.0,s16_no_lowering,0,0.0002380125362108628
57,B2,5912.5,s16_large_lowering,1,0.9999866362822896
57,B2,9314.0,s16_no_lowering,0,0.10512400788557327
57,B2,3665.0,s16_large_lowering,1,0.9999999999988072
65,B2,1081.5,s16_no_lowering,0,5.201793568565674e-05
57,B2,4923.0,s16_no_lowering,0,0.016942252185116167
65,B2,2209.0,s16_no_lowering,0,0.0009201586053704879
57,B2,4792.0,s16_no_lowering,0,0.5405819669011033
65,B2,1478.0,s16_large_lowering,1,1.0
57,B4,1173.5,s16_large_lowering,1,1.0
65,B2,1195.5,s16_large_lowering,1,1.0
57,B2,3839.5,s16_no_lowering,0,0.005621599037872721
57,B2,6064.0,s16_large_lowering,1,0.9999999988253925
57,B2,2978.0,s16_large_lowering,1,0.9996066926135481
65,B2,2383.0,s16_no_lowering,0,0.0031385986392142634
65,B2,1413.5,s16_large_lowering,1,0.9999999999999944
57,B2,4354.5,s16_no_lowering,0,0.009148366032462418
65,B2,3271.5,s16_no_lowering,0,0.12471370151972035
65,B4,2576.5,s16_no_lowering,0,0.0008308958779480319
65,B2,3099.5,s16_large_lowering,1,0.99999996783789
57,B2,5002.0,s16_large_lowering,1,1.0
65,B2,3389.5,s16_large_lowering,1,0.9999996562398368
65,B2,3258.5,s16_no_lowering,0,0.009869490286383313
65,B2,3945.0,s16_large_lowering,1,1.0
57,B2,1742.0,s16_large_lowering,1,1.0
57,B2,5177.5,s16_no_lowering,0,0.05007195990814086
57,B2,1596.0,s16_large_lowering,1,1.0
57,B2,8585.0,s16_no_lowering,0,0.10420409793432515
57,B2,2787.5,s16_large_lowering,1,0.999703957065195
65,B2,3868.0,s16_no_lowering,0,0.0055730911533361
57,B2,2269.0,s16_large_lowering,1,1.0
57,B2,5331.5,s16_no_lowering,0,0.020496925775136284
57,B2,2079.0,s16_no_lowering,0,0.000522118456804919
57,B2,1164.5,s16_large_lowering,1,1.0
65,B2,3324.0,s16_no_lowering,0,0.08725167010481481
57,B2,6569.5,s16_large_lowering,1,0.9985232563135199
65,B2,1318.0,s16_no_lowering,0,0.00012740402787181961
65,B2,2935.0,s16_large_lowering,1,1.0
65,B2,1149.0,s16_large_lowering,1,1.0
57,B2,9550.5,s16_no_lowering,0,0.10970256289914813
57,B2,3890.0,s16_no_lowering,0,0.00656680979360406
65,B2,1149.5,s16_large_lowering,1,0.9993697450171237
57,B2,2842.5,s16_large_lowering,1,1.0
65,B2,2914.5,s16_no_lowering,0,0.004792157760854965
65,B2,4152.0,s16_no_lowering,0,0.06462789123970916
65,B6,7204.5,s16_no_lowering,0,0.012305613845375327
57,B2,5224.5,s16_no_lowering,0,0.01377327936596764
65,B4,2212.0,s16_large_lowering,1,0.9999999999605544
57,B2,8042.0,s16_no_lowering,0,0.06128261531405234
65,B2,4066.5,s16_large_lowering,1,0.9999999999999569
57,B2,3727.0,s16_large_lowering,1,1.0
57,B2,3147.5,s16_no_lowering,0,0.13126499315139412
65,B4,2409.5,s16_no_lowering,0,0.0007230865237574816
65,B2,6800.0,s16_large_lowering,1,0.9995443133934346
57,B2,4764.0,s16_large_lowering,1,0.9993469688549869
57,B2,4076.5,s16_large_lowering,1,0.999933933591328
57,B2,9547.0,s16_no_lowering,0,0.22960240867285184
57,B2,3658.5,s16_no_lowering,0,0.004810230542978115
57,B2,3791.0,s16_no_lowering,0,0.005313202027651331
65,B2,1118.0,s16_no_lowering,0,0.00010223511996653207
57,B2,2726.5,s16_large_lowering,1,0.9965430940234765
57,B2,1189.0,s16_large_lowering,1,1.0
57,B2,1965.5,s16_no_lowering,0,0.0004505057005576362
65,B4,1490.0,s16_large_lowering,1,1.0
57,B2,5733.0,s16_no_lowering,0,0.026710031361392297
57,B2,1713.0,s16_large_lowering,1,1.0
57,B2,4349.0,s16_large_lowering,1,1.0
57,B2,1105.0,s16_large_lowering,1,1.0
65,B2,7445.5,s16_no_lowering,0,0.20919236275903957
57,B2,2602.5,s16_large_lowering,1,1.0
65,B2,1942.5,s16_large_lowering,1,1.0
57,B2,4764.5,s16_mild_lowering,0,0.8359653157112564
65,B2,1114.5,s16_large_lowering,1,0.025009335041585572
57,B2,4661.0,s16_no_lowering,0,0.011651093335824328
65,B2,1849.5,s16_large_lowering,1,1.0
65,B2,1609.0,s16_no_lowering,0,0.0007104440284267644
65,B2,4266.0,s16_large_lowering,1,0.999999999999996
65,B2,2276.0,s16_no_lowering,0,0.000757359032549352
65,B2,2461.0,s16_large_lowering,1,0.9999999999992009
65,B2,3070.0,s16_no_lowering,0,0.0021863490133504915
57,B2,3591.0,s16_large_lowering,1,0.9999980801541642
57,B2,2561.5,s16_large_lowering,1,0.9998390077073219
57,B2,1011.0,s16_large_lowering,1,1.0
65,B2,1489.0,s16_no_lowering,0,0.0006726243207589846
57,B2,4205.5,s16_no_lowering,0,0.025176400253324023
57,B2,1344.5,s16_large_lowering,1,1.0
65,B2,5605.5,s16_large_lowering,1,0.9999996036817315
57,B2,4238.0,s16_no_lowering,0,0.00870117408890481
57,B2,1631.0,s16_large_lowering,1,0.999997793384346
57,B2,3337.5,s16_no_lowering,0,0.006060696051057002
57,B2,2069.0,s16_no_lowering,0,0.0005334109002091408
65,B2,3804.5,s16_no_lowering,0,0.005401697144514838
57,B2,3319.0,s16_no_lowering,0,0.003607057538546012
65,B2,3939.5,s16_no_lowering,0,0.006153765158846943
57,B2,1407.5,s16_large_lowering,1,1.0
57,B2,8769.0,s16_no_lowering,0,0.08621277245884455
57,B4,3257.0,s16_no_lowering,0,0.0009703591267478297
57,B2,2913.5,s16_no_lowering,0,0.004234558413775302
57,B2,1105.5,s16_large_lowering,1,1.0
65,B2,3949.0,s16_no_lowering,0,0.006340672651327959
57,B2,2867.5,s16_large_lowering,1,0.996280414230188
57,B2,1325.0,s16_large_lowering,1,1.0
57,B2,4185.5,s16_no_lowering,0,0.005139021101997377
57,B2,5265.5,s16_no_lowering,0,0.021735956276356994
57,B2,7437.0,s16_no_lowering,0,0.06159958064122116
57,B2,1188.5,s16_mild_lowering,0,0.030928786907446562
65,B2,1255.5,s16_no_lowering,0,0.00020883169389024388
57,B2,2663.5,s16_large_lowering,1,0.06927776441882563
65,B2,2810.5,s16_large_lowering,1,0.9860756706771993
57,B2,1848.0,s16_large_lowering,1,1.0
57,B2,7816.0,s16_large_lowering,1,0.9976985068651503
57,B2,4202.5,s16_no_lowering,0,0.005663873220043842
65,B2,5180.5,s16_no_lowering,0,0.03039853250532145
57,B2,6132.5,s16_no_lowering,0,0.026698667336317365
65,B2,1015.5,s16_large_lowering,1,1.0
65,B2,1297.0,s16_no_lowering,0,0.0001297563249369129
57,B2,8764.5,s16_no_lowering,0,0.11573451057596593
65,B2,2555.0,s16_large_lowering,1,0.9999832727812882
65,B2,2251.5,s16_no_lowering,0,0.0010094664149109583
57,B2,3458.0,s16_no_lowering,0,0.004991605442018988
57,B2,3397.0,s16_large_lowering,1,0.9999999992457227
57,B2,3128.5,s16_no_lowering,0,0.003375549388565388
57,B2,7296.5,s16_no_lowering,0,0.671340184717506
57,B2,1579.0,s16_large_lowering,1,0.999999982775924
57,B2,7281.5,s16_no_lowering,0,0.041965826303832846
65,B2,3011.5,s16_no_lowering,0,0.003845471294114528
57,B2,1528.0,s16_no_lowering,0,0.0007179545134205112
57,B2,5367.0,s16_no_lowering,0,0.01989967205151458
65,B2,1899.0,s16_large_lowering,1,1.0
65,B2,4943.0,s16_large_lowering,1,0.999999978520995
57,B2,1651.5,s16_large_lowering,1,1.0
65,B2,2798.0,s16_no_lowering,0,0.0022091338482192555
57,B2,1496.5,s16_large_lowering,1,1.0
65,B2,5521.5,s16_no_lowering,0,0.02065193298021831
57,B2,1547.5,s16_no_lowering,0,0.00029075079029364036
57,B2,1244.5,s16_no_lowering,0,0.00010275538964127869
65,B2,3822.5,s16_no_lowering,0,0.006878358990928266
57,B2,1215.5,s16_large_lowering,1,0.9999999999999905
65,B2,1067.0,s16_no_lowering,0,0.00018743694163149736
57,B2,3886.0,s16_no_lowering,0,0.005288181933170141
65,B2,4032.0,s16_no_lowering,0,0.01097608437632023
57,B2,2532.0,s16_no_lowering,0,0.0018584278996905802
57,B2,2075.5,s16_large_lowering,1,1.0
65,B2,1075.5,s16_mild_lowering,0,0.1998467918805043
57,B2,1001.0,s16_no_lowering,0,2.897404621489849e-05
65,B2,2620.5,s16_large_lowering,1,1.0
65,B2,5124.0,s16_no_lowering,0,0.01590735758690258
65,B6,3229.0,s16_no_lowering,0,0.0011653954648693512
65,B2,5860.5,s16_no_lowering,0,0.026053680388898007
65,B2,1057.0,s16_large_lowering,1,1.0
57,B2,1014.0,s16_no_lowering,0,0.00017070864112360504
57,B2,1406.5,s16_large_lowering,1,1.0
65,B2,2834.0,s16_large_lowering,1,1.0
57,B2,1201.0,s16_large_lowering,1,0.9999999999703488
57,B2,6359.0,s16_no_lowering,0,0.027398267117563702
65,B4,1361.5,s16_large_lowering,1,1.0
65,B2,4921.0,s16_no_lowering,0,0.01360443247380832
57,B2,5924.0,s16_large_lowering,1,0.9997590834127302
57,B2,2198.0,s16_no_lowering,0,0.0012320399526850726
65,B2,2922.0,s16_no_lowering,0,0.003494020365041377
65,B2,1693.5,s16_large_lowering,1,1.0
57,B2,9010.5,s16_large_lowering,1,0.2798457917890256
57,B2,3222.0,s16_no_lowering,0,0.003142193472733808
57,B2,1938.5,s16_large_lowering,1,1.0
65,B2,3204.0,s16_no_lowering,0,0.006731580041110483
65,B2,1244.5,s16_no_lowering,0,0.00047729802852002225
65,B2,3577.0,s16_no_lowering,0,0.006019532996705216
65,B2,1132.5,s16_large_lowering,1,1.0
57,B2,1388.5,s16_large_lowering,1,1.0
57,B2,4871.5,s16_no_lowering,0,0.010673069041244055
65,B2,1317.0,s16_no_lowering,0,0.00014706516134501253
65,B4,1777.5,s16_no_lowering,0,0.00021937529311493565
57,B2,1538.5,s16_large_lowering,1,1.0
65,B2,4584.5,s16_no_lowering,0,0.010083896002992122
57,B2,4699.0,s16_large_lowering,1,0.9745709010585818
57,B2,3253.0,s16_no_lowering,0,0.011834631399147031
65,B2,3182.5,s16_large_lowering,1,1.0
57,B2,3977.0,s16_large_lowering,1,0.9998728564866738
57,B2,3162.0,s16_no_lowering,0,0.0019930493618061556
57,B2,1607.5,s16_large_lowering,1,1.0
65,B4,1169.5,s16_large_lowering,1,1.0
57,B2,4032.0,s16_no_lowering,0,0.0046862401117134965
57,B2,1376.0,s16_large_lowering,1,1.0
57,B2,1348.5,s16_no_lowering,0,0.000269651649271953
65,B2,3505.0,s16_large_lowering,1,1.0
57,B2,1001.0,s16_large_lowering,1,1.0
65,B6,1691.5,s16_no_lowering,0,0.0001697358238545969
65,B2,2113.5,s16_no_lowering,0,0.0005968748694049005
57,B4,1182.5,s16_large_lowering,1,1.0
65,B2,2284.0,s16_no_lowering,0,0.0008448271927656985
57,B2,1714.0,s16_large_lowering,1,1.0
57,B2,2982.0,s16_large_lowering,1,1.0
57,B2,2849.0,s16_no_lowering,0,0.002728972582733511
65,B2,1741.5,s16_no_lowering,0,0.00025500392181936765
65,B2,3375.0,s16_no_lowering,0,0.0021353785281421176
65,B2,3247.5,s16_no_lowering,0,0.019702574352007788
65,B2,2180.0,s16_no_lowering,0,0.0010584180196923146
65,B2,2366.5,s16_large_lowering,1,0.9999999999709224
57,B2,3290.0,s16_large_lowering,1,0.9999951949581029
57,B2,4078.0,s16_large_lowering,1,0.9973465771298936
57,B2,1192.5,s16_large_lowering,1,1.0
57,B2,1027.5,s16_large_lowering,1,1.0
57,B2,1337.5,s16_large_lowering,1,1.0
57,B2,3408.0,s16_no_lowering,0,0.0043325438829700655
65,B2,1254.0,s16_no_lowering,0,0.00013246435356072526
57,B2,7229.5,s16_large_lowering,1,0.1112931233786161
65,B2,4796.5,s16_no_lowering,0,0.015144285132270325
65,B2,4796.5,s16_no_lowering,0,0.015363585141538998
65,B2,5720.5,s16_no_lowering,0,0.01628116608113396
57,B2,2194.5,s16_large_lowering,1,1.0
65,B2,6876.0,s16_no_lowering,0,0.05151626076773214
57,B2,4177.5,s16_large_lowering,1,1.0
57,B2,5040.5,s16_no_lowering,0,0.012756666810156934
65,B2,5265.5,s16_large_lowering,1,0.9999985088303147
65,B2,4637.5,s16_no_lowering,0,0.011086027491956743
57,B2,7379.5,s16_no_lowering,0,0.04422897735026776
57,B2,3103.5,s16_no_lowering,0,0.0023849706496952188
57,B2,1047.5,s16_no_lowering,0,0.00030031014646888593
57,B2,2644.5,s16_large_lowering,1,0.9999142557842585
57,B6,1054.0,s16_large_lowering,1,1.0
65,B2,4993.5,s16_no_lowering,0,0.0876035461661707
57,B2,3031.0,s16_no_lowering,0,0.0034860891821610245
65,B2,1867.5,s16_large_lowering,1,1.0
65,B2,1165.5,s16_large_lowering,1,1.0
65,B2,3691.5,s16_no_lowering,0,0.0033991402711141673
57,B2,7225.0,s16_large_lowering,1,0.0936070951729895
65,B2,1187.0,s16_large_lowering,1,1.0
65,B2,2926.0,s16_no_lowering,0,0.004105356311270188
57,B2,1497.5,s16_no_lowering,0,0.00026896661330617184
65,B2,6909.5,s16_no_lowering,0,0.046683207900547856
65,B2,2042.5,s16_large_lowering,1,0.9999999999996176
65,B2,1790.5,s16_no_lowering,0,0.0008040935177355177
65,B2,2127.0,s16_no_lowering,0,0.0008853711333050801
57,B6,1609.5,s16_large_lowering,1,1.0
57,B2,3088.0,s16_no_lowering,0,0.0037403470392117187
65,B4,1530.5,s16_large_lowering,1,1.0
57,B2,6361.0,s16_no_lowering,0,0.022075251106975183
65,B2,5761.5,s16_no_lowering,0,0.033093126388638566
57,B4,4470.5,s16_no_lowering,0,0.0054025451430654795
57,B2,6539.0,s16_no_lowering,0,0.12200160712394843
65,B2,4639.5,s16_no_lowering,0,0.014655394250671333
57,B2,7761.0,s16_large_lowering,1,0.9915852494291129
57,B2,2113.5,s16_large_lowering,1,1.0
65,B2,3155.0,s16_large_lowering,1,0.9999999988001136
57,B6,1014.0,s16_large_lowering,1,1.0
57,B2,2580.5,s16_large_lowering,1,1.0
65,B2,6227.5,s16_large_lowering,1,0.9990085203222323
65,B2,3462.0,s16_no_lowering,0,0.017151166778710602
57,B2,1541.0,s16_no_lowering,0,0.00023401542002876417
65,B2,8381.5,s16_large_lowering,1,0.14243372488516473
57,B2,4707.0,s16_no_lowering,0,0.013138383222520726
57,B2,1986.5,s16_no_lowering,0,0.0009936405760458643
65,B2,4004.5,s16_no_lowering,0,0.23079655437168117
57,B2,4574.5,s16_large_lowering,1,1.0
57,B2,6731.5,s16_no_lowering,0,0.14691441941304
57,B2,3103.0,s16_no_lowering,0,0.006353887454328907
57,B6,3000.0,s16_no_lowering,0,0.020912514535810296
57,B2,3437.5,s16_no_lowering,0,0.0036398181509238493
57,B2,3725.5,s16_no_lowering,0,0.003406691725397794
65,B2,4746.5,s16_no_lowering,0,0.0077866251537076275
65,B2,3114.5,s16_no_lowering,0,0.043487238857045314
57,B2,8622.5,s16_no_lowering,0,0.06562988412860407
57,B4,1048.0,s16_no_lowering,0,5.318009080623302e-05
65,B2,1164.5,s16_no_lowering,0,9.06604031398265e-05
57,B2,7500.0,s16_large_lowering,1,0.24932332204062843
57,B2,2309.0,s16_large_lowering,1,1.0
57,B2,1564.0,s16_large_lowering,1,1.0
57,B2,5876.5,s16_large_lowering,1,0.9903783153970663
57,B2,2342.0,s16_large_lowering,1,0.9999996409051525
65,B2,1951.5,s16_no_lowering,0,0.000959238845957864
57,B2,3675.0,s16_no_lowering,0,0.003960946035137002
65,B2,2365.0,s16_large_lowering,1,1.0
57,B2,3034.0,s16_large_lowering,1,0.9997050423125643
65,B2,1097.5,s16_large_lowering,1,1.0
65,B2,2110.0,s16_no_lowering,0,0.0009873813942640082
65,B2,4361.5,s16_no_lowering,0,0.010322201891216819
65,B2,3049.0,s16_large_lowering,1,1.0
57,B2,1187.0,s16_mild_lowering,0,0.00471582169910034
65,B2,3355.0,s16_large_lowering,1,0.9999999804895953
57,B2,1361.5,s16_no_lowering,0,0.00021773143543846695
57,B2,4958.5,s16_large_lowering,1,1.0
65,B2,1203.5,s16_no_lowering,0,0.00041568576704518697
65,B8,1209.0,s16_large_lowering,1,1.0
57,B2,4947.5,s16_no_lowering,0,0.00895427172915446
65,B2,4602.5,s16_large_lowering,1,0.9999999910022074
57,B2,1321.5,s16_large_lowering,1,1.0
65,B2,3568.5,s16_no_lowering,0,0.004734299757887992
65,B2,1151.0,s16_no_lowering,0,0.00016066548771942503
57,B2,1455.0,s16_large_lowering,1,0.9999999999997129
65,B4,1519.0,s16_no_lowering,0,0.00018403840925069337
65,B2,1713.0,s16_no_lowering,0,0.0009862177203151439
65,B2,2144.0,s16_no_lowering,0,0.0009315599032944545
65,B2,2323.5,s16_no_lowering,0,0.001588276983804976
65,B2,5557.5,s16_large_lowering,1,0.8788600720225778
57,B2,2879.5,s16_no_lowering,0,0.0024022237778194215
57,B2,2910.0,s16_large_lowering,1,0.9069170804000326
57,B2,6408.0,s16_no_lowering,0,0.05120104776757476
65,B4,2579.5,s16_no_lowering,0,0.024351847703961135
57,B2,7781.5,s16_large_lowering,1,0.4216368505713284
57,B2,3042.5,s16_large_lowering,1,0.9996622208622185
57,B2,3687.0,s16_no_lowering,0,0.005052745647131662
65,B2,1848.0,s16_no_lowering,0,0.0005973476858712732
57,B2,1695.0,s16_large_lowering,1,1.0
65,B2,1071.5,s16_no_lowering,0,5.281170573710204e-05
65,B2,3060.5,s16_no_lowering,0,0.006242018560118432
65,B2,5932.5,s16_no_lowering,0,0.07819692771417547
65,B2,6216.0,s16_no_lowering,0,0.02473690886792172
57,B2,5748.5,s16_no_lowering,0,0.5389757089418916
65,B6,3818.0,s16_no_lowering,0,0.005430936240201407
57,B2,7211.5,s16_no_lowering,0,0.0364877862620065
57,B2,7494.5,s16_no_lowering,0,0.04348452172746732
65,B2,1816.5,s16_no_lowering,0,0.0005846488721996239
57,B2,1291.5,s16_large_lowering,1,1.0
57,B4,3112.5,s16_large_lowering,1,1.0
57,B2,3738.0,s16_large_lowering,1,0.9948890671580591
65,B2,1930.0,s16_large_lowering,1,1.0
65,B2,2838.0,s16_large_lowering,1,1.0
57,B2,1231.5,s16_large_lowering,1,1.0
57,B2,3471.5,s16_no_lowering,0,0.003981794250704279
57,B2,1889.5,s16_mild_lowering,0,0.17541283382364883
57,B2,3553.5,s16_mild_lowering,0,0.337955859443048
65,B2,4996.0,s16_no_lowering,0,0.015553299414975788
57,B2,2073.0,s16_no_lowering,0,0.0018415791707097325
57,B2,3121.0,s16_no_lowering,0,0.006719301855201574
65,B2,4944.0,s16_no_lowering,0,0.011780078736462382
57,B2,1735.0,s16_large_lowering,1,1.0
57,B2,1145.0,s16_large_lowering,1,1.0
57,B2,3019.5,s16_no_lowering,0,0.04616239494266692
57,B4,2514.5,s16_large_lowering,1,0.9999999998764268
57,B2,3657.0,s16_no_lowering,0,0.003958562524924044
57,B2,5240.0,s16_large_lowering,1,1.0
57,B2,3860.5,s16_mild_lowering,0,0.12062533041698477
57,B2,1423.5,s16_large_lowering,1,1.0
