method,residual_column,nominal_coverage,heldout_run,topology,n_train_rows,n_test_rows,interval_center_ns,half_width_ns,interval_width_ns,coverage,coverage_error,abs_coverage_error
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,51,all,64868,616,-0.8385065917036105,4.8517920037199,9.7035840074398,0.487012987012987,-0.19298701298701304,0.19298701298701304
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,52,B2_containing,43739,217,-1.600785109654969,5.227029793901641,10.454059587803282,0.3225806451612903,-0.35741935483870974,0.35741935483870974
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,52,downstream_only,21433,95,0.4641635114150718,3.4303926381478482,6.8607852762956965,0.5473684210526316,-0.13263157894736843,0.13263157894736843
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,52,all,65172,312,-0.8361496094503043,4.860773646032087,9.721547292064175,0.46153846153846156,-0.21846153846153848,0.21846153846153848
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,53,B2_containing,43143,813,-1.656306699598029,5.149151087979851,10.298302175959702,0.27060270602706027,-0.4093972939729398,0.4093972939729398
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,53,downstream_only,21221,307,0.3896860863066593,3.4006813364611834,6.801362672922367,0.2703583061889251,-0.40964169381107496,0.40964169381107496
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,53,all,64364,1120,-0.9013353161107941,4.793157970671621,9.586315941343242,0.2625,-0.41750000000000004,0.41750000000000004
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,54,B2_containing,43184,772,-1.6178018685817448,5.169800088844485,10.33960017768897,0.32642487046632124,-0.3535751295336788,0.3535751295336788
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,54,downstream_only,21247,281,0.4327348913530136,3.4546590129572134,6.909318025914427,0.8505338078291815,0.17053380782918148,0.17053380782918148
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,54,all,64431,1053,-0.8652967571895201,4.832594574494952,9.665189148989905,0.4691358024691358,-0.21086419753086427,0.21086419753086427
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,55,B2_containing,43417,539,-1.6260829052380523,5.199225774441592,10.398451548883184,0.38589981447124305,-0.294100185528757,0.294100185528757
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,55,downstream_only,21311,217,0.426048489074502,3.4222839011153936,6.844567802230787,0.4423963133640553,-0.23760368663594472,0.23760368663594472
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,55,all,64728,756,-0.8683174631640416,4.835012941969948,9.670025883939896,0.41005291005291006,-0.26994708994709,0.26994708994709
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,56,B2_containing,42747,1209,-1.6542764860828578,5.149843133334256,10.299686266668513,0.40363937138130684,-0.2763606286186932,0.2763606286186932
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,56,downstream_only,21068,460,0.4134050233441773,3.445847075351611,6.891694150703222,0.6956521739130435,0.01565217391304341,0.01565217391304341
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,56,all,63815,1669,-0.8948484323333359,4.816403548681485,9.63280709736297,0.5014979029358898,-0.17850209706411024,0.17850209706411024
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,57,B2_containing,43082,874,-1.5653329051493472,5.2170669562937535,10.434133912587507,0.5068649885583524,-0.17313501144164767,0.17313501144164767
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,57,downstream_only,21181,347,0.4965575274663711,3.429390517009298,6.858781034018596,0.6858789625360231,0.005878962536023047,0.005878962536023047
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,57,all,64263,1221,-0.8074666254934838,4.845816954099113,9.691633908198225,0.5266175266175266,-0.15338247338247346,0.15338247338247346
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,58,B2_containing,43102,854,-1.6122584545286878,5.2329488058542015,10.465897611708403,0.6381733021077284,-0.04182669789227167,0.04182669789227167
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,58,downstream_only,21175,353,0.4203815940767859,3.4432927282557566,6.886585456511513,0.7138810198300283,0.033881019830028225,0.033881019830028225
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,58,all,64277,1207,-0.8560797838535498,4.863627464761004,9.727254929522008,0.6785418392709196,-0.0014581607290804488,0.0014581607290804488
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,59,B2_containing,36522,7434,-1.4016925730271175,5.47473174769664,10.94946349539328,0.7678235135862255,0.08782351358622542,0.08782351358622542
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,59,downstream_only,17775,3753,0.3602646461384671,3.586208180835031,7.172416361670062,0.7868371969091393,0.10683719690913929,0.10683719690913929
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,59,all,54297,11187,-0.7751541868825265,5.090198115623743,10.180396231247485,0.8004827031375704,0.12048270313757037,0.12048270313757037
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,60,B2_containing,37132,6824,-0.9340063645974952,5.309699260210898,10.619398520421797,0.5682883939038686,-0.1117116060961314,0.1117116060961314
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,60,downstream_only,17828,3700,1.0565105491881053,3.265305175041238,6.530610350082476,0.5491891891891892,-0.1308108108108108,0.1308108108108108
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,60,all,54960,10524,-0.1980226534814106,4.683985243276756,9.367970486553512,0.5103572786012923,-0.16964272139870773,0.16964272139870773
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,61,B2_containing,36346,7610,-2.305120758270779,5.35606073663046,10.71212147326092,0.7898817345597897,0.10988173455978967,0.10988173455978967
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,61,downstream_only,17283,4245,0.0113658835732112,3.514424408647318,7.028848817294636,0.6645465253239105,-0.015453474676089596,0.015453474676089596
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,61,all,53629,11855,-1.3559323887716928,5.037600693647262,10.075201387294523,0.7983129481231548,0.11831294812315474,0.11831294812315474
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,62,B2_containing,36853,7103,-2.0331844737048868,5.338841100122925,10.67768220024585,0.7845980571589469,0.10459805715894688,0.10459805715894688
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,62,downstream_only,17695,3833,-0.0038908080948951,3.426072187361236,6.852144374722472,0.5914427341507957,-0.08855726584920431,0.08855726584920431
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,62,all,54548,10936,-1.2059815225597088,4.9699475013132375,9.939895002626475,0.763899049012436,0.08389904901243594,0.08389904901243594
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,63,B2_containing,39956,4000,-1.3869326041084573,5.1984512695420495,10.396902539084099,0.56775,-0.11225000000000007,0.11225000000000007
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,63,downstream_only,19712,1816,0.6798865214652798,3.3761444041112405,6.752288808222481,0.6200440528634361,-0.059955947136563936,0.059955947136563936
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,63,all,59668,5816,-0.6363438756535078,4.774022149206121,9.548044298412242,0.5410935350756534,-0.13890646492434666,0.13890646492434666
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,65,B2_containing,42840,1116,-1.551225892547091,5.264179704137507,10.528359408275014,0.692652329749104,0.012652329749103908,0.012652329749103908
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,65,downstream_only,21130,398,0.4685634998190109,3.4516513201632946,6.903302640326589,0.821608040201005,0.14160804020100493,0.14160804020100493
support_gated_cnn_new,resid_support_gated_cnn_new,0.68,65,all,63970,1514,-0.8130486116954485,4.879115830705139,9.758231661410278,0.7014531043593131,0.021453104359313024,0.021453104359313024
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,44,B2_containing,43832,124,-1.5990658495751395,65.16315612537224,130.32631225074448,0.8467741935483871,-0.10322580645161283,0.10322580645161283
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,44,downstream_only,21483,45,0.4494409983566558,7.141161468251235,14.28232293650247,0.9333333333333333,-0.016666666666666607,0.016666666666666607
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,44,all,65315,169,-0.8396693870092887,42.19643778603665,84.3928755720733,0.8579881656804734,-0.09201183431952653,0.09201183431952653
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,45,B2_containing,42663,1293,-1.5599791725640508,61.97799326941546,123.95598653883091,0.8468677494199536,-0.10313225058004638,0.10313225058004638
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,45,downstream_only,21034,494,0.5062579675060013,7.152984504117999,14.305969008235998,0.9251012145748988,-0.024898785425101155,0.024898785425101155
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,45,all,63697,1787,-0.8049864486795153,39.792468875210616,79.58493775042123,0.8561835478455512,-0.09381645215444878,0.09381645215444878
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,46,B2_containing,43946,10,-1.5967184381699346,65.44456113150011,130.88912226300022,0.9,-0.04999999999999993,0.04999999999999993
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,46,downstream_only,21525,3,0.4518263483076032,7.141687775531068,14.283375551062136,0.3333333333333333,-0.6166666666666667,0.6166666666666667
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,46,all,65471,13,-0.838330171852442,42.4742954126853,84.9485908253706,0.8461538461538461,-0.10384615384615381,0.10384615384615381
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,47,B2_containing,43844,112,-1.5948727879540292,65.25758392556018,130.51516785112037,0.8660714285714286,-0.08392857142857135,0.08392857142857135
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,47,downstream_only,21484,44,0.45907562864750595,7.150713636846102,14.301427273692203,0.9318181818181818,-0.018181818181818188,0.018181818181818188
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,47,all,65328,156,-0.8353546518299957,42.3532052059889,84.7064104119778,0.8974358974358975,-0.05256410256410249,0.05256410256410249
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,48,B2_containing,43164,792,-1.6094104203441166,63.74028267101255,127.4805653420251,0.8674242424242424,-0.08257575757575752,0.08257575757575752
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,48,downstream_only,21222,306,0.4555214066635185,7.147324338254087,14.294648676508174,0.9477124183006536,-0.002287581699346397,0.002287581699346397
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,48,all,64386,1098,-0.8472321694723408,41.288806217645345,82.57761243529069,0.8797814207650273,-0.07021857923497266,0.07021857923497266
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,49,B2_containing,43092,864,-1.5528935308700826,64.41075874223466,128.82151748446933,0.9016203703703703,-0.048379629629629606,0.048379629629629606
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,49,downstream_only,21206,322,0.498487800632303,7.1613802799656545,14.322760559931309,0.9316770186335404,-0.0183229813664596,0.0183229813664596
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,49,all,64298,1186,-0.7980799237756795,41.55138107581341,83.10276215162682,0.8988195615514334,-0.05118043844856657,0.05118043844856657
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,50,B2_containing,43002,954,-1.620371112452633,60.614758275918646,121.22951655183729,0.749475890985325,-0.200524109014675,0.200524109014675
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,50,downstream_only,21193,335,0.4816870066567547,7.170798969593425,14.34159793918685,0.9492537313432836,-0.0007462686567163423,0.0007462686567163423
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,50,all,64195,1289,-0.8495976987268807,38.0917940545162,76.1835881090324,0.7176105508145849,-0.23238944918541504,0.23238944918541504
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,51,B2_containing,43514,442,-1.6013058249138066,63.89108070487733,127.78216140975466,0.8144796380090498,-0.1355203619909502,0.1355203619909502
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,51,downstream_only,21354,174,0.46635794403840214,7.155376223939224,14.310752447878448,0.9367816091954023,-0.013218390804597635,0.013218390804597635
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,51,all,64868,616,-0.8385065917036105,40.78055726276903,81.56111452553806,0.7873376623376623,-0.16266233766233762,0.16266233766233762
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,52,B2_containing,43739,217,-1.600785109654969,64.39290816509906,128.78581633019812,0.7465437788018433,-0.20345622119815665,0.20345622119815665
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,52,downstream_only,21433,95,0.4641635114150718,7.156834714135315,14.31366942827063,0.9473684210526315,-0.0026315789473684292,0.0026315789473684292
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,52,all,65172,312,-0.8361496094503043,41.56023165204302,83.12046330408604,0.75,-0.19999999999999996,0.19999999999999996
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,53,B2_containing,43143,813,-1.656306699598029,60.25270728000124,120.50541456000248,0.6875768757687577,-0.26242312423124226,0.26242312423124226
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,53,downstream_only,21221,307,0.3896860863066593,6.982641052378052,13.965282104756104,0.6938110749185668,-0.2561889250814332,0.2561889250814332
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,53,all,64364,1120,-0.9013353161107941,38.38513558575883,76.77027117151766,0.7035714285714286,-0.24642857142857133,0.24642857142857133
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,54,B2_containing,43184,772,-1.6178018685817448,60.939492010435416,121.87898402087083,0.7240932642487047,-0.22590673575129527,0.22590673575129527
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,54,downstream_only,21247,281,0.4327348913530136,7.142714842142923,14.285429684285846,0.9786476868327402,0.028647686832740216,0.028647686832740216
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,54,all,64431,1053,-0.8652967571895201,39.04296479631007,78.08592959262015,0.741690408357075,-0.20830959164292495,0.20830959164292495
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,55,B2_containing,43417,539,-1.6260829052380523,63.212997403866574,126.42599480773315,0.7829313543599258,-0.16706864564007418,0.16706864564007418
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,55,downstream_only,21311,217,0.426048489074502,7.135082712958868,14.270165425917735,0.967741935483871,0.01774193548387104,0.01774193548387104
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,55,all,64728,756,-0.8683174631640416,40.54355361391469,81.08710722782938,0.7843915343915344,-0.16560846560846554,0.16560846560846554
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,56,B2_containing,42747,1209,-1.6542764860828578,59.8370118198579,119.6740236397158,0.76095947063689,-0.18904052936311,0.18904052936311
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,56,downstream_only,21068,460,0.4134050233441773,7.140571412470415,14.28114282494083,0.9739130434782609,0.023913043478260954,0.023913043478260954
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,56,all,63815,1669,-0.8948484323333359,37.70612287059557,75.41224574119114,0.7519472738166567,-0.19805272618334324,0.19805272618334324
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,57,B2_containing,43082,874,-1.5653329051493472,64.26995788555782,128.53991577111563,0.8958810068649885,-0.05411899313501145,0.05411899313501145
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,57,downstream_only,21181,347,0.4965575274663711,7.184920026116252,14.369840052232504,0.9596541786743515,0.009654178674351588,0.009654178674351588
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,57,all,64263,1221,-0.8074666254934838,41.541327968912846,83.08265593782569,0.8992628992628993,-0.05073710073710069,0.05073710073710069
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,58,B2_containing,43102,854,-1.6122584545286878,64.30446283783662,128.60892567567325,0.8934426229508197,-0.05655737704918029,0.05655737704918029
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,58,downstream_only,21175,353,0.4203815940767859,7.138527862643629,14.277055725287259,0.9745042492917847,0.02450424929178474,0.02450424929178474
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,58,all,64277,1207,-0.8560797838535498,41.231731076812274,82.46346215362455,0.8815244407622204,-0.06847555923777959,0.06847555923777959
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,59,B2_containing,36522,7434,-1.4016925730271175,73.00482518350555,146.0096503670111,0.9908528383104654,0.04085283831046549,0.04085283831046549
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,59,downstream_only,17775,3753,0.3602646461384671,7.277630172283179,14.555260344566358,0.9730881961097788,0.023088196109778858,0.023088196109778858
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,59,all,54297,11187,-0.7751541868825265,51.03212648807187,102.06425297614373,0.988111200500581,0.03811120050058103,0.03811120050058103
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,60,B2_containing,37132,6824,-0.9340063645974952,72.27834017245152,144.55668034490304,0.9934056271981243,0.04340562719812435,0.04340562719812435
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,60,downstream_only,17828,3700,1.0565105491881053,6.930147382871818,13.860294765743635,0.8405405405405405,-0.10945945945945945,0.10945945945945945
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,60,all,54960,10524,-0.1980226534814106,50.596706218143545,101.19341243628709,0.9906879513492969,0.040687951349296925,0.040687951349296925
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,61,B2_containing,36346,7610,-2.305120758270779,74.30537136089221,148.61074272178442,0.9917214191852826,0.041721419185282604,0.041721419185282604
support_gated_cnn_new,resid_support_gated_cnn_new,0.95,61,downstream_only,17283,4245,0.0113658835732112,7.209399761617607,14.418799523235213,0.9830388692579505,0.03303886925795052,0.03303886925795052
