sample,run,event,amp_left,amp_right,peak_left,peak_right,area_left,area_right,tail_left,tail_right,raw_residual_ns
sample_iii,45,13349,2479.0,1062.5,6.0,6.0,17750.0,7268.0,0.30377464788732395,0.2971931755641167,2.683952850641056
sample_iii,45,13489,2046.5,1404.5,7.0,8.0,14553.0,10195.0,0.3426784855356284,0.38460029426189307,3.9794441403636895
sample_iii,45,13592,2115.0,1144.0,7.0,6.0,16151.0,8316.0,0.33236332115658473,0.3395863395863396,2.9345382411285073
sample_iii,45,13599,1385.5,1360.5,3.0,4.0,-6436.0,3653.0,-11006.0,-0.7161237339173282,2.259776985121629
sample_iii,45,13602,2630.0,1565.5,7.0,7.0,19326.0,10786.0,0.34533788678464244,0.35796402744298167,5.354281651559212
sample_iii,45,13621,1289.0,1286.5,7.0,7.0,9374.0,9187.0,0.3279283123533177,0.37324480243822794,5.909077771510347
sample_iii,45,13707,2001.5,1286.5,7.0,7.0,14531.0,9793.0,0.30775583235840615,0.3597467578882875,3.642732844713038
sample_iii,45,13732,1670.5,2497.5,7.0,8.0,11843.0,19042.0,0.38132230009288187,0.42180443230753073,0.9201311197364603
sample_iii,45,13788,2564.0,2270.0,6.0,6.0,19065.0,16257.0,0.2941515866771571,0.31912406963154333,3.306548225418684
sample_iii,45,13829,2905.5,1662.5,6.0,6.0,22611.0,12454.0,0.31015877227897926,0.3288100208768267,2.0107153615537996
sample_iii,45,13855,2491.0,2294.5,7.0,8.0,18279.0,17187.0,0.350402100771377,0.4212486181416187,5.484924001609677
sample_iii,45,13936,1020.0,2042.5,7.0,7.0,6892.0,14872.0,0.3235635519442832,0.39591178052716514,3.5161097852028647
sample_iii,45,13949,1219.0,2735.0,6.0,6.0,8505.0,21647.0,0.2626690182245738,0.35815586455397974,3.354712908798696
sample_iii,45,13977,3171.5,1820.5,8.0,7.0,27306.0,12739.0,0.3525232549622794,0.3274982337703116,4.151325168190439
sample_iii,45,14066,2630.5,1853.5,7.0,7.0,19699.0,13732.0,0.34524595157114574,0.3888727060879697,2.870709203221516
sample_iii,45,14112,3378.0,1958.0,6.0,7.0,29951.0,14752.0,0.4133751794597843,0.40143709327548804,5.691833786195744
sample_iii,45,14167,1966.5,1191.0,7.0,7.0,13926.0,8120.0,0.36916558954473644,0.3727832512315271,3.0854774189808154
sample_iii,45,14174,2590.5,1723.0,6.0,7.0,19112.0,12717.0,0.3242465466722478,0.3811433514193599,6.292099653205874
sample_iii,45,14183,3219.0,2140.5,5.0,7.0,26556.0,15911.0,0.3343877089923181,0.3457356545785934,3.4684430262441346
sample_iii,45,14238,2693.0,1431.0,6.0,7.0,21201.0,10049.0,0.3243714919107589,0.3269977112150463,4.972896700787082
sample_iii,45,14288,2413.0,1872.0,6.0,7.0,17611.0,13435.0,0.3216739537788882,0.3671008559732043,5.818434307771973
sample_iii,45,14428,2677.0,1650.5,6.0,7.0,19782.0,11915.0,0.3260539884743706,0.35660931598825013,3.5902749360264963
sample_iii,45,14650,2020.5,2294.5,5.0,5.0,9772.0,14029.0,-0.07388456815390913,0.12196165086606316,1.5350091306291738
sample_iii,45,14888,3763.0,2179.5,5.0,7.0,33899.0,16316.0,0.3961473789787309,0.34622456484432457,4.106406359597848
sample_iii,45,15135,3088.0,1557.5,6.0,8.0,25396.0,11651.0,0.3787998109938573,0.40254055445884473,5.46034863909658
sample_iii,45,15273,2666.5,2068.0,6.0,7.0,19269.0,14269.0,0.2848097981213348,0.3354124325460789,6.114922456150964
sample_iii,45,15278,2013.0,1820.0,7.0,7.0,14827.0,13129.0,0.3609631078437985,0.38281666539721226,4.020176544766706
sample_iii,45,15314,2953.5,1635.0,6.0,7.0,23575.0,11853.0,0.3172004241781548,0.3502910655530245,4.984554783184372
sample_iii,45,15337,3146.0,1075.0,8.0,7.0,26233.0,7845.0,0.3221514885830824,0.3302740599107712,3.552564220945907
sample_iii,45,15355,3326.0,1329.5,6.0,7.0,28475.0,9968.0,0.4173836698858648,0.3802166934189406,2.451729609647728
sample_iii,45,15463,3558.5,1776.0,5.0,7.0,30099.0,12790.0,0.358217880992724,0.3538702111024238,6.230220646178093
sample_iii,45,15784,3233.0,1456.5,5.0,6.0,27508.0,10687.0,0.29991275265377343,0.29587349115748107,6.7492270304736515
sample_iii,45,15800,2508.5,1682.5,6.0,7.0,18500.0,11630.0,0.31745945945945947,0.3300085984522786,3.7572372919990897
sample_iii,45,15917,3521.0,2320.0,5.0,7.0,31690.0,17005.0,0.4053329125907226,0.3877094972067039,6.623758106516725
sample_iii,45,16024,2951.0,1259.0,6.0,7.0,23801.0,9100.0,0.35805218268139993,0.3678021978021978,6.417272473512391
sample_iii,45,16151,1646.5,1212.5,3.0,4.0,-3366.0,4668.0,-9611.0,-0.28513281919451583,2.7015738975504604
sample_iii,45,16154,3144.5,2083.5,12.0,10.0,24266.0,14021.0,0.7348965630923926,0.8022965551672492,5.180148525683094
sample_iii,45,16253,3482.5,1783.0,5.0,7.0,31223.0,12984.0,0.40655926720686675,0.37969808995687,6.314694923571857
sample_iii,45,16298,2901.5,1675.0,6.0,7.0,23664.0,12782.0,0.3195571331981068,0.3604287278986074,4.7653979058500795
sample_iii,45,16348,3550.0,1680.0,6.0,7.0,32041.0,12025.0,0.4432445928653912,0.3723076923076923,5.216468385695279
sample_iii,45,16374,1095.5,2710.0,6.0,6.0,7300.0,20838.0,0.23273972602739726,0.342451290910836,3.4932941576222696
sample_iii,45,125,3584.5,1815.5,6.0,7.0,31323.0,13732.0,0.4374102097500239,0.4163996504515001,5.61912887642201
sample_iii,45,181,2432.5,1859.5,6.0,7.0,18199.0,13519.0,0.314138139458212,0.3294622383312375,2.334787716666362
sample_iii,45,200,3216.5,2243.0,5.0,6.0,26837.0,16329.0,0.3297686030480307,0.3325984444852716,3.7599767080120863
sample_iii,45,204,3563.0,1828.0,6.0,7.0,33808.0,13594.0,0.44439185991481306,0.40172134765337647,7.544211634020392
sample_iii,45,211,2681.5,1885.0,6.0,7.0,20355.0,13336.0,0.3301400147383935,0.3863977204559088,7.547192608386638
sample_iii,45,270,1569.0,1690.5,7.0,8.0,10895.0,12604.0,0.38944469940339604,0.49516026658203743,4.58223935788569
sample_iii,45,396,1536.5,1916.0,7.0,7.0,11129.0,14238.0,0.3588821996585497,0.41796600646158166,4.451437615972949
sample_iii,45,431,2323.0,1601.5,4.0,5.0,12380.0,9748.0,-0.059046849757673665,0.11756257693885926,2.5825410624659533
sample_iii,45,448,3105.5,1192.0,8.0,7.0,26385.0,8739.0,0.361190070115596,0.35347293740702596,4.490567652423202
sample_iii,45,686,3200.0,2480.5,8.0,7.0,27446.0,18383.0,0.3495955694818917,0.3604961105369091,4.394020741556531
sample_iii,45,703,1715.5,1757.5,7.0,7.0,12430.0,12484.0,0.29847144006436044,0.3239346363345082,3.1257191233389534
sample_iii,45,714,2330.5,2366.5,6.0,7.0,17210.0,17233.0,0.30674026728646137,0.3348807520454941,3.510556471234601
sample_iii,45,795,1948.5,1458.5,8.0,8.0,13693.0,10095.0,0.42948952019279923,0.4379395740465577,2.1364352189075575
sample_iii,45,835,2632.5,1199.0,6.0,7.0,19442.0,8778.0,0.3183828824195042,0.3689906584643427,6.665643502910143
sample_iii,45,890,2720.5,1558.0,7.0,7.0,20541.0,11665.0,0.37656394528017134,0.41097299614230604,4.086149149752643
sample_iii,45,901,3168.0,1549.0,9.0,8.0,26486.0,12063.0,0.39836139847466584,0.43206499212467875,5.173411534701856
sample_iii,45,924,3481.0,2223.0,6.0,7.0,31808.0,16659.0,0.4192027162977867,0.4081277387598295,7.417168367098824
sample_iii,45,939,1963.0,1707.5,7.0,7.0,14583.0,12644.0,0.38270589042035247,0.39465359063587474,2.715399610136444
sample_iii,45,964,1422.0,2211.0,7.0,7.0,10931.0,16531.0,0.35339859116274813,0.3794083842477769,3.3381735458186625
sample_iii,45,1003,2063.0,1190.0,6.0,7.0,15344.0,8706.0,0.30480969760166843,0.34298185159660005,5.047215825877338
sample_iii,45,1021,2812.5,1130.0,6.0,7.0,20935.0,8463.0,0.33756866491521376,0.38745125841900036,4.954550703217016
sample_iii,45,1095,3444.0,1347.0,5.0,6.0,30949.0,9926.0,0.3537432550324728,0.2969977835986299,3.4648838004101137
sample_iii,45,1227,1282.5,1897.0,6.0,7.0,9138.0,14147.0,0.2627489603852046,0.34007210009189226,3.434571175950488
sample_iii,45,1361,2090.0,1588.0,7.0,7.0,15450.0,11866.0,0.3339805825242718,0.36591943367604923,2.5133453234950167
sample_iii,45,1381,2015.0,2599.5,7.0,7.0,14148.0,20178.0,0.3231552162849873,0.3886906531866389,2.2145361181059613
sample_iii,45,1534,3108.5,2072.0,8.0,6.0,25406.0,14384.0,0.3183499960639219,0.30992769744160176,3.83054333542821
sample_iii,45,1703,2950.0,2010.5,6.0,7.0,23141.0,14357.0,0.3071604511473143,0.3288987950128857,3.8207424742048737
sample_iii,45,1711,1448.0,2079.0,4.0,5.0,4529.0,11579.0,-0.5398542724663281,0.040849814319025825,2.0821924782354664
sample_iii,45,1860,1336.0,2061.0,6.0,7.0,8943.0,15394.0,0.2655708375265571,0.3878783941795505,4.94889830631891
sample_iii,45,1978,3875.5,1861.5,5.0,7.0,35832.0,13619.0,0.427662424648359,0.35075996769219475,4.821010174418607
sample_iii,45,1996,1375.0,2450.0,7.0,7.0,9677.0,18968.0,0.3178671075746616,0.4289856600590468,5.305840850107401
sample_iii,45,2055,2263.5,1193.5,7.0,8.0,16071.0,8813.0,0.3342666915562193,0.40270055599682286,5.301065347376088
sample_iii,45,2137,2927.5,2001.0,6.0,7.0,23042.0,14357.0,0.3506206058501866,0.3766107125444034,5.593025334351694
sample_iii,45,2144,2818.5,1194.5,6.0,7.0,22431.0,8908.0,0.34282912041371316,0.3520431073192636,2.9256843358051796
sample_iii,45,2191,3073.0,1437.0,8.0,7.0,25019.0,10557.0,0.3068867660577961,0.3116415648384958,4.084813840244383
sample_iii,45,2301,2307.0,2265.5,6.0,7.0,16624.0,17056.0,0.27556544754571705,0.3477954971857411,3.949642073679126
sample_iii,45,2318,2619.5,2215.5,6.0,7.0,19103.0,16352.0,0.2957650630790975,0.34943737769080235,3.5719705705982783
sample_iii,45,2361,2165.5,1408.0,4.0,5.0,8539.0,8062.0,-0.32029511652418313,0.048623170429173905,1.9839457899048654
sample_iii,45,2600,2491.0,1217.5,6.0,7.0,17732.0,9340.0,0.3314910895556057,0.38265524625267666,2.806920494598323
sample_iii,45,2644,2892.5,2318.0,6.0,7.0,22562.0,16740.0,0.32709866146618205,0.354778972520908,3.904742304413027
sample_iii,45,2652,3485.0,1698.5,6.0,8.0,30597.0,12318.0,0.4168709350589927,0.41118688098717326,7.119593183808178
sample_iii,45,2663,1259.5,1058.5,7.0,7.0,9173.0,7392.0,0.29205276354518694,0.30573593073593075,3.6989323690214846
sample_iii,45,2835,2193.5,1338.5,7.0,7.0,15825.0,10104.0,0.32954186413902053,0.4020190023752969,6.062441887645122
sample_iii,45,3193,3721.0,1473.5,15.0,16.0,15115.0,5410.0,0.9933840555739332,0.9898336414048059,4.8228221117162775
sample_iii,45,3230,3431.5,2226.0,6.0,7.0,29977.0,16601.0,0.392133969376522,0.39160291548701887,5.484974319224698
sample_iii,45,3280,1819.5,1905.0,7.0,7.0,13308.0,14327.0,0.3273970544033664,0.39652404550848047,4.478019821411046
sample_iii,45,3401,3604.5,2283.0,5.0,7.0,31847.0,17217.0,0.3800671962822244,0.34448510193413484,3.578840742397194
sample_iii,45,3428,2113.5,2651.5,5.0,5.0,12542.0,19114.0,0.10428958698772126,0.20900910327508632,1.492335899129884
sample_iii,45,3593,2626.0,1834.0,7.0,7.0,19786.0,13638.0,0.36571313049631055,0.3906731192256929,3.787765240224253
sample_iii,45,3860,1990.5,1878.5,6.0,7.0,14799.0,13724.0,0.2975876748428948,0.31812882541533083,2.6130847854473416
sample_iii,45,3881,3519.5,1949.5,12.0,14.0,21960.0,10612.0,1.016120218579235,1.0081982661138333,4.528036436487511
sample_iii,45,3915,1497.5,1651.5,7.0,7.0,11511.0,12374.0,0.32447224394057855,0.3321480523678681,2.2398698640202035
sample_iii,45,3933,2405.0,2146.0,6.0,7.0,17739.0,15239.0,0.30971306161564915,0.3342082813832929,4.078589405560884
sample_iii,45,3941,2831.5,1535.0,6.0,7.0,21896.0,11123.0,0.3303799780781878,0.3471185831160658,4.2990270106263395
sample_iii,45,3968,3584.5,2170.0,6.0,7.0,31329.0,15592.0,0.44007149924989625,0.4023217034376603,5.433930832360744
sample_iii,45,3971,2170.5,1191.0,7.0,8.0,15848.0,8103.0,0.35991923271075216,0.3952856966555597,6.72521596051007
sample_iii,45,3981,2069.0,1935.5,7.0,7.0,15250.0,13936.0,0.34301639344262297,0.36911595866819746,4.267004235844006
sample_iii,45,3998,2380.5,2400.5,6.0,7.0,18099.0,18352.0,0.3552682468644677,0.420935047951177,5.862972206599174
sample_iii,45,4094,2731.0,1456.5,6.0,7.0,20870.0,10190.0,0.31231432678485865,0.2983316977428852,3.1892225692317773
sample_iii,45,4108,2721.0,1810.5,6.0,7.0,21006.0,13287.0,0.2891078739407788,0.3143674268081583,3.87299400433729
sample_iii,45,4119,1086.0,2435.5,6.0,7.0,7800.0,18012.0,0.2887179487179487,0.3462136353542083,3.838057062800214
sample_iii,45,4306,2138.5,1418.0,6.0,6.0,15267.0,9988.0,0.2722866312962599,0.27583099719663595,2.122915270680803
sample_iii,45,4310,2877.5,2383.5,6.0,7.0,21618.0,16773.0,0.34753446202238875,0.3702975019376379,4.725607824503051
sample_iii,45,4325,3162.0,1663.0,6.0,7.0,26243.0,11978.0,0.3479404031551271,0.32860243780263815,2.5881309523809506
sample_iii,45,4533,2408.0,1205.0,6.0,7.0,17831.0,8837.0,0.31658347821210253,0.3571347742446532,4.87283482833282
sample_iii,45,4572,2578.5,1062.5,6.0,7.0,19157.0,7912.0,0.30192618886046874,0.3104145601617796,1.6472735809522554
sample_iii,45,4712,2327.5,1670.5,6.0,7.0,17355.0,12013.0,0.3514837222702391,0.360775826188296,4.330943651063151
sample_iii,45,4733,3288.0,1614.0,5.0,6.0,28057.0,11745.0,0.31314823395231134,0.28437633035334187,4.417084821966196
sample_iii,45,4761,2777.5,1188.5,6.0,7.0,21077.0,8448.0,0.3226740048393984,0.34801136363636365,6.320463320463325
sample_iii,45,4783,1612.5,2094.0,6.0,6.0,11098.0,15380.0,0.19832402234636873,0.24713914174252274,1.806530082963004
sample_iii,45,4794,2145.0,2106.5,6.0,7.0,15095.0,15087.0,0.3002318648559126,0.3582554517133956,5.00467628799484
sample_iii,45,4840,3009.0,1580.5,8.0,7.0,24336.0,10921.0,0.3171433267587114,0.2939291273692885,3.35252616522785
sample_iii,45,4868,3033.5,1588.0,8.0,7.0,25442.0,12392.0,0.3622749783822027,0.4002582311168496,4.301862124692448
sample_iii,45,4884,2279.0,1075.0,6.0,7.0,17219.0,7562.0,0.30628956385388234,0.3089129859825443,5.230974717358556
sample_iii,45,4900,1038.0,1120.5,4.0,4.0,-7505.0,-894.0,-9416.0,-4815.0,0.4702850061957875
sample_iii,45,4940,2239.0,1319.5,7.0,7.0,16673.0,9326.0,0.3322737359803275,0.33315462148831226,3.7146904625406094
sample_iii,45,4979,2505.5,1105.0,7.0,7.0,18622.0,7203.0,0.3518419074213296,0.3163959461335555,5.060698409148095
sample_iii,45,4980,1848.0,1208.5,6.0,6.0,13425.0,8660.0,0.2737430167597765,0.29364896073903,3.2743950039032015
sample_iii,45,5015,1635.0,2568.0,7.0,7.0,11956.0,19257.0,0.3479424556707929,0.39035156047151687,5.320214956349858
sample_iii,45,5019,2014.5,1474.0,5.0,5.0,12557.0,10108.0,0.13020625945687664,0.203601108033241,1.8018905748828011
sample_iii,45,5060,1530.5,2496.5,7.0,6.0,11441.0,17724.0,0.300410803251464,0.312570525840668,1.9354976335373415
sample_iii,45,5189,3202.0,1996.5,8.0,7.0,27838.0,14046.0,0.3492707809469071,0.3255019222554464,5.021271831616659
sample_iii,45,5213,1781.0,1122.5,7.0,8.0,12421.0,7968.0,0.3394251670557926,0.39721385542168675,5.5079893851278925
sample_iii,45,5216,2941.5,1295.5,7.0,6.0,23511.0,9670.0,0.26196248564501723,0.2704239917269907,4.509826957098628
sample_iii,45,5283,3211.5,1789.5,9.0,7.0,27364.0,13556.0,0.3870413682210203,0.4084538211861906,5.468086077451446
sample_iii,45,5311,2060.5,1624.0,6.0,7.0,15387.0,11796.0,0.2973289140183272,0.33019667683960663,4.9579702251270845
sample_iii,45,5334,2310.5,1444.0,6.0,7.0,16332.0,10410.0,0.3090864560372275,0.3414985590778098,3.356152972358956
sample_iii,45,5387,3035.5,1545.5,6.0,7.0,24521.0,11388.0,0.3464377472370621,0.352915349490692,2.0989616863929754
sample_iii,45,5399,3201.0,2431.0,6.0,7.0,26559.0,18330.0,0.37000640084340525,0.4012002182214948,5.60516956747324
sample_iii,45,5535,1887.5,2083.0,6.0,7.0,13115.0,15072.0,0.30956919557758295,0.3693604033970276,4.013359868477977
sample_iii,45,5631,3160.0,1667.5,8.0,7.0,26519.0,11985.0,0.3262566461782119,0.29712140175219026,2.8969350171007626
sample_iii,45,5633,2286.0,1216.5,7.0,7.0,17419.0,8702.0,0.3225213846948734,0.330728568145254,4.045834073547695
sample_iii,45,5670,2166.5,2167.5,6.0,6.0,16108.0,16216.0,0.295443258008443,0.33664282190429207,3.14514336654943
sample_iii,45,5699,2814.0,1337.0,6.0,7.0,21049.0,9527.0,0.3012494655328044,0.3075469717644589,2.9913805723994003
sample_iii,45,5707,3188.5,1266.5,5.0,7.0,26587.0,9549.0,0.3019520818445105,0.29018745418368413,3.3195679038853285
sample_iii,45,5800,2703.5,2473.0,5.0,5.0,19039.0,18783.0,0.18446346972004832,0.2594899643294468,1.8473584325916832
sample_iii,45,5826,3362.0,2653.5,5.0,7.0,30196.0,19884.0,0.3943899854285336,0.36929189297927983,4.754337393872277
sample_iii,45,5905,2008.0,2377.5,6.0,6.0,14379.0,17730.0,0.2724111551568259,0.32318104906937395,2.936312082896297
sample_iii,45,5910,3597.0,1542.5,5.0,7.0,31649.0,10933.0,0.397105753736295,0.34665691027165463,4.831667716140913
sample_iii,45,5943,2510.0,2526.5,6.0,6.0,18012.0,19524.0,0.25366422385076615,0.3253943863962303,4.734686902939835
sample_iii,45,6053,1323.5,1963.5,7.0,7.0,9283.0,14207.0,0.3426693956695034,0.4033926937425213,3.7131997592226327
sample_iii,45,6156,3016.0,2263.5,6.0,7.0,23569.0,16414.0,0.35631549917264205,0.39862312659924454,6.595231718376304
sample_iii,45,6206,2073.0,2243.5,6.0,6.0,14164.0,17165.0,0.24590511155040948,0.34261578794057673,4.0318619354430965
sample_iii,45,6236,1888.0,2483.5,6.0,6.0,13102.0,18723.0,0.2205770111433369,0.296960957111574,4.3016351403153905
sample_iii,45,6273,2507.0,2247.5,6.0,7.0,18841.0,16523.0,0.34265697149832813,0.366579918900926,2.286637781271068
sample_iii,45,6419,1686.5,1030.5,4.0,5.0,1277.0,4253.0,-4.807361002349256,-0.20291558899600282,1.4749190227715587
sample_iii,45,6538,3699.0,1216.5,5.0,6.0,31493.0,9060.0,0.3612548820372781,0.31390728476821195,3.128588237788332
sample_iii,45,6541,2749.0,1639.5,6.0,8.0,20638.0,12309.0,0.3535226281616436,0.4025509789584857,4.154580721003136
sample_iii,45,6568,3043.0,1545.0,8.0,7.0,24966.0,11164.0,0.3501562124489305,0.34673951988534574,4.318714321171505
sample_iii,45,6678,1593.5,2201.0,5.0,6.0,10052.0,16434.0,0.1450457620374055,0.27595229402458316,3.516233820250889
sample_iii,45,6763,2804.0,1804.0,6.0,7.0,20968.0,13715.0,0.31357306371613886,0.36274152387896463,2.9210865561694277
sample_iii,45,7000,1557.5,2129.5,4.0,6.0,4317.0,13878.0,-0.6902941857771601,0.14022193399625307,1.6871299512606264
sample_iii,45,7015,3109.0,1887.0,6.0,7.0,26127.0,14258.0,0.36219236804837907,0.3873614812736709,5.348583877995637
sample_iii,45,7049,1315.0,1951.5,6.0,7.0,9347.0,14117.0,0.2819086337862416,0.3724587376921442,4.802241565682422
sample_iii,45,7118,3183.5,1247.5,6.0,7.0,26289.0,8441.0,0.3778386397352505,0.33076649686056153,4.768898564576361
sample_iii,45,7122,1784.5,2657.0,6.0,7.0,13378.0,19710.0,0.30355808043055765,0.3470319634703196,4.404546554512979
sample_iii,45,7164,2594.0,2016.0,6.0,6.0,19205.0,14814.0,0.3214267117938037,0.329823140272715,1.6299569477281395
sample_iii,45,7281,2848.5,1818.5,6.0,7.0,21938.0,13291.0,0.35768985322271857,0.3923707772176661,4.4641358037413355
sample_iii,45,7303,2514.5,1875.0,7.0,8.0,17978.0,13565.0,0.36127489153409725,0.40914117213416884,3.5005253638790776
sample_iii,45,7505,2478.0,2172.5,6.0,7.0,17799.0,15733.0,0.30872520928142033,0.3409394266827687,2.7214161121519496
sample_iii,45,7607,2491.0,1451.0,6.0,7.0,17842.0,10450.0,0.30758883533236187,0.3287081339712919,1.9213643390077095
sample_iii,45,7711,1982.5,2575.0,7.0,7.0,14010.0,18852.0,0.3373304782298358,0.38213452153617655,4.656962081173646
sample_iii,45,7726,2228.5,2671.5,6.0,7.0,16832.0,20876.0,0.33079847908745247,0.3944721210959954,4.256668262730955
sample_iii,45,7956,1488.5,2357.5,6.0,7.0,11021.0,17705.0,0.31140549859359407,0.34815024004518497,2.4395572404941035
sample_iii,45,8003,1847.5,1148.0,6.0,7.0,13233.0,7807.0,0.2911660243331066,0.30639169975662867,5.016058687569085
sample_iii,45,8022,2773.5,1282.5,6.0,7.0,20155.0,9128.0,0.3170925328702555,0.3407099035933392,4.618293695631458
sample_iii,45,8078,2023.0,1315.0,6.0,7.0,14415.0,9548.0,0.31148109608047175,0.352010892333473,3.8055983699615865
sample_iii,45,8085,1690.5,1134.5,7.0,7.0,12087.0,8061.0,0.3364772069165219,0.36211388165240044,4.741344195519346
sample_iii,45,8180,1669.5,1522.5,6.0,4.0,-396.0,5153.0,-7397.0,-0.4308169998059383,1.3968846402863981
sample_iii,45,8195,2741.5,1591.5,6.0,6.0,20700.0,11924.0,0.2817874396135266,0.3217879906071788,4.261957011579835
sample_iii,45,8212,2154.5,2186.0,6.0,7.0,15641.0,15736.0,0.29556933699891313,0.34227249618708694,4.9792105839774585
sample_iii,45,8228,1733.0,1837.0,4.0,4.0,5131.0,8744.0,-0.5764958097836679,-0.07513723696248856,0.9270054008588247
sample_iii,45,8347,2725.0,1166.0,7.0,7.0,20446.0,8658.0,0.3502885650004891,0.3562023562023562,2.177524031361031
sample_iii,45,8417,2734.5,1196.0,6.0,7.0,20706.0,8682.0,0.31686467690524484,0.32607694079705135,3.2147117499094406
sample_iii,45,8433,1804.5,1580.5,6.0,6.0,13327.0,11977.0,0.28145869287911757,0.3242047257243049,3.726329453286727
sample_iii,45,8636,2803.0,1401.0,6.0,7.0,21831.0,9451.0,0.3304933351655902,0.287059570415829,2.8435215974531403
sample_iii,45,8682,3110.0,1446.5,5.0,7.0,25560.0,10427.0,0.3170579029733959,0.3231993862088808,4.602276295133443
sample_iii,45,8794,2794.5,1406.0,6.0,7.0,21464.0,10173.0,0.2862467387253075,0.30718568760444315,3.213615938076316
sample_iii,45,8850,3745.5,1879.5,5.0,7.0,33854.0,13443.0,0.4121817215100136,0.35617049765677306,6.122539640650089
sample_iii,45,8919,2939.5,1579.0,6.0,6.0,23167.0,10939.0,0.3192903699227349,0.28594935551695766,1.792371502565267
sample_iii,45,8984,2925.5,1479.0,5.0,7.0,23191.0,11809.0,0.2900263033073175,0.3637056482343975,4.891627644569812
sample_iii,45,9002,3181.0,1766.5,6.0,7.0,26497.0,12860.0,0.3886100313243009,0.39362363919129084,5.614275085799314
