run,group,event_index,eventno,evt,stave,stave_idx,amplitude_adc,peak_sample,baseline_adc
31,sample_i_calib,36355,427751,6027,B2,0,3958.0,7,6785.0
31,sample_i_calib,36424,427820,6091,B6,2,3042.5,4,7518.5
31,sample_i_calib,36466,427862,6129,B6,2,2697.0,6,6942.0
31,sample_i_calib,36573,427969,6226,B6,2,4271.0,7,6954.0
31,sample_i_calib,36959,428355,6580,B2,0,6724.5,6,6761.5
31,sample_i_calib,37032,428428,6646,B4,1,2082.5,10,7012.5
31,sample_i_calib,37032,428428,6646,B6,2,1472.5,10,6914.5
31,sample_i_calib,37190,428586,6790,B4,1,2894.5,6,7002.5
31,sample_i_calib,37274,428670,6869,B8,3,1714.0,8,6920.0
31,sample_i_calib,37488,428884,7072,B6,2,3585.0,7,6966.0
31,sample_i_calib,37668,429064,7240,B8,3,4761.5,6,6890.5
31,sample_i_calib,37682,429078,7252,B4,1,4575.5,5,7030.5
31,sample_i_calib,37690,429086,7260,B2,0,4182.5,6,6761.5
31,sample_i_calib,37691,429087,7261,B4,1,2741.0,8,7030.0
31,sample_i_calib,37691,429087,7261,B8,3,2854.0,8,6878.0
31,sample_i_calib,37965,429361,7513,B4,1,1638.5,7,6993.5
31,sample_i_calib,38025,429421,7570,B2,0,5199.5,6,6724.5
31,sample_i_calib,38064,429460,7607,B4,1,3010.5,9,7058.5
31,sample_i_calib,38178,429574,7711,B4,1,3348.5,9,7000.5
31,sample_i_calib,38225,429621,7757,B6,2,2700.0,6,6923.0
31,sample_i_calib,38225,429621,7757,B8,3,3679.5,5,6948.5
31,sample_i_calib,38226,429622,7758,B2,0,5900.5,7,6751.5
31,sample_i_calib,38312,429708,7841,B4,1,2323.0,8,7016.0
31,sample_i_calib,38312,429708,7841,B6,2,2319.0,8,6910.0
31,sample_i_calib,38312,429708,7841,B8,3,3000.0,8,6895.0
31,sample_i_calib,38323,429719,7850,B6,2,1313.5,11,6921.5
31,sample_i_calib,38406,429802,7926,B6,2,2116.5,7,6976.5
31,sample_i_calib,38406,429802,7926,B8,3,3297.5,6,6922.5
31,sample_i_calib,38507,429903,8023,B2,0,5757.5,5,6736.5
31,sample_i_calib,38822,430218,8310,B6,2,2638.5,7,6948.5
31,sample_i_calib,38944,430340,8420,B6,2,3082.0,5,7022.0
31,sample_i_calib,38959,430355,8434,B2,0,6709.0,6,6719.0
31,sample_i_calib,39026,430422,8493,B2,0,6798.0,6,6726.0
31,sample_i_calib,39036,430432,8503,B4,1,2783.5,9,7011.5
31,sample_i_calib,39036,430432,8503,B6,2,3819.5,9,6936.5
31,sample_i_calib,39193,430589,8649,B6,2,3622.0,8,6940.0
31,sample_i_calib,39538,430934,8971,B8,3,4103.0,7,6917.0
31,sample_i_calib,39838,431234,9251,B6,2,1869.5,8,6970.5
31,sample_i_calib,39909,431305,9314,B4,1,4925.5,6,6996.5
32,sample_i_calib,0,431386,9386,B4,1,3867.0,7,7016.0
32,sample_i_calib,52,431438,9432,B2,0,5955.5,5,6755.5
32,sample_i_calib,156,431542,9533,B4,1,3828.0,5,7032.0
32,sample_i_calib,285,431671,9658,B6,2,3031.5,6,6959.5
32,sample_i_calib,370,431756,9735,B4,1,1890.5,6,7032.5
32,sample_i_calib,401,431787,9763,B4,1,2371.0,7,7042.0
32,sample_i_calib,418,431804,9779,B6,2,2920.5,8,6947.5
32,sample_i_calib,425,431811,9785,B4,1,3389.5,5,7039.5
32,sample_i_calib,425,431811,9785,B6,2,3200.5,6,6937.5
32,sample_i_calib,433,431819,9793,B6,2,5072.0,7,6928.0
32,sample_i_calib,475,431861,9835,B2,0,6562.0,5,6736.0
32,sample_i_calib,484,431870,9844,B6,2,3282.0,7,6957.0
32,sample_i_calib,495,431881,9855,B8,3,1559.0,7,6944.0
32,sample_i_calib,555,431941,9911,B4,1,1343.0,8,7020.0
32,sample_i_calib,849,432235,10187,B6,2,2429.0,5,7259.0
32,sample_i_calib,849,432235,10187,B8,3,3263.5,4,7451.5
32,sample_i_calib,883,432269,10221,B2,0,6385.0,5,6752.0
32,sample_i_calib,975,432361,10305,B6,2,1752.0,7,6977.0
32,sample_i_calib,1091,432477,10416,B8,3,3186.5,7,6928.5
32,sample_i_calib,1109,432495,10433,B2,0,5181.5,5,6736.5
32,sample_i_calib,1411,432797,10718,B4,1,3515.5,6,7007.5
32,sample_i_calib,1438,432824,10744,B2,0,6556.5,6,6750.5
32,sample_i_calib,1519,432905,10818,B6,2,2971.5,9,6970.5
32,sample_i_calib,1536,432922,10832,B6,2,3816.5,5,6989.5
32,sample_i_calib,1606,432992,10894,B6,2,3069.5,8,6907.5
32,sample_i_calib,1606,432992,10894,B8,3,1987.5,8,6879.5
32,sample_i_calib,1693,433079,10976,B6,2,5452.5,6,6934.5
32,sample_i_calib,1777,433163,11055,B6,2,3160.0,7,6922.0
32,sample_i_calib,1782,433168,11060,B2,0,1918.5,7,6722.5
32,sample_i_calib,1886,433272,11152,B4,1,3332.0,7,6995.0
32,sample_i_calib,1899,433285,11164,B6,2,2348.0,7,6933.0
32,sample_i_calib,1974,433360,11236,B4,1,2828.5,7,7029.5
32,sample_i_calib,1975,433361,11237,B6,2,3178.5,8,6913.5
32,sample_i_calib,2153,433539,11406,B6,2,1563.5,7,6916.5
32,sample_i_calib,2156,433542,11409,B4,1,4021.5,5,7082.5
32,sample_i_calib,2174,433560,11427,B2,0,5424.0,5,6764.0
32,sample_i_calib,2184,433570,11437,B4,1,2088.5,8,7016.5
32,sample_i_calib,2208,433594,11461,B6,2,3686.0,8,6954.0
32,sample_i_calib,2687,434073,11895,B2,0,5572.5,6,6730.5
32,sample_i_calib,2766,434152,11972,B6,2,5013.5,4,7023.5
32,sample_i_calib,3084,434470,12267,B4,1,3563.0,5,7046.0
32,sample_i_calib,3084,434470,12267,B6,2,4286.0,5,6963.0
32,sample_i_calib,3102,434488,12285,B2,0,4513.5,8,6715.5
32,sample_i_calib,3230,434616,12407,B2,0,1378.0,8,6780.0
32,sample_i_calib,3250,434636,12425,B2,0,5006.0,6,6817.0
32,sample_i_calib,3516,434902,12669,B6,2,2893.5,7,6924.5
32,sample_i_calib,3516,434902,12669,B8,3,2982.0,9,6898.0
32,sample_i_calib,3578,434964,12726,B2,0,6843.5,5,6729.5
32,sample_i_calib,3586,434972,12734,B2,0,3459.0,6,6797.0
32,sample_i_calib,3826,435212,12956,B4,1,1352.5,5,7699.5
32,sample_i_calib,3997,435383,13126,B6,2,3619.5,7,6957.5
32,sample_i_calib,4153,435539,13273,B4,1,4453.5,5,7033.5
32,sample_i_calib,4263,435649,13375,B4,1,3010.5,8,7019.5
32,sample_i_calib,4394,435780,13493,B8,3,3037.5,7,6896.5
32,sample_i_calib,4452,435838,13544,B4,1,3126.5,9,7017.5
32,sample_i_calib,4488,435874,13579,B8,3,2718.5,8,6910.5
32,sample_i_calib,4538,435924,13625,B6,2,4245.5,7,6926.5
32,sample_i_calib,4553,435939,13639,B2,0,3134.0,7,6732.0
32,sample_i_calib,4854,436240,13914,B6,2,5187.0,7,6987.0
32,sample_i_calib,4867,436253,13926,B2,0,1576.5,8,6740.5
32,sample_i_calib,4931,436317,13988,B4,1,3280.0,7,7009.0
32,sample_i_calib,4931,436317,13988,B6,2,5504.0,7,6930.0
32,sample_i_calib,4938,436324,13995,B2,0,5091.0,6,6723.0
32,sample_i_calib,5098,436484,14148,B4,1,2844.0,5,7023.0
32,sample_i_calib,5098,436484,14148,B6,2,2804.0,6,6919.0
32,sample_i_calib,5141,436527,14188,B6,2,3217.0,5,6955.0
32,sample_i_calib,5141,436527,14188,B8,3,4295.5,5,6934.5
32,sample_i_calib,5145,436531,14192,B2,0,6925.5,7,6769.5
32,sample_i_calib,5246,436632,14286,B2,0,4611.0,6,6778.0
32,sample_i_calib,5560,436946,14572,B6,2,2569.5,7,6921.5
32,sample_i_calib,5646,437032,14654,B4,1,2431.0,7,7023.0
32,sample_i_calib,5731,437117,14733,B2,0,6945.0,6,6744.0
32,sample_i_calib,5828,437214,14822,B4,1,1651.5,8,7011.5
32,sample_i_calib,5842,437228,14836,B6,2,1981.5,8,6910.5
32,sample_i_calib,5849,437235,14843,B2,0,6295.0,6,6750.0
32,sample_i_calib,6036,437422,15013,B4,1,2240.5,4,7706.5
32,sample_i_calib,6106,437492,15108,B6,2,3204.0,7,6942.0
32,sample_i_calib,6129,437515,15130,B4,1,3097.0,6,7000.0
32,sample_i_calib,6214,437600,15213,B6,2,2604.5,9,6928.5
32,sample_i_calib,6276,437662,15272,B4,1,2359.0,7,7002.0
32,sample_i_calib,6362,437748,15350,B2,0,6297.0,5,6749.0
32,sample_i_calib,6363,437749,15351,B6,2,5372.0,6,6908.0
32,sample_i_calib,6439,437825,14938,B6,2,3385.0,6,6924.0
32,sample_i_calib,6746,438132,15229,B4,1,2860.5,7,7022.5
32,sample_i_calib,6746,438132,15229,B6,2,1679.5,8,6945.5
32,sample_i_calib,6865,438251,15340,B2,0,3157.5,7,6741.5
32,sample_i_calib,6887,438273,15362,B2,0,6393.5,6,6774.5
32,sample_i_calib,7118,438504,15573,B2,0,3973.5,6,10117.5
32,sample_i_calib,7297,438683,15735,B8,3,3110.0,7,6889.0
32,sample_i_calib,7527,438913,15953,B4,1,5402.0,9,7023.0
32,sample_i_calib,7667,439053,16085,B2,0,6908.0,6,6769.0
32,sample_i_calib,7796,439182,16207,B4,1,1354.0,8,7023.0
32,sample_i_calib,7888,439274,16290,B6,2,3179.0,6,6921.0
32,sample_i_calib,8440,439826,417,B2,0,5959.0,6,6743.0
32,sample_i_calib,8639,440025,603,B2,0,4255.5,6,6754.5
32,sample_i_calib,8876,440262,826,B6,2,4463.0,7,6917.0
32,sample_i_calib,8897,440283,843,B4,1,2949.5,5,7138.5
32,sample_i_calib,8924,440310,868,B8,3,1765.0,8,6902.0
32,sample_i_calib,9072,440458,1000,B4,1,2662.5,7,7022.5
32,sample_i_calib,9096,440482,1022,B6,2,3084.5,4,7271.5
32,sample_i_calib,9096,440482,1022,B8,3,3249.0,4,7240.0
32,sample_i_calib,9113,440499,1037,B4,1,5444.5,5,7044.5
32,sample_i_calib,9512,440898,1413,B2,0,6204.0,6,6748.0
32,sample_i_calib,9642,441028,1535,B2,0,4499.5,6,6734.5
32,sample_i_calib,9675,441061,1564,B2,0,3837.0,6,6751.0
32,sample_i_calib,9835,441221,1715,B2,0,4914.0,6,6747.0
32,sample_i_calib,10029,441415,1899,B2,0,4888.0,4,7762.0
32,sample_i_calib,10060,441446,1927,B4,1,4421.5,5,6998.5
32,sample_i_calib,10103,441489,1968,B4,1,3396.0,5,7044.0
32,sample_i_calib,10367,441753,2212,B4,1,2916.0,7,7164.0
32,sample_i_calib,10406,441792,2251,B2,0,5974.0,5,6731.0
32,sample_i_calib,10524,441910,2366,B4,1,2518.5,9,7028.5
32,sample_i_calib,10524,441910,2366,B6,2,1772.5,10,6966.5
32,sample_i_calib,10534,441920,2375,B2,0,2579.5,7,6777.5
32,sample_i_calib,10588,441974,2427,B6,2,2287.5,7,6948.5
32,sample_i_calib,10687,442073,2518,B6,2,4026.0,6,6919.0
32,sample_i_calib,10860,442246,2678,B4,1,4381.0,5,7032.0
32,sample_i_calib,10900,442286,2714,B2,0,5248.0,6,6759.0
32,sample_i_calib,11089,442475,2891,B2,0,5775.5,7,6747.5
32,sample_i_calib,11299,442685,3090,B2,0,6381.0,5,6741.0
32,sample_i_calib,11307,442693,3098,B8,3,2253.0,8,6913.0
32,sample_i_calib,11402,442788,3190,B6,2,1869.5,10,6930.5
32,sample_i_calib,11402,442788,3190,B8,3,4056.0,9,6911.0
32,sample_i_calib,11832,443218,3104,B4,1,1679.5,8,7016.5
32,sample_i_calib,11890,443276,3161,B2,0,4286.0,7,6754.0
32,sample_i_calib,11936,443322,3203,B8,3,3182.0,8,6884.0
32,sample_i_calib,12228,443614,3471,B2,0,6463.5,6,6743.5
32,sample_i_calib,12374,443760,3609,B4,1,1957.0,7,7044.0
32,sample_i_calib,12380,443766,3615,B6,2,4225.5,7,6938.5
32,sample_i_calib,12654,444040,3871,B2,0,5830.0,5,6720.0
32,sample_i_calib,12717,444103,3930,B6,2,2243.5,9,6935.5
32,sample_i_calib,12717,444103,3930,B8,3,3296.5,8,6896.5
32,sample_i_calib,12910,444296,4104,B4,1,3114.5,10,7040.5
32,sample_i_calib,12911,444297,4105,B4,1,2986.0,8,7188.0
32,sample_i_calib,12911,444297,4105,B6,2,3387.5,5,6972.5
32,sample_i_calib,13012,444398,4202,B6,2,4291.5,6,6979.5
32,sample_i_calib,13106,444492,4291,B2,0,3612.5,6,6751.5
32,sample_i_calib,13207,444593,4386,B4,1,1982.5,6,7032.5
32,sample_i_calib,13207,444593,4386,B6,2,1419.0,7,6931.0
32,sample_i_calib,13207,444593,4386,B8,3,3326.5,6,6883.5
32,sample_i_calib,13294,444680,4469,B2,0,6123.0,6,6755.0
32,sample_i_calib,13372,444758,4538,B4,1,4076.5,5,7022.5
32,sample_i_calib,13487,444873,4644,B4,1,3701.0,6,7013.0
32,sample_i_calib,13744,445130,4879,B4,1,1563.0,10,7019.0
32,sample_i_calib,14134,445520,5239,B2,0,4354.0,6,6750.0
32,sample_i_calib,14512,445898,5595,B2,0,4289.5,7,6768.5
32,sample_i_calib,14517,445903,5600,B4,1,3170.0,6,7027.0
32,sample_i_calib,14580,445966,5655,B2,0,6953.0,5,6764.0
32,sample_i_calib,14771,446157,5834,B4,1,3255.0,11,7070.0
32,sample_i_calib,14780,446166,5842,B4,1,2518.5,8,7144.5
32,sample_i_calib,14794,446180,5856,B4,1,3628.0,6,7012.0
32,sample_i_calib,15002,446388,6050,B2,0,5257.5,7,6755.5
32,sample_i_calib,15010,446396,6058,B4,1,2948.0,6,7064.0
32,sample_i_calib,15243,446629,6277,B8,3,1762.5,7,6918.5
32,sample_i_calib,15395,446781,6421,B6,2,4417.5,6,6919.5
32,sample_i_calib,15785,447171,6813,B2,0,5806.5,5,6750.5
32,sample_i_calib,15807,447193,6835,B2,0,6086.0,5,6736.0
32,sample_i_calib,16070,447457,7076,B2,0,6555.0,5,6747.0
32,sample_i_calib,16153,447540,7150,B2,0,6533.0,6,6735.0
32,sample_i_calib,16224,447611,7215,B2,0,5659.0,6,6720.0
32,sample_i_calib,16234,447621,7223,B4,1,3228.5,10,7060.5
32,sample_i_calib,16295,447682,7277,B2,0,6145.5,6,6735.5
32,sample_i_calib,16343,447730,7325,B2,0,5004.5,7,6729.5
32,sample_i_calib,16773,448160,7726,B4,1,5932.5,7,7013.5
32,sample_i_calib,16779,448166,7730,B6,2,3321.5,11,6951.5
32,sample_i_calib,16898,448285,7841,B4,1,3801.5,7,7008.5
32,sample_i_calib,17158,448545,8080,B6,2,4569.0,5,6935.0
32,sample_i_calib,17204,448591,8120,B2,0,3092.0,8,6733.0
32,sample_i_calib,17249,448636,8157,B2,0,5740.5,6,6766.5
32,sample_i_calib,17270,448657,8178,B4,1,1320.0,7,7049.0
32,sample_i_calib,17563,448950,8452,B4,1,3321.0,7,7024.0
32,sample_i_calib,17750,449137,8626,B4,1,2700.0,10,7072.0
32,sample_i_calib,18058,449445,8918,B6,2,2055.5,10,8254.5
32,sample_i_calib,18098,449485,8956,B2,0,2468.5,7,6759.5
32,sample_i_calib,18329,449716,9206,B2,0,5935.0,5,6754.0
32,sample_i_calib,18431,449818,9303,B6,2,2643.5,4,7736.5
32,sample_i_calib,18694,450081,9545,B4,1,2055.0,7,8050.0
32,sample_i_calib,18910,450297,9749,B8,3,3722.0,7,6889.0
32,sample_i_calib,18930,450317,9767,B4,1,2603.5,5,7184.5
32,sample_i_calib,18930,450317,9767,B6,2,2914.5,7,6969.5
32,sample_i_calib,18995,450382,9831,B6,2,2979.0,7,6932.0
32,sample_i_calib,19188,450575,10015,B4,1,2247.5,8,7022.5
32,sample_i_calib,19300,450687,10120,B2,0,4480.5,6,6758.5
32,sample_i_calib,19355,450742,10173,B4,1,2829.5,6,7070.5
32,sample_i_calib,19969,451356,10744,B6,2,3207.5,5,6937.5
32,sample_i_calib,20041,451428,10813,B8,3,2293.5,8,6899.5
32,sample_i_calib,20150,451537,10917,B4,1,4088.5,4,7157.5
32,sample_i_calib,20422,451809,11170,B2,0,6025.5,7,6725.5
32,sample_i_calib,20438,451825,11186,B4,1,2288.0,7,7020.0
32,sample_i_calib,20438,451825,11186,B6,2,2769.0,7,6963.0
32,sample_i_calib,20438,451825,11186,B8,3,3604.5,6,6869.5
32,sample_i_calib,20459,451846,11207,B4,1,2462.5,8,7000.5
32,sample_i_calib,20468,451855,11215,B6,2,1442.5,7,6931.5
32,sample_i_calib,20559,451946,11299,B6,2,1373.0,8,6938.0
32,sample_i_calib,20559,451946,11299,B8,3,1768.0,8,6876.0
32,sample_i_calib,20632,452019,11370,B4,1,4536.5,5,7031.5
32,sample_i_calib,20954,452341,11663,B6,2,2443.0,9,6939.0
32,sample_i_calib,20954,452341,11663,B8,3,2825.0,9,6906.0
32,sample_i_calib,21218,452605,11909,B6,2,4033.5,7,6923.5
32,sample_i_calib,21405,452792,12076,B6,2,3261.0,8,6906.0
32,sample_i_calib,21649,453036,12303,B6,2,2749.5,8,6917.5
32,sample_i_calib,21671,453058,12323,B4,1,2586.0,4,7717.0
32,sample_i_calib,21680,453067,12332,B8,3,3413.5,6,6891.5
32,sample_i_calib,21725,453112,12376,B2,0,6342.0,6,6746.0
32,sample_i_calib,21824,453211,12467,B6,2,1798.0,7,6921.0
32,sample_i_calib,21973,453360,12609,B8,3,2744.0,7,6889.0
32,sample_i_calib,22049,453436,12680,B4,1,3896.0,5,7006.0
32,sample_i_calib,22177,453564,12800,B4,1,3390.5,7,7042.5
32,sample_i_calib,22248,453635,12866,B4,1,1753.0,8,7053.0
32,sample_i_calib,22266,453653,12883,B4,1,3292.5,6,7027.5
32,sample_i_calib,22455,453842,13057,B6,2,3570.5,9,6924.5
32,sample_i_calib,22542,453929,13137,B6,2,2687.0,8,6949.0
32,sample_i_calib,22668,454055,13249,B2,0,6683.0,6,6760.0
32,sample_i_calib,22771,454158,13346,B2,0,6226.5,5,6754.5
32,sample_i_calib,22927,454314,13493,B6,2,3299.5,10,6911.5
32,sample_i_calib,23406,454793,13936,B6,2,2482.5,8,6915.5
32,sample_i_calib,23412,454799,13941,B6,2,2417.0,5,7067.0
32,sample_i_calib,23412,454799,13941,B8,3,2860.5,7,7016.5
32,sample_i_calib,23439,454826,13967,B2,0,4052.5,6,6768.5
32,sample_i_calib,23694,455081,14195,B6,2,1813.5,5,7560.5
32,sample_i_calib,23694,455081,14195,B8,3,3032.5,4,7190.5
32,sample_i_calib,23792,455179,14286,B4,1,3628.0,7,7005.0
32,sample_i_calib,23913,455300,14400,B2,0,5497.5,6,6746.5
32,sample_i_calib,23923,455310,14408,B4,1,4007.5,4,7367.5
32,sample_i_calib,23949,455336,14433,B4,1,5190.5,11,7084.5
32,sample_i_calib,23964,455351,14448,B2,0,5696.5,6,9240.5
32,sample_i_calib,24051,455438,14531,B4,1,2472.0,5,7295.0
32,sample_i_calib,24051,455438,14531,B6,2,2778.0,5,7054.0
32,sample_i_calib,24062,455449,14542,B2,0,6044.0,6,6722.0
32,sample_i_calib,24117,455504,14594,B4,1,1645.0,7,7052.0
32,sample_i_calib,24169,455556,14643,B4,1,3004.5,4,7281.5
32,sample_i_calib,24191,455578,14663,B6,2,1305.5,8,6915.5
32,sample_i_calib,24328,455715,14793,B2,0,5169.5,6,6749.5
32,sample_i_calib,24371,455758,14832,B8,3,1358.0,7,6905.0
32,sample_i_calib,24379,455766,14839,B2,0,5799.0,6,6759.0
32,sample_i_calib,24461,455848,14916,B2,0,6355.0,5,6730.0
32,sample_i_calib,24475,455862,14929,B2,0,4936.5,6,6760.5
32,sample_i_calib,24517,455904,14971,B2,0,6560.5,6,6733.5
32,sample_i_calib,24523,455910,14977,B4,1,3568.0,10,7026.0
32,sample_i_calib,24715,456102,15161,B2,0,6700.0,6,6790.0
32,sample_i_calib,24728,456115,15172,B6,2,1579.0,8,6957.0
32,sample_i_calib,24911,456298,15347,B6,2,4409.5,7,6959.5
32,sample_i_calib,25031,456418,15462,B4,1,3318.5,4,7291.5
32,sample_i_calib,25095,456482,15522,B4,1,5232.5,6,7002.5
32,sample_i_calib,25311,456698,15722,B4,1,4890.5,6,7051.5
32,sample_i_calib,25440,456827,15840,B6,2,2752.0,11,6959.0
32,sample_i_calib,25468,456855,15866,B2,0,6752.0,6,6747.0
32,sample_i_calib,25507,456894,15902,B2,0,4057.5,7,6733.5
32,sample_i_calib,25681,457068,16056,B4,1,1465.5,6,6998.5
32,sample_i_calib,25681,457068,16056,B6,2,1589.0,6,6923.0
32,sample_i_calib,25681,457068,16056,B8,3,2692.0,6,6937.0
32,sample_i_calib,25771,457158,16137,B2,0,4371.0,6,9260.0
32,sample_i_calib,25787,457174,16152,B4,1,4362.0,7,7032.0
32,sample_i_calib,25842,457229,16201,B2,0,4260.0,6,6739.0
32,sample_i_calib,25875,457262,16230,B6,2,4575.5,6,6960.5
32,sample_i_calib,25913,457300,16266,B4,1,2534.0,11,7115.0
32,sample_i_calib,26091,457478,49,B2,0,6885.5,5,6759.5
32,sample_i_calib,26132,457519,89,B4,1,3999.5,5,7037.5
32,sample_i_calib,26294,457681,237,B6,2,3156.5,8,6958.5
32,sample_i_calib,26294,457681,237,B8,3,2077.5,9,6880.5
32,sample_i_calib,26636,458023,553,B2,0,3383.5,7,6736.5
32,sample_i_calib,26879,458266,778,B2,0,1362.0,8,6749.0
32,sample_i_calib,26939,458326,832,B2,0,6883.0,6,6730.0
32,sample_i_calib,27075,458462,963,B2,0,6242.0,5,6789.0
32,sample_i_calib,27176,458563,1057,B2,0,3663.0,7,6734.0
32,sample_i_calib,27270,458657,1138,B6,2,3458.5,6,6951.5
32,sample_i_calib,27330,458717,1198,B6,2,4696.5,6,7041.5
32,sample_i_calib,27454,458841,1318,B2,0,6471.5,6,8491.5
32,sample_i_calib,27464,458851,1328,B4,1,5608.5,5,7014.5
32,sample_i_calib,27500,458887,1362,B4,1,3667.0,10,7036.0
32,sample_i_calib,27643,459030,1492,B6,2,4663.5,7,6935.5
32,sample_i_calib,27679,459066,1525,B2,0,3930.0,6,6807.0
32,sample_i_calib,27739,459126,1581,B6,2,4502.0,6,6969.0
32,sample_i_calib,27839,459226,1672,B2,0,4476.5,6,6769.5
32,sample_i_calib,27978,459365,1801,B4,1,3343.5,5,7039.5
32,sample_i_calib,27978,459365,1801,B6,2,4823.5,5,6924.5
32,sample_i_calib,28021,459408,1841,B4,1,2654.0,6,7059.0
32,sample_i_calib,28252,459639,2057,B8,3,4574.0,6,6895.0
32,sample_i_calib,28282,459669,2085,B4,1,3984.0,4,7671.0
32,sample_i_calib,28417,459804,2209,B4,1,1945.0,7,7004.0
32,sample_i_calib,28417,459804,2209,B6,2,1581.5,7,6916.5
32,sample_i_calib,28417,459804,2209,B8,3,3357.5,6,6880.5
32,sample_i_calib,28463,459850,2253,B2,0,4600.5,6,6740.5
32,sample_i_calib,28519,459906,2305,B4,1,4178.0,6,7027.0
32,sample_i_calib,28787,460174,2555,B6,2,3414.5,9,6922.5
32,sample_i_calib,28846,460233,2613,B2,0,5069.0,5,6748.0
32,sample_i_calib,28930,460317,2685,B6,2,1399.5,7,6947.5
32,sample_i_calib,28992,460379,2745,B4,1,2567.5,7,7011.5
32,sample_i_calib,28995,460382,2748,B2,0,6905.0,6,6762.0
32,sample_i_calib,29029,460416,2779,B6,2,2957.0,6,6940.0
32,sample_i_calib,29032,460419,2781,B4,1,3124.5,4,8065.5
32,sample_i_calib,29861,461249,3590,B2,0,6814.0,7,6728.0
32,sample_i_calib,29992,461381,3715,B2,0,6070.5,5,6737.5
32,sample_i_calib,30009,461398,3728,B8,3,2991.0,8,6877.0
32,sample_i_calib,30163,461552,3874,B8,3,1942.0,6,6896.0
32,sample_i_calib,30201,461590,3909,B4,1,3690.5,4,7205.5
32,sample_i_calib,30201,461590,3909,B6,2,3676.0,5,6946.0
32,sample_i_calib,30324,461713,4024,B4,1,5181.5,5,7047.5
32,sample_i_calib,30337,461726,4036,B6,2,2460.5,6,6955.5
32,sample_i_calib,30337,461726,4036,B8,3,1591.5,6,6904.5
32,sample_i_calib,30396,461785,4093,B2,0,4543.5,6,6740.5
32,sample_i_calib,30463,461852,4153,B2,0,6367.5,6,6737.5
32,sample_i_calib,30478,461867,4166,B8,3,1864.0,6,8038.0
32,sample_i_calib,30602,461991,4282,B4,1,3361.0,7,7014.0
32,sample_i_calib,30822,462211,4485,B6,2,2174.5,4,7672.5
32,sample_i_calib,30997,462386,4644,B4,1,2841.5,8,7030.5
32,sample_i_calib,31013,462402,4657,B4,1,1517.5,6,7029.5
32,sample_i_calib,31013,462402,4657,B6,2,1741.5,6,6911.5
32,sample_i_calib,31174,462563,4809,B6,2,1771.0,8,6951.0
32,sample_i_calib,31203,462592,4835,B2,0,6236.0,7,6779.0
32,sample_i_calib,31216,462605,4848,B6,2,2726.5,10,6959.5
32,sample_i_calib,31314,462703,4938,B4,1,1576.5,5,7260.5
32,sample_i_calib,31314,462703,4938,B6,2,1544.0,6,7005.0
32,sample_i_calib,31314,462703,4938,B8,3,3144.5,5,7087.5
32,sample_i_calib,31402,462791,5022,B4,1,1344.0,8,7041.0
32,sample_i_calib,31464,462853,5078,B2,0,6656.5,6,6721.5
32,sample_i_calib,31947,463336,5527,B2,0,1511.0,8,6788.0
32,sample_i_calib,32039,463428,5611,B4,1,3457.0,7,7023.0
32,sample_i_calib,32198,463587,5764,B4,1,2048.5,7,7084.5
32,sample_i_calib,32255,463644,5815,B6,2,3120.0,11,6977.0
32,sample_i_calib,32427,463816,5973,B6,2,2081.5,11,6925.5
32,sample_i_calib,32469,463858,6013,B8,3,1855.5,7,6862.5
32,sample_i_calib,32556,463945,6097,B8,3,3319.0,8,6874.0
32,sample_i_calib,32560,463949,6099,B2,0,3223.5,8,6731.5
32,sample_i_calib,32593,463982,6129,B2,0,6029.5,6,6753.5
32,sample_i_calib,32593,463982,6129,B8,3,1919.0,7,6886.0
32,sample_i_calib,32762,464151,6282,B6,2,1458.0,11,6938.0
32,sample_i_calib,32898,464287,6406,B4,1,3483.0,7,7045.0
32,sample_i_calib,33032,464421,6532,B4,1,2879.0,7,7030.0
32,sample_i_calib,33144,464533,6637,B8,3,2004.5,6,6928.5
32,sample_i_calib,33153,464542,6645,B2,0,6437.5,5,6772.5
32,sample_i_calib,33240,464629,6726,B4,1,1899.5,4,7723.5
32,sample_i_calib,33395,464784,6871,B6,2,4549.0,5,6920.0
32,sample_i_calib,33440,464829,6913,B6,2,2642.0,5,7094.0
32,sample_i_calib,33522,464911,6989,B4,1,3299.0,9,7023.0
32,sample_i_calib,33522,464911,6989,B6,2,4263.5,9,6948.5
32,sample_i_calib,33672,465061,7134,B2,0,5817.0,6,6746.0
32,sample_i_calib,33680,465069,7142,B8,3,2925.5,4,7220.5
32,sample_i_calib,33998,465388,7438,B6,2,4241.0,4,7131.0
32,sample_i_calib,34418,465808,7825,B2,0,2899.0,8,6763.0
32,sample_i_calib,34426,465816,7831,B2,0,6271.0,6,6751.0
32,sample_i_calib,34444,465834,7847,B6,2,1768.5,8,6965.5
32,sample_i_calib,34666,466056,8057,B4,1,3031.0,9,7009.0
32,sample_i_calib,34666,466056,8057,B6,2,4084.0,7,6919.0
32,sample_i_calib,34981,466371,8347,B6,2,1792.5,10,6919.5
32,sample_i_calib,35106,466496,8459,B4,1,2862.0,10,7027.0
32,sample_i_calib,35106,466496,8459,B6,2,2882.0,8,6951.0
32,sample_i_calib,35184,466574,8530,B2,0,2154.0,6,6737.0
32,sample_i_calib,35518,466908,8846,B2,0,6492.5,5,6756.5
