granularity,dimension,stratum,pair,method,method_label,sigma68_ci_low_ns,sigma68_ci_high_ns,bias_ci_low_ns,bias_ci_high_ns,n,bias_ns,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt3ns,tail_frac_abs_gt5ns,tail_frac_abs_gt8ns
pairwise,q_template_bin,"q_template[0.025,0.05)",B6-B8,mlp,MLP residual,0.7041763641826743,1.0710750363433457,-0.6147863924980812,-0.3550123017219334,305,-0.47839573699240273,-0.5206909606469665,0.860358312112784,0.8934900297303253,0.003278688524590164,0.0,0.0
pairwise,q_template_bin,"q_template[0.025,0.05)",B4-B6,ridge,Ridge residual,1.0273656482308764,1.3773423125088549,1.847379818283992,2.830863359144537,617,2.2502298574192454,2.2008901266219,1.297030117633608,1.289649217755909,0.027552674230145867,0.0,0.0
pairwise,q_template_bin,"q_template[0.025,0.05)",B4-B8,ridge,Ridge residual,0.9229179535040292,1.2877797907123374,1.7128747914871532,2.4186451379937304,340,1.9883787613887691,1.9316713809908066,1.1241359468386363,1.1461985470804787,0.014705882352941176,0.0,0.0
pairwise,q_template_bin,"q_template[0.025,0.05)",B6-B8,ridge,Ridge residual,0.7290591134599266,1.1251367646687975,-0.47402858549554044,-0.19082601387506212,305,-0.34902036243247897,-0.4041941494975205,0.9636817077458042,0.9834322755855488,0.003278688524590164,0.0,0.0
pairwise,q_template_bin,"q_template[0.025,0.05)",B4-B6,traditional,S02/S03 analytic template-phase,1.1914727641667726,1.5484836565947122,1.631037525058355,2.7048279231546752,617,2.064158771395769,2.0229946026839087,1.477118923679131,1.4317084725991114,0.03727714748784441,0.0016207455429497568,0.0
pairwise,q_template_bin,"q_template[0.025,0.05)",B4-B8,traditional,S02/S03 analytic template-phase,1.086469057272803,1.6014700221497176,1.4895605767666786,2.3695001366087856,340,1.8859717099398974,1.6846199273414584,1.3654248539754554,1.4009646995273113,0.041176470588235294,0.0,0.0
pairwise,q_template_bin,"q_template[0.025,0.05)",B6-B8,traditional,S02/S03 analytic template-phase,0.9572870900730921,1.426637321032538,-0.5566013238372178,-0.010817489816920321,305,-0.2735322520843382,-0.3177308627155284,1.2874062728967186,1.2771187017456054,0.02622950819672131,0.0,0.0
pairwise,q_template_bin,"q_template[0.05,0.08)",B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.9940252459005356,1.355019230617864,1.9127063333975087,2.5501617682979156,593,2.2093336043741747,2.252297077613939,1.1594378384767134,1.2102727525108763,0.01854974704890388,0.0016863406408094434,0.0
pairwise,q_template_bin,"q_template[0.05,0.08)",B4-B8,atom_gated_cnn,Atom-gated residual CNN,0.8603841056823733,1.1292202170369832,1.7095673336353754,2.2039551375708424,700,1.9092297409163699,1.8492146132001999,1.0028610162570168,1.053517730878456,0.008571428571428572,0.0,0.0
pairwise,q_template_bin,"q_template[0.05,0.08)",B6-B8,atom_gated_cnn,Atom-gated residual CNN,0.9257814040089862,1.0918544337153402,-0.44247059344609224,-0.2105539686556969,728,-0.30476925394257953,-0.2784767037932383,1.0296924952266227,1.0720191547474298,0.005494505494505495,0.0013736263736263737,0.0013736263736263737
pairwise,q_template_bin,"q_template[0.05,0.08)",B4-B6,cnn1d,1D-CNN residual,1.1334374718021294,1.5353559530097376,1.964617977769793,2.7769041208885343,593,2.341828574449772,2.3870213094338624,1.344555234709552,1.3874265350051687,0.03204047217537943,0.0016863406408094434,0.0
pairwise,q_template_bin,"q_template[0.05,0.08)",B4-B8,cnn1d,1D-CNN residual,1.0774119126172057,1.3519698394444564,1.5574607567481673,2.277093425036538,700,1.896045614896892,1.883682265048968,1.2242940807601954,1.2175012362311413,0.007142857142857143,0.0,0.0
pairwise,q_template_bin,"q_template[0.05,0.08)",B6-B8,cnn1d,1D-CNN residual,1.0273767184297105,1.2422879235123243,-0.45119809930549054,-0.24223576565497484,728,-0.34961843829454253,-0.33229987851337484,1.1172094769110927,1.1355991515937276,0.009615384615384616,0.0013736263736263737,0.0
pairwise,q_template_bin,"q_template[0.05,0.08)",B4-B6,gradient_boosted_trees,HistGradientBoosting residual,1.193410324988862,1.7001251637334116,1.718811254403008,2.7785157855961446,593,2.1707708771859253,2.118788079253413,1.3904686911461541,1.4911350462424646,0.045531197301854974,0.003372681281618887,0.0
pairwise,q_template_bin,"q_template[0.05,0.08)",B4-B8,gradient_boosted_trees,HistGradientBoosting residual,1.0720070474404007,1.403414273587476,1.4553267606581433,2.2903136872786822,700,1.8150656794421993,1.7948591260890012,1.2887811459419956,1.265691376095816,0.018571428571428572,0.0,0.0
pairwise,q_template_bin,"q_template[0.05,0.08)",B6-B8,gradient_boosted_trees,HistGradientBoosting residual,1.0397658370177776,1.2102022090468347,-0.4113444670045331,-0.18403322982019935,728,-0.30206700146843873,-0.27119686571883506,1.1103277573837111,1.1920854286866023,0.012362637362637362,0.0013736263736263737,0.0
pairwise,q_template_bin,"q_template[0.05,0.08)",B4-B6,mlp,MLP residual,1.1893355347318955,1.5503987093609628,1.9742046113157108,2.720170720847232,593,2.3120828328516527,2.322813267342063,1.4346190302848758,1.4297257076132919,0.03709949409780776,0.0016863406408094434,0.0
pairwise,q_template_bin,"q_template[0.05,0.08)",B4-B8,mlp,MLP residual,1.1259069227039853,1.3899589767687857,1.4780382919409023,2.2476070024297017,700,1.8443089091679523,1.794458769892998,1.2894565462119951,1.2682146836754384,0.012857142857142857,0.0,0.0
pairwise,q_template_bin,"q_template[0.05,0.08)",B6-B8,mlp,MLP residual,1.0855256994197544,1.2697664475711807,-0.45103089712458666,-0.2436305717403182,728,-0.3375554293669968,-0.3237253341073725,1.1759143080735774,1.1681648960019972,0.008241758241758242,0.0013736263736263737,0.0
pairwise,q_template_bin,"q_template[0.05,0.08)",B4-B6,ridge,Ridge residual,1.277375414551757,1.8387865455198185,1.7454712653518456,3.0905383522051464,593,2.2785134409280023,2.2595585112376355,1.5686268876598788,1.6313235248241758,0.06070826306913996,0.003372681281618887,0.0
pairwise,q_template_bin,"q_template[0.05,0.08)",B4-B8,ridge,Ridge residual,1.2850824879815843,1.6613536845424566,1.4128320364722922,2.493354026522915,700,1.8789160484236709,1.8293736420390587,1.51912762763772,1.5302479067645547,0.05285714285714286,0.002857142857142857,0.0
pairwise,q_template_bin,"q_template[0.05,0.08)",B6-B8,ridge,Ridge residual,1.1870180292319028,1.4774997843122182,-0.5779472468631895,-0.2099167368808242,728,-0.39473347194785147,-0.41502863997350303,1.3471661236564538,1.371326427189469,0.03021978021978022,0.0013736263736263737,0.0
pairwise,q_template_bin,"q_template[0.05,0.08)",B4-B6,traditional,S02/S03 analytic template-phase,1.3252812709015798,2.032855091145088,1.4416834733275379,2.8374113361508164,593,2.0841504851127626,2.020589536977184,1.8050568256077177,1.8479739246184619,0.1045531197301855,0.008431703204047217,0.0
pairwise,q_template_bin,"q_template[0.05,0.08)",B4-B8,traditional,S02/S03 analytic template-phase,1.439881760887987,1.9101752633304585,1.2935869330388006,2.5566838699701444,700,1.799493638573107,1.6467591035873639,1.7047114775021037,1.7378567865517065,0.07428571428571429,0.01,0.0
pairwise,q_template_bin,"q_template[0.05,0.08)",B6-B8,traditional,S02/S03 analytic template-phase,1.3204765698213252,1.5815019305945814,-0.5125646341610546,-0.08890737172561088,728,-0.30495817484146104,-0.370609005824754,1.464068268160001,1.5545345696019899,0.061813186813186816,0.0027472527472527475,0.0
pairwise,q_template_bin,"q_template[0.08,0.12)",B4-B6,atom_gated_cnn,Atom-gated residual CNN,1.0525613137442085,1.270508587431066,2.0219995049308905,2.646358630521166,595,2.3069246510951813,2.2981519647755277,1.1699051807803387,1.2982149197695203,0.018487394957983194,0.0016806722689075631,0.0016806722689075631
pairwise,q_template_bin,"q_template[0.08,0.12)",B4-B8,atom_gated_cnn,Atom-gated residual CNN,0.946265936787169,1.219865019332597,1.6464159090664048,2.1075967299736402,696,1.864156091815728,1.825907528162972,1.109787119891422,1.2388685578837972,0.017241379310344827,0.004310344827586207,0.0014367816091954023
pairwise,q_template_bin,"q_template[0.08,0.12)",B6-B8,atom_gated_cnn,Atom-gated residual CNN,0.9554138047947014,1.1245333600373282,-0.5462207102700593,-0.16427405326857974,766,-0.3576724124038363,-0.29489443016387185,1.0376547925736275,1.3854339480029096,0.022193211488250653,0.005221932114882507,0.0026109660574412533
pairwise,q_template_bin,"q_template[0.08,0.12)",B4-B6,cnn1d,1D-CNN residual,1.1814645349979365,1.5235488440978626,1.9615656053651493,2.8127257858934223,595,2.3865395242880725,2.2867667737588064,1.4006972252181091,1.5874995452788534,0.031932773109243695,0.008403361344537815,0.0016806722689075631
pairwise,q_template_bin,"q_template[0.08,0.12)",B4-B8,cnn1d,1D-CNN residual,1.0098974975116701,1.3501773893213185,1.6545453972139021,2.39555930822609,696,1.9999166267558228,1.9730264488024432,1.249631608441426,1.311733696295711,0.021551724137931036,0.0028735632183908046,0.0
pairwise,q_template_bin,"q_template[0.08,0.12)",B6-B8,cnn1d,1D-CNN residual,1.0138752534985542,1.2928280219416453,-0.4953621814533688,-0.12852927193722793,766,-0.3304436392189181,-0.28116930779023974,1.1643251250297668,1.3913353755623807,0.022193211488250653,0.005221932114882507,0.0026109660574412533
pairwise,q_template_bin,"q_template[0.08,0.12)",B4-B6,gradient_boosted_trees,HistGradientBoosting residual,1.1696465679273145,1.6410245736185518,1.7451195899404248,2.9481286487207026,595,2.2862754674274433,2.243907280347166,1.4954362004803328,1.580046883199177,0.03697478991596639,0.0067226890756302525,0.0016806722689075631
pairwise,q_template_bin,"q_template[0.08,0.12)",B4-B8,gradient_boosted_trees,HistGradientBoosting residual,1.070485668266904,1.4716603246152624,1.543541614405982,2.406435738877719,696,1.924756206162363,1.8890604361181325,1.3705621377467918,1.4169647034636033,0.033045977011494254,0.007183908045977011,0.0
pairwise,q_template_bin,"q_template[0.08,0.12)",B6-B8,gradient_boosted_trees,HistGradientBoosting residual,1.0696446407747497,1.3750661696092166,-0.5113655538826755,-0.043495955980899205,766,-0.273623929177237,-0.2290291439678498,1.228190078951441,1.4409825781613126,0.020887728459530026,0.005221932114882507,0.0026109660574412533
pairwise,q_template_bin,"q_template[0.08,0.12)",B4-B6,mlp,MLP residual,1.2338384179704727,1.5479718593778662,2.029653075008637,2.8940144093522577,595,2.3887828249343657,2.333074722725023,1.4027256745549166,1.5739462404071953,0.031932773109243695,0.0033613445378151263,0.0016806722689075631
pairwise,q_template_bin,"q_template[0.08,0.12)",B4-B8,mlp,MLP residual,1.0588035690773754,1.3432596535503207,1.7223318692350416,2.3277118040180795,696,2.0345950099188173,1.9932207605895869,1.2475426415882325,1.3631700163354632,0.02586206896551724,0.005747126436781609,0.0014367816091954023
pairwise,q_template_bin,"q_template[0.08,0.12)",B6-B8,mlp,MLP residual,1.0594063377799903,1.3404672518770717,-0.4596393559504265,-0.07632887866295995,766,-0.2867210895272385,-0.2704025836024435,1.2025046659985053,1.4559974365910018,0.02349869451697128,0.010443864229765013,0.0026109660574412533
pairwise,q_template_bin,"q_template[0.08,0.12)",B4-B6,ridge,Ridge residual,1.2841516897014948,1.8255213270724164,1.7674379852135846,3.168046224140793,595,2.3655972950051165,2.220587963692161,1.6685326737614656,1.8749856555884568,0.052100840336134456,0.008403361344537815,0.0033613445378151263
pairwise,q_template_bin,"q_template[0.08,0.12)",B4-B8,ridge,Ridge residual,1.2575244157572014,1.6724776022797863,1.3528824737653666,2.4848820552960325,696,1.9424800209581492,1.8210648827775557,1.497352504176866,1.655962741186528,0.06465517241379311,0.01293103448275862,0.0014367816091954023
pairwise,q_template_bin,"q_template[0.08,0.12)",B6-B8,ridge,Ridge residual,1.1659991092588153,1.5377058017979046,-0.5781952236295844,0.0022841666238195544,766,-0.31107553019311773,-0.3464133355016408,1.339729554380179,1.671340916465874,0.04960835509138381,0.009138381201044387,0.005221932114882507
pairwise,q_template_bin,"q_template[0.08,0.12)",B4-B6,traditional,S02/S03 analytic template-phase,1.38910576407531,2.0361420239205774,1.6307354438113661,3.1599601360045018,595,2.281051860711621,2.087707694840084,1.8570204789603602,2.1050648190390717,0.11428571428571428,0.015126050420168067,0.0033613445378151263
pairwise,q_template_bin,"q_template[0.08,0.12)",B4-B8,traditional,S02/S03 analytic template-phase,1.4232322458226783,1.9513540477623896,1.13548697753658,2.5310107826387056,696,1.7942013915876416,1.5893448271068848,1.6925286486980502,1.8183314046406662,0.10057471264367816,0.014367816091954023,0.0
pairwise,q_template_bin,"q_template[0.08,0.12)",B6-B8,traditional,S02/S03 analytic template-phase,1.3011691037015332,1.7153519305970972,-0.5627995859035868,-0.013223159626377637,766,-0.31619780763569655,-0.36553083685771526,1.4763333225555613,1.6917487605009536,0.07049608355091384,0.006527415143603133,0.0026109660574412533
pairwise,q_template_bin,"q_template[0.12,0.2)",B4-B6,atom_gated_cnn,Atom-gated residual CNN,1.0445901697666558,1.3188925789690131,1.932122818170536,2.6282420192588876,424,2.3400163683609145,2.3458500647890936,1.1735774032839559,2.088976349992841,0.04009433962264151,0.02358490566037736,0.009433962264150943
pairwise,q_template_bin,"q_template[0.12,0.2)",B4-B8,atom_gated_cnn,Atom-gated residual CNN,1.0882302552461591,1.3506801157756827,1.6207055259646166,2.4164991218050056,528,2.067141751979613,2.097556360171371,1.2091196777118727,2.538537736686438,0.05113636363636364,0.030303030303030304,0.01893939393939394
pairwise,q_template_bin,"q_template[0.12,0.2)",B6-B8,atom_gated_cnn,Atom-gated residual CNN,0.9363739309994524,1.1779295643131849,-0.4243903083516483,-0.20677319113591847,582,-0.31600705933870565,-0.35767872389360633,1.0339321174509697,1.2664542333574311,0.018900343642611683,0.006872852233676976,0.001718213058419244
pairwise,q_template_bin,"q_template[0.12,0.2)",B4-B6,cnn1d,1D-CNN residual,1.1832140769958497,1.5628341025650845,1.9129328567364974,2.52850960667103,424,2.2758638623389555,2.2865979151211704,1.3770558397949364,2.3074586315125565,0.04716981132075472,0.02830188679245283,0.01179245283018868
pairwise,q_template_bin,"q_template[0.12,0.2)",B4-B8,cnn1d,1D-CNN residual,1.1845776813626356,1.4595510272382592,1.6268201483145197,2.4544565690046767,528,2.068987985531766,2.024185194736468,1.3530225270731984,2.806196244985093,0.05303030303030303,0.03409090909090909,0.02462121212121212
pairwise,q_template_bin,"q_template[0.12,0.2)",B6-B8,cnn1d,1D-CNN residual,0.9993952553695351,1.2471676597317802,-0.45129984782817084,-0.1313679665159564,582,-0.3045312658590615,-0.2590245933566315,1.1245136256095192,1.4187985853313128,0.020618556701030927,0.010309278350515464,0.003436426116838488
pairwise,q_template_bin,"q_template[0.12,0.2)",B4-B6,gradient_boosted_trees,HistGradientBoosting residual,1.1297566830625205,1.5438653945709984,1.7016191163710397,2.6294698916263504,424,2.1934308195264505,2.246746400126611,1.297126999381621,2.052078971275805,0.049528301886792456,0.02358490566037736,0.01179245283018868
pairwise,q_template_bin,"q_template[0.12,0.2)",B4-B8,gradient_boosted_trees,HistGradientBoosting residual,1.1884294415774435,1.5562790720051505,1.418253320748625,2.4603528443246474,528,1.9553709658433631,1.9959551227100647,1.389487614274742,2.3788067498900882,0.06628787878787878,0.032196969696969696,0.020833333333333332
pairwise,q_template_bin,"q_template[0.12,0.2)",B6-B8,gradient_boosted_trees,HistGradientBoosting residual,1.0826855066101726,1.3783121986356601,-0.41863044185217835,-0.0659400564465693,582,-0.2623143962083299,-0.27521259199597736,1.2413433505566238,1.4878002540653212,0.03436426116838488,0.010309278350515464,0.003436426116838488
pairwise,q_template_bin,"q_template[0.12,0.2)",B4-B6,mlp,MLP residual,1.2393069285556644,1.6383831978894672,1.830803418109651,2.5245569961584002,424,2.192226836042203,2.2839675292842863,1.4490199477902626,2.18480409299125,0.04245283018867924,0.02830188679245283,0.009433962264150943
pairwise,q_template_bin,"q_template[0.12,0.2)",B4-B8,mlp,MLP residual,1.2685264233432687,1.5304971860784418,1.5878009297506006,2.4713440614502336,528,2.1018964244906706,2.0092884079020443,1.4245556545627025,2.617906043614933,0.07007575757575757,0.032196969696969696,0.022727272727272728
pairwise,q_template_bin,"q_template[0.12,0.2)",B6-B8,mlp,MLP residual,1.088834243467328,1.3800551009947764,-0.38597474620301553,-0.07114237291343577,582,-0.24428006412885278,-0.24374557621966275,1.2420941327254114,1.4434626597607707,0.029209621993127148,0.010309278350515464,0.003436426116838488
pairwise,q_template_bin,"q_template[0.12,0.2)",B4-B6,ridge,Ridge residual,1.2471297896705507,1.7899583869269782,1.7675890157930054,2.8927410584243263,424,2.3496950765745943,2.212620056255872,1.575064134229309,2.7113776865296213,0.07547169811320754,0.02830188679245283,0.02122641509433962
pairwise,q_template_bin,"q_template[0.12,0.2)",B4-B8,ridge,Ridge residual,1.2494059834566984,1.9220393596197967,1.396493020679363,2.8237609272583555,528,2.1973678571229613,1.9326570176062638,1.6893221844806678,3.3017349262264384,0.11931818181818182,0.04734848484848485,0.032196969696969696
pairwise,q_template_bin,"q_template[0.12,0.2)",B6-B8,ridge,Ridge residual,1.1864696894207438,1.4832966305470094,-0.5143599323769464,-0.1190100396247469,582,-0.32758892023225245,-0.3260903245512914,1.362298101342497,1.6242635876962725,0.05154639175257732,0.012027491408934709,0.005154639175257732
pairwise,q_template_bin,"q_template[0.12,0.2)",B4-B6,traditional,S02/S03 analytic template-phase,1.2840628772750464,1.8917201648716786,1.7787200366799143,3.0591650597818862,424,2.4389739154914825,2.142199970269079,1.6899736583998184,3.0019661735576224,0.10613207547169812,0.030660377358490566,0.02122641509433962
pairwise,q_template_bin,"q_template[0.12,0.2)",B4-B8,traditional,S02/S03 analytic template-phase,1.3621415510221713,2.0966657174319483,1.4035730419777084,3.0224502344811666,528,2.276180187172975,1.920831012058752,1.8709799654936932,3.6178317984619555,0.14204545454545456,0.054924242424242424,0.03598484848484849
