event_id,source_run,current_class,stave,amplitude_adc,peak_sample,amplitude_bin,peak_phase_bin,traditional_template_delta_sse,ridge_linear_classifier,gradient_boosted_trees,mlp_dense_waveform,random_filter_1d_cnn,hybrid_template_residual_stack
real:low:47:201,47,low,B2,5129.5,6,mid,core,0.9999999999267373,0.6000351506413057,0.4245452825541317,0.6671382291583566,0.3961386961464697,0.43523377741361086
real:low:47:202,47,low,B4,8348.0,5,high,early,0.0,0.5633749443699427,0.9007787629612473,0.34032554362478906,0.10480573738234455,0.5088796574573989
real:low:47:203,47,low,B2,4288.5,5,mid,early,0.9999999995786385,0.503353141277663,0.33598389868009826,0.47711627296682446,0.12202338000330262,0.25160022384839137
real:low:47:204,47,low,B4,2267.5,7,low,core,0.9999999997540979,0.2596650656138089,0.026788920267029857,0.1798919761182023,0.08176673186248544,0.3084351848947102
real:low:47:205,47,low,B8,2466.5,7,low,core,0.9999999998286456,0.26765143498040184,0.17181088480358775,0.1628410799285544,0.06821851340941824,0.30632793788999285
real:low:47:206,47,low,B2,6670.0,6,high,core,0.9999999996460657,0.5523769132026302,0.6081719384547647,0.5394662066467375,0.40053935348842,0.60616972135237
real:low:47:207,47,low,B2,6812.5,7,high,core,0.9999999994958746,0.5312908410892101,0.3753559736445142,0.5052460821862842,0.35796171217586154,0.4532843100320679
real:low:47:208,47,low,B6,2215.0,7,low,core,0.9999999996448806,0.21239304461631536,0.024922817651799295,0.12264553135678423,0.04910403699204455,0.1380598459580146
real:low:47:209,47,low,B2,7086.5,6,high,core,0.9999999996930226,0.5899126799403571,0.5961744414124832,0.5694752269612312,0.3444927065224066,0.424606099886585
real:low:47:210,47,low,B4,1932.0,8,low,core,0.9999999995854355,0.22682031125058932,0.0698567784311363,0.1343588291546541,0.05596133265131618,0.15846184469754285
real:low:47:211,47,low,B2,5077.0,6,mid,core,0.9999999998378944,0.5759966532099973,0.40871897019462516,0.6511210067628166,0.4268553572876617,0.43914130956335096
real:low:47:212,47,low,B2,2662.0,7,low,core,0.99999999969474,0.2842760734311986,0.00821240500739198,0.1781201037962506,0.08251179988831882,0.3042990779808182
real:low:47:213,47,low,B6,2040.5,7,low,core,0.9999999997215931,0.2153047492793853,0.056044560367779536,0.13459196179260793,0.051852654049618314,0.1751093372517823
real:low:47:214,47,low,B2,6950.5,6,high,core,0.999999999572868,0.5551876773927327,0.5174310086178596,0.5465763646228983,0.35140253034959734,0.4915133432214855
real:low:47:215,47,low,B4,4019.0,5,mid,early,0.9999999997327755,0.542813624987714,0.63557313557689,0.4115893824054551,0.09767810140721658,0.3800674286713085
real:low:47:216,47,low,B2,5271.5,6,mid,core,0.9999999997802276,0.5522534410834089,0.19709334978073523,0.7189196369022942,0.6350233649513052,0.4933119176485846
real:low:47:217,47,low,B2,7498.5,5,high,early,0.0,0.5787818565111249,0.826778043680518,0.5198434982494843,0.21133792075036328,0.46959770709434584
real:low:47:218,47,low,B2,8397.0,7,high,core,0.9999999995940957,0.6203687254180223,0.5958940734964225,0.19739840288041627,0.6047466250292988,0.4502620986058167
real:low:47:219,47,low,B2,3116.5,6,mid,core,0.9999999997485921,0.3187567158733421,0.02755924884334115,0.22973221964927132,0.043101752751117516,0.07685253864569323
real:low:47:220,47,low,B2,2336.0,9,low,core,0.9999999996305583,0.29733816246783856,0.120366296214551,0.1973089437107927,0.11394999292991004,0.1569071403786591
real:low:47:221,47,low,B4,2790.0,7,low,core,0.9999999996932036,0.3346409183116866,0.08442405015724039,0.2117388116311852,0.10668416812209891,0.14727857013211518
real:low:47:222,47,low,B2,3335.5,8,mid,core,0.9999999997544625,0.4455957030214508,0.043346108161531005,0.4111795717320024,0.19283163327001424,0.18224976995044273
real:low:47:223,47,low,B6,3070.5,9,mid,core,0.999999999368291,0.44897283258891535,0.20600596562421022,0.3677688802084161,0.2792084493929929,0.24667588170725072
real:low:47:224,47,low,B4,2435.0,6,low,core,0.9999999995785667,0.23932456604484936,0.017127211898892825,0.15739512615249185,0.03083486856419882,0.17039304770645167
real:low:47:225,47,low,B2,4552.5,7,mid,core,0.9999999995318962,0.10091019169545715,0.11831969695233263,0.012789715725256591,0.027148697151953425,0.20009570216527225
real:low:47:226,47,low,B8,2701.5,12,low,late,0.9999999995558454,0.3525088721596929,0.4711571042592248,0.2262419620850768,0.19959943766475988,0.33388695760924136
real:low:47:227,47,low,B4,4013.0,11,mid,late,0.9999999997102411,0.4322314668474834,0.24286825897001627,0.609082020872561,0.2799071577798323,0.2647117232199285
real:low:47:228,47,low,B2,4288.0,6,mid,core,0.9999999996590223,0.48697311786917313,0.2418767351190045,0.5033394965798497,0.17477055922922352,0.27135119696464405
real:low:47:229,47,low,B2,2339.5,7,low,core,0.9999999997808886,0.2633617859365923,0.016541085582409708,0.1801878229458596,0.05590717045412668,0.17952565872859994
real:low:47:230,47,low,B2,2884.0,7,low,core,0.9999999997622518,0.26443477457885567,0.04839337155881973,0.1632406772094287,0.06354363575676956,0.1211481228245859
real:low:47:231,47,low,B2,4414.0,6,mid,core,0.9999999996035797,0.566922175297477,0.3168440354754447,0.6332363172154739,0.3785895153027107,0.42282122810198525
real:low:47:232,47,low,B2,1545.0,8,low,core,0.9999999996590145,0.1885860323058817,0.02215577845868203,0.12197965490961245,0.04120299587146093,0.12331871944509759
real:low:47:233,47,low,B2,3297.5,9,mid,core,0.9999999998470996,0.42067601233390184,0.022450635387389683,0.3414306270386241,0.17082518697061236,0.13484676783638277
real:low:47:234,47,low,B2,6888.5,6,high,core,0.9999999997231154,0.5845469513551603,0.6343412585135689,0.5860975755339743,0.40091084365086216,0.5028258071238046
real:low:47:235,47,low,B2,3725.5,6,mid,core,0.9999999998115993,0.4918827132906674,0.11090100863306682,0.48251256933000924,0.15744874262838177,0.20878357466267267
real:low:47:236,47,low,B2,4525.5,6,mid,core,0.9999999996116709,0.5691793412956059,0.23602417455825955,0.6226600759333423,0.36697182432148506,0.40939163045007243
real:low:47:237,47,low,B4,2285.0,6,low,core,0.9999999995877069,0.22612404121798524,0.013529317438785535,0.14825764078276765,0.027448204171187422,0.23742031197118837
real:low:47:238,47,low,B2,5087.0,6,mid,core,0.9999999998026883,0.5751688278118242,0.2940390181652368,0.6369594527783421,0.4240306322283092,0.43914130956335096
real:low:47:239,47,low,B2,5740.0,6,mid,core,0.9999999997102977,0.5357525768593348,0.4773589545150467,0.6851359712763307,0.6391518208021955,0.5926131461071459
real:low:47:240,47,low,B6,2361.0,4,low,early,0.0,0.1959781782105089,0.041332596295736566,0.06663732906871611,0.0015463916961908973,0.05307449097785629
real:low:47:241,47,low,B2,6101.5,5,high,early,0.999999999673414,0.5549286417339725,0.816008000501578,0.6563349092023891,0.3797543583009384,0.5527962986550304
real:low:47:242,47,low,B2,4853.0,6,mid,core,0.9999999997753622,0.5688828263785004,0.172777733093854,0.6639619044464432,0.46684009001939325,0.4712051649227209
real:low:47:243,47,low,B2,4614.5,6,mid,core,0.9999999999316137,0.5789225943079122,0.31775629897302965,0.6340760345453545,0.3007769622243395,0.30923704466809304
real:low:47:244,47,low,B2,2414.0,7,low,core,0.9999999997974265,0.23518155873817004,0.05243060196214823,0.15695101240941498,0.05969309309692525,0.19153804788100837
real:low:47:245,47,low,B2,4444.5,6,mid,core,0.999999999803676,0.5658252466025648,0.4708679484349034,0.6130479129189861,0.24145070178735795,0.29894754698221593
real:low:47:246,47,low,B2,7116.5,6,high,core,0.9999999995981952,0.5592779501943186,0.5118798102037123,0.5073864570287591,0.3126462916306,0.4874111108304404
real:low:47:247,47,low,B2,2083.0,7,low,core,0.9999999996732498,0.25113299527123983,0.00693598592878855,0.17191923731955316,0.07215841354140576,0.15860472877091675
real:low:47:248,47,low,B2,4788.0,6,mid,core,0.9999999999710445,0.5956225293028705,0.3367612086582665,0.6643643385443005,0.36647568687741067,0.3945749146581018
real:low:47:249,47,low,B2,6779.0,5,high,early,0.0,0.5732920314758322,0.9198182899032039,0.5521126320652789,0.272399051921557,0.6583882753871991
real:low:47:250,47,low,B4,1757.5,7,low,core,0.9999999997175633,0.2056761597012399,0.009407159324336644,0.14938840448150034,0.04308560409376693,0.2035605355682228
real:low:47:251,47,low,B4,1982.0,7,low,core,0.9999999996834935,0.21766881225860849,0.01817915487884388,0.14707953222734982,0.0408297006482387,0.18014336467283476
real:low:47:252,47,low,B8,2486.5,8,low,core,0.9999999999035392,0.31104105226763706,0.13772353366873427,0.19288951202546242,0.15008560100067456,0.27294146385601875
real:low:47:253,47,low,B4,5616.5,5,mid,early,0.9999999992766503,0.5512518832993695,0.8405705442068844,0.696882352357822,0.46005414299896424,0.5156313448257841
real:low:47:254,47,low,B2,4435.0,5,mid,early,0.9999999997088433,0.5025674073140736,0.5969115990129314,0.5597664067505989,0.1408243912684847,0.2991886429716431
real:low:47:255,47,low,B2,3174.0,7,mid,core,0.9999999997122587,0.3450513262203284,0.014804680671373152,0.24943314305039901,0.11012270609023253,0.10788728751795741
real:low:47:256,47,low,B2,8984.0,5,high,early,0.0,0.5675626622476808,0.887959925663197,0.4070252585794937,0.10222820872448249,0.6243268148489326
real:low:47:257,47,low,B2,6144.5,7,high,core,0.9999999998077423,0.5261817318847912,0.44873911243516046,0.5474950459345155,0.4644312615013987,0.5320292214329646
real:low:47:258,47,low,B2,4700.0,6,mid,core,0.9999999999414801,0.5878522230017156,0.26318613340702063,0.6669347291689033,0.33496551967281213,0.351988189474791
real:low:47:259,47,low,B6,2120.5,12,low,late,0.9999999997156749,0.2963980328449181,0.0888558794717994,0.1088826410036477,0.14550598345775875,0.18119208486083418
real:low:47:260,47,low,B2,1968.5,8,low,core,0.9999999995560116,0.22584114181948736,0.04712836515619859,0.13228779796083434,0.0682860262087171,0.15074267293826007
real:low:47:261,47,low,B2,7590.5,4,high,early,0.0,0.5946000309634691,0.9412590138249319,0.18446500322562126,0.02915533642173548,0.6789227794180905
real:low:47:262,47,low,B4,2091.0,5,low,early,0.0,0.1273336122936672,0.03134882108192079,0.037953698104412965,0.0020871254673405027,0.044939743590003606
real:low:47:263,47,low,B2,3144.5,7,mid,core,0.9999999998755541,0.3561720184783793,0.30838483040606685,0.23626581843723005,0.12467891530295463,0.21564904080789327
real:low:47:264,47,low,B6,4072.0,6,mid,core,1.0,0.560508663523122,0.25312262896927756,0.6887934019505407,0.4221128178492231,0.48727887538481357
real:low:47:265,47,low,B4,2605.0,7,low,core,0.9999999996264193,0.2582923611556279,0.05421446950336527,0.1521769479434245,0.059645803819494116,0.156760790580821
real:low:47:266,47,low,B4,2167.0,12,low,late,0.9999999997683476,0.31623721321357856,0.11381191956342823,0.13690291398828994,0.16920528225692535,0.2217140383103133
real:low:47:267,47,low,B2,5277.5,6,mid,core,0.9999999999460766,0.588434165016757,0.41177703367742563,0.7080229330904594,0.5545381580972712,0.41976721552900587
real:low:47:268,47,low,B2,8986.5,5,high,early,0.0,0.5557429358914282,0.8708999805534285,0.3533690791510646,0.08245544262836174,0.5776840468469698
real:low:47:269,47,low,B4,2499.5,5,low,early,0.9999999996404081,0.19752369720403679,0.01460425236286798,0.05720835919784217,0.004719590232625382,0.04827808265122818
real:low:47:270,47,low,B8,2051.0,7,low,core,0.9999999998030987,0.21408553356404228,0.040613542739326124,0.1454000515004527,0.048103681291649145,0.16267439340585527
real:low:47:271,47,low,B6,3793.5,4,mid,early,0.9999999997976928,0.38709876529464715,0.38726633925875215,0.09509967537880917,0.005312594801452169,0.22662844837347196
real:low:47:272,47,low,B2,5519.5,6,mid,core,0.9999999997479252,0.5544095857554235,0.33697882226638154,0.674155152386741,0.6557949983240121,0.5685132667516544
real:low:47:273,47,low,B2,3407.5,7,mid,core,0.9999999996624164,0.37808678396944206,0.3618430611117696,0.26556609974463863,0.1398823886899749,0.1782034953101619
real:low:47:274,47,low,B2,5399.0,6,mid,core,0.9999999999315994,0.5850680718608315,0.4220106160305107,0.7057266486742634,0.47475383708399316,0.46423516163293654
real:low:47:275,47,low,B2,2711.0,6,low,core,0.9999999995670805,0.23850589713539724,0.008117019415494192,0.15117660886643214,0.03708985381134981,0.06197453763228579
real:low:47:276,47,low,B4,6002.5,5,high,early,0.0,0.5569114121897697,0.8902584482085298,0.493501396990572,0.13646319396764542,0.5489174361149013
real:low:47:277,47,low,B6,2614.0,7,low,core,0.9999999997190941,0.2617438412526621,0.10945936516186798,0.15086991306965555,0.061730295680789686,0.1500578015641704
real:low:47:278,47,low,B2,1519.5,7,low,core,0.999999999653131,0.15763859539356023,0.021075711410483602,0.11911524223939461,0.02916969370863857,0.18414312999323396
real:low:47:279,47,low,B2,2499.0,6,low,core,0.999999999600918,0.2040811264270173,0.014189658853154503,0.1067491919924137,0.013541727532009273,0.11048023692615759
real:low:47:280,47,low,B2,3619.0,7,mid,core,0.9999999996923522,0.47773101962372067,0.3503448101792133,0.47535057562167876,0.23804310496531156,0.21926050031600297
real:low:47:281,47,low,B8,3075.5,10,mid,late,0.9999999997693063,0.41934237806662134,0.12493861954645788,0.3228236971045888,0.26317101061383497,0.20931273126592093
real:low:47:282,47,low,B2,8265.0,7,high,core,0.9999999995925165,0.6208427019550272,0.6552221053917069,0.20011191201211814,0.6201134258582663,0.4502620986058167
real:low:47:283,47,low,B6,2140.0,7,low,core,0.9999999997196225,0.21353931111678573,0.02641164018964526,0.13396618273849262,0.03933865744674561,0.1390991833966411
real:low:48:0,48,low,B6,2848.5,11,low,late,0.9999999996777089,0.34076936161067345,0.0383904745166843,0.19379346857717644,0.22317045778501202,0.09256054727385891
real:low:48:1,48,low,B4,3763.0,7,mid,core,0.9999999998561828,0.5302028987936537,0.42010725160126455,0.5681613111126974,0.3622987375352333,0.4977195841326143
real:low:48:2,48,low,B8,3132.0,5,mid,early,0.9999999996880681,0.4038766597295158,0.2356664154031971,0.1366496908932948,0.019055303002847093,0.1702382183289398
real:low:48:3,48,low,B2,5914.0,4,mid,early,0.9999999993783515,0.6057392559396056,0.9295189509176501,0.36391672714307527,0.14182743521088842,0.5824980418837704
real:low:48:4,48,low,B6,1792.0,8,low,core,0.9999999998180751,0.22975642200342883,0.03578098937587341,0.1352747191436451,0.06287385105095968,0.22376085842595697
real:low:48:5,48,low,B4,3633.0,5,mid,early,0.9999999997546305,0.5016155055892935,0.14947371621970132,0.6096851857762873,0.1959274985826114,0.22316897404634392
real:low:48:6,48,low,B2,3106.0,8,mid,core,0.9999999995442587,0.32843914842605526,0.13046451889165248,0.23518029460945455,0.12831111575507967,0.168475917708149
real:low:48:7,48,low,B2,4172.0,7,mid,core,0.9999999996400039,0.5268206747646461,0.5894937400252972,0.5597510940759526,0.29237013810344364,0.4742753433276916
real:low:48:8,48,low,B2,3013.0,7,mid,core,0.9999999996512318,0.31391192661571027,0.011518127752479684,0.20414088612707407,0.08995169418376979,0.14339335320763005
real:low:48:9,48,low,B6,2507.5,5,low,early,0.9999999995627066,0.1941868896682556,0.01942260231909836,0.05510831797857406,0.004026142504297512,0.055435651803302545
real:low:48:10,48,low,B2,2375.0,8,low,core,0.9999999995425464,0.27620128860561655,0.07725005917154111,0.15930548768659428,0.08399467885490253,0.20408557574426858
real:low:48:11,48,low,B8,2792.5,8,low,core,0.9999999998588645,0.3334933915309331,0.07319593212271897,0.22233662642036603,0.15659870247699822,0.16502609222467882
real:low:48:12,48,low,B4,1736.0,4,low,early,0.0,0.06446038571397232,0.009890207940186883,0.007231731562412359,0.0003597461993559583,0.049442622428566334
real:low:48:13,48,low,B4,3236.0,5,mid,early,0.9999999997122909,0.39130802363398415,0.07756612062041365,0.2010999359942129,0.029151792130485833,0.13768183811068946
real:low:48:14,48,low,B6,2192.5,8,low,core,0.9999999997879053,0.2463511060312827,0.06287852883099991,0.1398920365082608,0.07722142276794068,0.21475953939447637
real:low:48:15,48,low,B2,2596.0,8,low,core,0.9999999995842909,0.28632752671799316,0.07955236772438853,0.16567524675268502,0.09415314261401621,0.22186322170582096
real:low:48:16,48,low,B6,2841.0,8,low,core,0.9999999997394868,0.3123211920613677,0.14609496619916335,0.21174715619085047,0.14198866932666404,0.1590795028314729
real:low:48:17,48,low,B2,5790.5,6,mid,core,0.9999999997132485,0.5679726511620088,0.6223323392917544,0.7454612241137574,0.65147326930882,0.6001961173109471
real:low:48:18,48,low,B4,3561.0,6,mid,core,0.9999999995560834,0.4932613306470765,0.0645798583918617,0.53912039891726,0.21326820205657404,0.1686974182588482
real:low:48:19,48,low,B2,6597.5,7,high,core,0.9999999997251342,0.4939407040056497,0.5969905743746795,0.42488400132111204,0.32379975283283013,0.6325680133318784
real:low:48:20,48,low,B4,3406.5,4,mid,early,0.9999999997600363,0.3961351843302372,0.24766429325437625,0.10561076438763636,0.007847060969275494,0.1935284597244723
real:low:48:21,48,low,B2,3027.0,7,mid,core,0.9999999996675254,0.29674998057140217,0.16138881850711242,0.16898871478681585,0.07454683300800594,0.11134987279522145
real:low:48:22,48,low,B2,5889.5,5,mid,early,0.9999999996446512,0.565218910440191,0.8870673200322285,0.660179677979579,0.3817428747535769,0.4927022954434943
real:low:48:23,48,low,B4,2919.5,7,low,core,0.9999999996590491,0.3312278162942326,0.030111412581952646,0.22818872712314756,0.10170803905435505,0.16391277962017523
real:low:48:24,48,low,B2,6687.0,5,high,early,0.999999999356759,0.5609715478425986,0.7751526646594182,0.6283487039217289,0.3745330970828933,0.541543819293315
real:low:48:25,48,low,B2,3322.0,6,mid,core,0.9999999997713771,0.38806080899712286,0.019916158945672557,0.32637250901270165,0.068007657190401,0.11142932197713047
