match_stratum,run,b2_charge_bin,total_charge_bin,event_current_bin,b2_saturated,pileup_width_bin,max_depth_stave,topology_code,available_rows,low_rows,high_rows,low_threshold,high_threshold
55|1|1|0|0|1|1|0,55,1,1,0,0,1,1,0,39,10,10,0.008680711966007948,0.016119814477860928
55|4|3|0|1|1|1|0,55,4,3,0,1,1,1,0,33,9,9,0.00197872007265687,0.005466655362397432
55|2|2|0|1|1|1|0,55,2,2,0,1,1,1,0,493,124,124,0.004512443207204342,0.011892824433743954
55|7|7|0|1|1|1|0,55,7,7,0,1,1,1,0,468,117,117,0.0032838500337675214,0.008436019532382488
55|6|5|0|1|1|1|0,55,6,5,0,1,1,1,0,45,12,12,0.0015208580298349261,0.004057004582136869
55|3|3|0|1|1|1|0,55,3,3,0,1,1,1,0,481,121,121,0.004055645316839218,0.00999756995588541
55|3|2|0|1|1|1|0,55,3,2,0,1,1,1,0,30,8,8,0.0018875432142522186,0.005078765447251499
55|5|4|0|1|1|1|0,55,5,4,0,1,1,1,0,37,10,10,0.001992410747334361,0.0051883673295378685
55|0|0|0|1|0|1|0,55,0,0,0,1,0,1,0,31,8,8,0.01638758135959506,0.04188245162367821
55|6|6|1|1|1|1|0,55,6,6,1,1,1,1,0,436,109,109,0.0034385037724860013,0.00917155435308814
55|5|5|1|1|1|1|0,55,5,5,1,1,1,1,0,446,112,112,0.003509227652102709,0.008744785562157631
55|3|3|1|1|1|1|0,55,3,3,1,1,1,1,0,469,118,118,0.004191921092569828,0.010821064934134483
55|7|7|1|1|1|1|0,55,7,7,1,1,1,1,0,482,121,121,0.0032250413787551224,0.008460924262180924
55|1|1|1|1|1|1|0,55,1,1,1,1,1,1,0,429,108,108,0.004731182940304279,0.01398133859038353
55|4|4|1|1|1|1|0,55,4,4,1,1,1,1,0,467,117,117,0.0038289540680125356,0.009673740714788437
55|2|2|1|1|1|1|0,55,2,2,1,1,1,1,0,489,123,123,0.004156291950494051,0.01101242657750845
55|0|0|1|0|1|1|0,55,0,0,1,0,1,1,0,371,93,93,0.011683782562613487,0.03665708377957344
55|4|3|1|1|1|1|0,55,4,3,1,1,1,1,0,44,11,11,0.0024112200480885804,0.005119289155118167
55|6|5|1|1|1|1|0,55,6,5,1,1,1,1,0,57,15,15,0.0015740733360871673,0.004989161156117916
55|5|4|1|1|1|1|0,55,5,4,1,1,1,1,0,43,11,11,0.0017985720769502223,0.004221438895910978
55|1|1|1|0|1|1|0,55,1,1,1,0,1,1,0,53,14,14,0.004844422452151775,0.01635792851448059
55|7|6|1|1|1|1|0,55,7,6,1,1,1,1,0,45,12,12,0.0023120855912566185,0.00495708454400301
55|0|0|1|0|0|1|0,55,0,0,1,0,0,1,0,100,25,25,0.03988285455852747,0.1680877022445202
55|4|4|2|1|1|1|0,55,4,4,2,1,1,1,0,462,116,116,0.0032404192024841905,0.009528550552204251
55|6|6|2|1|1|1|0,55,6,6,2,1,1,1,0,453,114,114,0.0036150235682725906,0.008421806618571281
55|1|1|2|1|1|1|0,55,1,1,2,1,1,1,0,454,114,114,0.005565564497373998,0.01440918748266995
55|0|0|2|0|0|1|0,55,0,0,2,0,0,1,0,104,26,26,0.036163617856800556,0.1619981713593006
55|5|5|2|1|1|1|0,55,5,5,2,1,1,1,0,458,115,115,0.0040207685669884086,0.009325243066996336
55|0|0|2|0|1|1|0,55,0,0,2,0,1,1,0,347,87,87,0.011154565960168839,0.03622639365494251
55|7|7|2|1|1|1|0,55,7,7,2,1,1,1,0,432,108,108,0.003530500747729093,0.00889763655140996
55|3|3|2|1|1|1|0,55,3,3,2,1,1,1,0,496,124,124,0.0041419678600504994,0.00968457804992795
55|1|1|2|0|1|1|0,55,1,1,2,0,1,1,0,51,13,13,0.011121117975562811,0.021557358093559742
55|4|3|2|1|1|1|0,55,4,3,2,1,1,1,0,34,9,9,0.0021656709141097963,0.005301093915477395
55|2|2|2|1|1|1|0,55,2,2,2,1,1,1,0,468,117,117,0.00448510586284101,0.010560930240899324
55|7|6|2|1|1|1|0,55,7,6,2,1,1,1,0,52,13,13,0.002445532416459173,0.0049524299101904035
55|0|0|2|1|0|1|0,55,0,0,2,1,0,1,0,37,10,10,0.01265411265194416,0.0322880782186985
55|3|2|2|1|1|1|0,55,3,2,2,1,1,1,0,35,9,9,0.002000227279495448,0.005917587783187628
55|6|5|2|1|1|1|0,55,6,5,2,1,1,1,0,54,14,14,0.0017174027161672711,0.00467451848089695
55|5|4|2|1|1|1|0,55,5,4,2,1,1,1,0,41,11,11,0.002660522237420082,0.0050157103687524796
55|1|1|3|1|1|1|0,55,1,1,3,1,1,1,0,414,104,104,0.005205382825806737,0.014395503792911768
55|5|5|3|1|1|1|0,55,5,5,3,1,1,1,0,467,117,117,0.003934209700673819,0.009061623364686966
55|0|0|3|0|0|1|0,55,0,0,3,0,0,1,0,90,23,23,0.05512051936239004,0.1754889376461506
55|2|1|3|1|1|1|0,55,2,1,3,1,1,1,0,31,8,8,0.0034863960463553667,0.008265845943242311
55|5|4|3|1|1|1|0,55,5,4,3,1,1,1,0,48,12,12,0.0014732207637280226,0.005495381774380803
55|7|7|3|1|1|1|0,55,7,7,3,1,1,1,0,460,115,115,0.003396629181224853,0.008455687202513218
55|3|3|3|1|1|1|0,55,3,3,3,1,1,1,0,463,116,116,0.0035117960069328547,0.01011475920677185
55|4|4|3|1|1|1|0,55,4,4,3,1,1,1,0,460,115,115,0.003906456346157938,0.009748070500791073
55|6|6|3|1|1|1|0,55,6,6,3,1,1,1,0,495,124,124,0.0034376021940261126,0.008990186732262373
55|2|2|3|1|1|1|0,55,2,2,3,1,1,1,0,501,126,126,0.004290063865482807,0.011295642703771591
55|0|0|3|0|1|1|0,55,0,0,3,0,1,1,0,358,90,90,0.01106251566670835,0.035294548608362675
55|7|6|3|1|1|1|0,55,7,6,3,1,1,1,0,45,12,12,0.0019415091956034303,0.004730008076876402
55|4|3|3|1|1|1|0,55,4,3,3,1,1,1,0,37,10,10,0.002129046246409416,0.005447160918265581
55|1|1|3|0|1|1|0,55,1,1,3,0,1,1,0,33,9,9,0.010700765997171402,0.023635879158973694
55|6|5|3|1|1|1|0,55,6,5,3,1,1,1,0,51,13,13,0.0018001036369241774,0.00480807782150805
55|0|0|3|1|0|1|0,55,0,0,3,1,0,1,0,32,8,8,0.012503232574090362,0.02884777495637536
56|1|1|0|1|1|1|0,56,1,1,0,1,1,1,0,1172,293,293,0.004992432543076575,0.012752626091241837
56|2|2|0|1|1|1|0,56,2,2,0,1,1,1,0,1130,283,283,0.0040360764833167195,0.010588206816464663
56|5|5|0|1|1|1|0,56,5,5,0,1,1,1,0,1006,252,252,0.003738589643035084,0.009070208994671702
56|4|4|0|1|1|1|0,56,4,4,0,1,1,1,0,1019,255,255,0.003892939887009561,0.00969243235886097
56|3|3|0|1|1|1|0,56,3,3,0,1,1,1,0,1026,257,257,0.0037407297058962286,0.009810663526877761
56|6|5|0|1|1|1|0,56,6,5,0,1,1,1,0,119,30,30,0.0020660621812567115,0.0051382165402174
56|6|6|0|1|1|1|0,56,6,6,0,1,1,1,0,1059,265,265,0.003410852514207363,0.008796320762485266
56|0|0|0|0|1|1|0,56,0,0,0,0,1,1,0,833,209,209,0.01090989913791418,0.03168920800089836
56|4|5|0|1|1|1|0,56,4,5,0,1,1,1,0,35,9,9,0.0135956727899611,0.025019352324306965
56|7|7|0|1|1|1|0,56,7,7,0,1,1,1,0,1043,261,261,0.003506719716824591,0.008944687433540821
56|0|0|0|0|0|1|0,56,0,0,0,0,0,1,0,132,33,33,0.04726496059447527,0.17599454522132874
56|0|0|0|1|1|1|0,56,0,0,0,1,1,1,0,105,27,27,0.007065681274980307,0.01890616863965988
56|5|6|0|1|1|1|0,56,5,6,0,1,1,1,0,37,10,10,0.014304108917713165,0.020848188549280167
56|4|3|0|1|1|1|0,56,4,3,0,1,1,1,0,121,31,31,0.0021143085323274136,0.0045061009004712105
56|2|1|0|1|1|1|0,56,2,1,0,1,1,1,0,64,16,16,0.0021734415204264224,0.006695549585856497
56|5|4|0|1|1|1|0,56,5,4,0,1,1,1,0,119,30,30,0.002136241761036217,0.004836221924051642
56|3|2|0|1|1|1|0,56,3,2,0,1,1,1,0,83,21,21,0.001952341350261122,0.005124706542119384
56|7|6|0|1|1|1|0,56,7,6,0,1,1,1,0,129,33,33,0.0018749526934698224,0.005317022558301687
56|0|0|0|1|0|1|0,56,0,0,0,1,0,1,0,73,19,19,0.018643522635102272,0.04410816356539726
56|1|0|0|1|1|1|0,56,1,0,0,1,1,1,0,53,14,14,0.00440034968778491,0.013173851184546947
56|3|4|0|1|1|1|0,56,3,4,0,1,1,1,0,36,9,9,0.013907133601605892,0.02199100609868765
56|1|1|1|1|1|1|0,56,1,1,1,1,1,1,0,1111,278,278,0.0048628190997987986,0.012372958473861217
56|4|4|1|1|1|1|0,56,4,4,1,1,1,1,0,1082,271,271,0.0037659803056158125,0.009248887421563268
56|3|3|1|1|1|1|0,56,3,3,1,1,1,1,0,1100,275,275,0.004141382873058319,0.010349265532568097
56|2|2|1|1|1|1|0,56,2,2,1,1,1,1,0,1101,276,276,0.0042635127902030945,0.010715872049331665
56|7|7|1|1|1|1|0,56,7,7,1,1,1,1,0,1070,268,268,0.00338067818665877,0.009189181728288531
56|6|6|1|1|1|1|0,56,6,6,1,1,1,1,0,1049,263,263,0.0037555794697254896,0.008724981918931007
56|0|0|1|0|0|1|0,56,0,0,1,0,0,1,0,140,35,35,0.042007206939160824,0.18248076364398003
56|5|5|1|1|1|1|0,56,5,5,1,1,1,1,0,1059,265,265,0.004029011121019721,0.009078598115593195
56|3|2|1|1|1|1|0,56,3,2,1,1,1,1,0,77,20,20,0.002686211373656988,0.006430525332689285
56|0|0|1|0|1|1|0,56,0,0,1,0,1,1,0,815,204,204,0.010594285558909178,0.031037521548569202
56|2|1|1|1|1|1|0,56,2,1,1,1,1,1,0,63,16,16,0.002649728092364967,0.006655587116256356
56|6|5|1|1|1|1|0,56,6,5,1,1,1,1,0,138,35,35,0.0022329522762447596,0.005024916725233197
56|5|4|1|1|1|1|0,56,5,4,1,1,1,1,0,107,27,27,0.0018592225387692451,0.004476807313039899
56|4|3|1|1|1|1|0,56,4,3,1,1,1,1,0,95,24,24,0.0019714687950909138,0.00515729165636003
56|5|6|1|1|1|1|0,56,5,6,1,1,1,1,0,30,8,8,0.012896465603262186,0.021215938962996006
56|7|6|1|1|1|1|0,56,7,6,1,1,1,1,0,125,32,32,0.0018363321432843804,0.004685091320425272
56|1|0|1|1|1|1|0,56,1,0,1,1,1,1,0,45,12,12,0.005729655735194683,0.012899450957775116
56|0|0|1|1|1|1|0,56,0,0,1,1,1,1,0,97,25,25,0.006133613176643848,0.015511980280280113
56|3|4|1|1|1|1|0,56,3,4,1,1,1,1,0,36,9,9,0.014874492073431611,0.027557114604860544
56|0|0|1|1|0|1|0,56,0,0,1,1,0,1,0,71,18,18,0.01513722911477089,0.04219019040465355
56|4|4|2|1|1|1|0,56,4,4,2,1,1,1,0,1061,266,266,0.003680475289002061,0.009574363939464092
56|3|3|2|1|1|1|0,56,3,3,2,1,1,1,0,1109,278,278,0.0039436668157577515,0.009964830242097378
56|0|0|2|0|1|1|0,56,0,0,2,0,1,1,0,844,211,211,0.010272054933011532,0.03170464187860489
56|2|2|2|1|1|1|0,56,2,2,2,1,1,1,0,1176,294,294,0.004123137448914349,0.011015657102689147
56|1|1|2|1|1|1|0,56,1,1,2,1,1,1,0,1155,289,289,0.004784653894603252,0.012985892593860626
56|2|1|2|1|1|1|0,56,2,1,2,1,1,1,0,61,16,16,0.0032034742180258036,0.0069807348772883415
56|6|6|2|1|1|1|0,56,6,6,2,1,1,1,0,1008,252,252,0.0035744840279221535,0.008755962830036879
56|5|4|2|1|1|1|0,56,5,4,2,1,1,1,0,90,23,23,0.0023948567686602473,0.005416611791588366
56|7|7|2|1|1|1|0,56,7,7,2,1,1,1,0,945,237,237,0.0033739865757524967,0.008909168653190136
56|7|6|2|1|1|1|0,56,7,6,2,1,1,1,0,122,31,31,0.0023376044700853527,0.005223563755862415
56|3|2|2|1|1|1|0,56,3,2,2,1,1,1,0,67,17,17,0.0022575767943635583,0.005689622368663549
56|5|5|2|1|1|1|0,56,5,5,2,1,1,1,0,1059,265,265,0.003725168644450605,0.009299378376454115
56|0|0|2|0|0|1|0,56,0,0,2,0,0,1,0,133,34,34,0.045145172625780106,0.14883802831172943
56|6|5|2|1|1|1|0,56,6,5,2,1,1,1,0,113,29,29,0.0017622871091589332,0.005084864795207977
56|0|0|2|1|1|1|0,56,0,0,2,1,1,1,0,113,29,29,0.006063021253794432,0.016282860189676285
56|4|3|2|1|1|1|0,56,4,3,2,1,1,1,0,86,22,22,0.0019158441864419729,0.005807854817248881
56|0|0|2|1|0|1|0,56,0,0,2,1,0,1,0,85,22,22,0.010507592931389809,0.039772868156433105
56|4|5|2|1|1|1|0,56,4,5,2,1,1,1,0,31,8,8,0.013936071656644344,0.024163030087947845
56|7|7|2|1|1|2|1,56,7,7,2,1,1,2,1,30,8,8,0.17938517406582832,0.31371673941612244
56|5|6|2|1|1|1|0,56,5,6,2,1,1,1,0,34,9,9,0.013235567603260279,0.018460531253367662
56|1|0|2|1|1|1|0,56,1,0,2,1,1,1,0,53,14,14,0.0045048827305436134,0.015166191384196281
56|6|6|3|1|1|1|0,56,6,6,3,1,1,1,0,1043,261,261,0.0035956333158537745,0.009175769053399563
56|4|4|3|1|1|1|0,56,4,4,3,1,1,1,0,1068,267,267,0.0038583727437071502,0.009619936347007751
56|2|2|3|1|1|1|0,56,2,2,3,1,1,1,0,1051,263,263,0.003942784387618303,0.01074443431571126
56|0|0|3|0|1|1|0,56,0,0,3,0,1,1,0,808,202,202,0.009538713144138455,0.030829074792563915
56|5|5|3|1|1|1|0,56,5,5,3,1,1,1,0,1054,264,264,0.0037571596913039684,0.009273452451452613
56|7|7|3|1|1|1|0,56,7,7,3,1,1,1,0,1111,278,278,0.0037888645892962813,0.009381878189742565
56|1|1|3|1|1|1|0,56,1,1,3,1,1,1,0,1069,268,268,0.005023187957704067,0.013179831206798553
56|3|3|3|1|1|1|0,56,3,3,3,1,1,1,0,1086,272,272,0.0042621546890586615,0.010240146424621344
56|5|4|3|1|1|1|0,56,5,4,3,1,1,1,0,126,32,32,0.002034053730312735,0.005179542466066778
56|0|0|3|1|0|1|0,56,0,0,3,1,0,1,0,94,24,24,0.013430877821519971,0.04104083031415939
56|4|3|3|1|1|1|0,56,4,3,3,1,1,1,0,107,27,27,0.0021467223996296525,0.005475044250488281
56|3|2|3|1|1|1|0,56,3,2,3,1,1,1,0,80,20,20,0.002716042334213853,0.00592616165522486
56|4|5|3|1|1|1|0,56,4,5,3,1,1,1,0,40,10,10,0.015597630757838488,0.022350660525262356
56|0|0|3|0|0|1|0,56,0,0,3,0,0,1,0,115,29,29,0.04214230552315712,0.20108997076749802
56|7|6|3|1|1|1|0,56,7,6,3,1,1,1,0,142,36,36,0.001994853373616934,0.005395648651756346
56|6|7|3|1|1|1|0,56,6,7,3,1,1,1,0,41,11,11,0.013693285174667835,0.0485667884349823
56|6|5|3|1|1|1|0,56,6,5,3,1,1,1,0,133,34,34,0.001697205938398838,0.004956115502864122
56|3|4|3|1|1|1|0,56,3,4,3,1,1,1,0,44,11,11,0.013718626229092479,0.02108817407861352
56|0|0|3|1|1|1|0,56,0,0,3,1,1,1,0,95,24,24,0.0075478204526007175,0.016755704768002033
56|2|1|3|1|1|1|0,56,2,1,3,1,1,1,0,53,14,14,0.002111714566126466,0.006250608712434769
56|1|0|3|1|1|1|0,56,1,0,3,1,1,1,0,38,10,10,0.005096164648421109,0.014221876626834273
57|5|5|0|1|1|1|0,57,5,5,0,1,1,1,0,339,85,85,0.005053219385445118,0.012503186240792274
57|2|2|0|0|1|1|0,57,2,2,0,0,1,1,0,341,86,86,0.010545880533754826,0.026811156421899796
57|1|1|0|0|1|1|0,57,1,1,0,0,1,1,0,338,85,85,0.015088453656062484,0.03929825033992529
57|4|4|0|1|1|1|0,57,4,4,0,1,1,1,0,324,81,81,0.005604215431958437,0.015187470242381096
57|6|6|0|1|1|1|0,57,6,6,0,1,1,1,0,298,75,75,0.004374503041617572,0.011323370970785618
57|0|0|0|0|0|1|0,57,0,0,0,0,0,1,0,217,55,55,0.05671883001923561,0.20624999701976776
57|3|3|0|1|1|1|0,57,3,3,0,1,1,1,0,147,37,37,0.006601409986615181,0.017549671232700348
57|3|3|0|0|1|1|0,57,3,3,0,0,1,1,0,210,53,53,0.006493606022559106,0.019972584675997496
57|7|7|0|1|1|1|0,57,7,7,0,1,1,1,0,235,59,59,0.0038519203662872314,0.009767641313374043
57|5|4|0|1|1|1|0,57,5,4,0,1,1,1,0,66,17,17,0.004572295234538615,0.01049337163567543
57|6|5|0|1|1|1|0,57,6,5,0,1,1,1,0,58,15,15,0.0038230906357057393,0.011765131959691644
57|7|6|0|1|1|1|0,57,7,6,0,1,1,1,0,51,13,13,0.0024868950713425875,0.009900570381432772
57|3|2|0|0|1|1|0,57,3,2,0,0,1,1,0,47,12,12,0.006620952161028981,0.01692650280892849
57|0|0|0|0|1|1|0,57,0,0,0,0,1,1,0,190,48,48,0.025737615302205086,0.06736226007342339
57|2|1|0|0|1|1|0,57,2,1,0,0,1,1,0,34,9,9,0.00513841153588146,0.01937052747234702
57|4|3|0|1|1|1|0,57,4,3,0,1,1,1,0,58,15,15,0.005355002009309828,0.012076489860191941
57|0|0|1|0|0|1|0,57,0,0,1,0,0,1,0,181,46,46,0.05355871841311455,0.17330507934093475
57|3|2|1|0|1|1|0,57,3,2,1,0,1,1,0,53,14,14,0.005315469577908516,0.015671296045184135
57|5|5|1|1|1|1|0,57,5,5,1,1,1,1,0,314,79,79,0.004425541963428259,0.01245205057784915
57|6|6|1|1|1|1|0,57,6,6,1,1,1,1,0,351,88,88,0.004127993015572429,0.010872371029108763
57|3|3|1|0|1|1|0,57,3,3,1,0,1,1,0,208,52,52,0.007735471939668059,0.020648459438234568
57|4|4|1|1|1|1|0,57,4,4,1,1,1,1,0,313,79,79,0.005483573768287897,0.015362303704023361
57|7|7|1|1|1|1|0,57,7,7,1,1,1,1,0,399,100,100,0.0032794781727716327,0.009819341357797384
57|2|2|1|0|1|1|0,57,2,2,1,0,1,1,0,271,68,68,0.010055336635559797,0.024244647473096848
57|6|5|1|1|1|1|0,57,6,5,1,1,1,1,0,74,19,19,0.003855947987176478,0.010421764105558395
57|0|0|1|0|1|1|0,57,0,0,1,0,1,1,0,144,36,36,0.022384917829185724,0.06385439820587635
57|1|1|1|0|0|1|0,57,1,1,1,0,0,1,0,31,8,8,0.014451147057116032,0.03995670564472675
57|1|1|1|0|1|1|0,57,1,1,1,0,1,1,0,295,74,74,0.013214271049946547,0.03820168040692806
57|3|3|1|1|1|1|0,57,3,3,1,1,1,1,0,112,28,28,0.0070302849635481834,0.017243648413568735
57|5|4|1|1|1|1|0,57,5,4,1,1,1,1,0,50,13,13,0.004581898101605475,0.013057342963293195
57|7|6|1|1|1|1|0,57,7,6,1,1,1,1,0,80,20,20,0.002944644133094698,0.0069986083544790745
57|4|3|1|1|1|1|0,57,4,3,1,1,1,1,0,64,16,16,0.005233959178440273,0.014559380477294326
57|0|0|2|0|0|1|0,57,0,0,2,0,0,1,0,221,56,56,0.04857352003455162,0.20775246620178223
57|4|3|2|1|1|1|0,57,4,3,2,1,1,1,0,67,17,17,0.004862087545916438,0.012035001534968615
57|7|7|2|1|1|1|0,57,7,7,2,1,1,1,0,261,66,66,0.0034751053899526596,0.00916671846061945
57|2|2|2|0|1|1|0,57,2,2,2,0,1,1,0,339,85,85,0.00958744902163744,0.024824293330311775
57|4|4|2|1|1|1|0,57,4,4,2,1,1,1,0,310,78,78,0.006277653970755637,0.015495522180572152
57|6|6|2|1|1|1|0,57,6,6,2,1,1,1,0,306,77,77,0.004263159702531993,0.011501347878947854
57|5|5|2|1|1|1|0,57,5,5,2,1,1,1,0,348,87,87,0.0051076351664960384,0.012485375627875328
57|0|0|2|0|1|1|0,57,0,0,2,0,1,1,0,172,43,43,0.022348105441778898,0.070945480838418
57|1|1|2|0|1|1|0,57,1,1,2,0,1,1,0,371,93,93,0.014696442056447268,0.03733852878212929
57|5|4|2|1|1|1|0,57,5,4,2,1,1,1,0,67,17,17,0.003734563128091395,0.009977568872272968
57|7|6|2|1|1|1|0,57,7,6,2,1,1,1,0,54,14,14,0.003232745104469359,0.008381935767829418
57|3|3|2|0|1|1|0,57,3,3,2,0,1,1,0,194,49,49,0.008081518579274416,0.020000655204057693
57|3|3|2|1|1|1|0,57,3,3,2,1,1,1,0,113,29,29,0.006748606916517019,0.017264721915125847
57|6|5|2|1|1|1|0,57,6,5,2,1,1,1,0,55,14,14,0.0030893599614501,0.008654882665723562
57|3|2|2|0|1|1|0,57,3,2,2,0,1,1,0,44,11,11,0.006212211330421269,0.020365528762340546
57|6|6|3|1|1|1|0,57,6,6,3,1,1,1,0,333,84,84,0.0038866191171109676,0.011411203071475029
57|4|4|3|1|1|1|0,57,4,4,3,1,1,1,0,351,88,88,0.0058504799380898476,0.015522169880568981
57|1|1|3|0|1|1|0,57,1,1,3,0,1,1,0,304,76,76,0.012611715588718653,0.03542303014546633
57|5|5|3|1|1|1|0,57,5,5,3,1,1,1,0,299,75,75,0.0045312580186873674,0.011641789227724075
57|3|3|3|1|1|1|0,57,3,3,3,1,1,1,0,109,28,28,0.0067342473194003105,0.01750795543193817
57|2|2|3|0|1|1|0,57,2,2,3,0,1,1,0,337,85,85,0.009227641858160496,0.025521261617541313
57|5|4|3|1|1|1|0,57,5,4,3,1,1,1,0,65,17,17,0.0044430517591536045,0.011192625388503075
57|0|0|3|0|0|1|0,57,0,0,3,0,0,1,0,212,53,53,0.055528704077005386,0.19088872894644737
57|7|7|3|1|1|1|0,57,7,7,3,1,1,1,0,356,89,89,0.0035067866556346416,0.009629486594349146
57|3|3|3|0|1|1|0,57,3,3,3,0,1,1,0,196,49,49,0.007284417282789946,0.02069903863593936
57|3|2|3|0|1|1|0,57,3,2,3,0,1,1,0,49,13,13,0.00636875256896019,0.01689000613987446
57|6|5|3|1|1|1|0,57,6,5,3,1,1,1,0,56,14,14,0.0037818567361682653,0.009996533626690507
57|0|0|3|0|1|1|0,57,0,0,3,0,1,1,0,158,40,40,0.021950046997517347,0.06084504537284374
57|7|6|3|1|1|1|0,57,7,6,3,1,1,1,0,64,16,16,0.00314822921063751,0.009404567070305347
57|4|3|3|1|1|1|0,57,4,3,3,1,1,1,0,60,15,15,0.006779771531000733,0.0158623312599957
58|5|4|0|1|1|1|0,58,5,4,0,1,1,1,0,75,19,19,0.00465872697532177,0.010862374678254128
58|1|1|0|0|1|1|0,58,1,1,0,0,1,1,0,453,114,114,0.013063451275229454,0.03405926004052162
58|6|6|0|1|1|1|0,58,6,6,0,1,1,1,0,400,100,100,0.004726787214167416,0.011316199088469148
58|3|3|0|1|1|1|0,58,3,3,0,1,1,1,0,198,50,50,0.006262302398681641,0.017818784806877375
58|2|2|0|0|1|1|0,58,2,2,0,0,1,1,0,416,104,104,0.008884477196261287,0.02203881461173296
58|0|0|0|0|1|1|0,58,0,0,0,0,1,1,0,446,112,112,0.018892766442149878,0.05571555998176336
58|7|7|0|1|1|1|0,58,7,7,0,1,1,1,0,345,87,87,0.00428013363853097,0.010194309055805206
58|7|6|0|1|1|1|0,58,7,6,0,1,1,1,0,64,16,16,0.0022179067018441856,0.009728941600769758
58|5|5|0|1|1|1|0,58,5,5,0,1,1,1,0,411,103,103,0.004945669090375304,0.012795160058885813
58|4|4|0|1|1|1|0,58,4,4,0,1,1,1,0,430,108,108,0.0064240096835419536,0.01586511731147766
58|3|3|0|0|1|1|0,58,3,3,0,0,1,1,0,255,64,64,0.007532746065407991,0.019970634952187538
58|3|2|0|0|1|1|0,58,3,2,0,0,1,1,0,46,12,12,0.004961304250173271,0.016538696829229593
58|6|5|0|1|1|1|0,58,6,5,0,1,1,1,0,76,19,19,0.0035364339710213244,0.010524286422878504
58|4|3|0|1|1|1|0,58,4,3,0,1,1,1,0,70,18,18,0.004220386501401663,0.014446531189605594
58|0|0|0|0|0|1|0,58,0,0,0,0,0,1,0,41,11,11,0.02592780813574791,0.15877169370651245
58|4|4|1|1|1|1|0,58,4,4,1,1,1,1,0,424,106,106,0.005493292585015297,0.015259789768606424
58|2|2|1|0|1|1|0,58,2,2,1,0,1,1,0,423,106,106,0.008198140189051628,0.02321009524166584
58|5|5|1|1|1|1|0,58,5,5,1,1,1,1,0,407,102,102,0.005313072353601456,0.013370399829000235
58|0|0|1|0|1|1|0,58,0,0,1,0,1,1,0,399,100,100,0.020408554933965206,0.05650322325527668
58|7|7|1|1|1|1|0,58,7,7,1,1,1,1,0,408,102,102,0.0036432346096262336,0.01005266746506095
58|2|1|1|0|1|1|0,58,2,1,1,0,1,1,0,42,11,11,0.005004953010939062,0.016916667111217976
58|1|1|1|0|1|1|0,58,1,1,1,0,1,1,0,430,108,108,0.011226167203858495,0.031117487233132124
58|6|6|1|1|1|1|0,58,6,6,1,1,1,1,0,416,104,104,0.004366947337985039,0.011904903687536716
58|3|3|1|1|1|1|0,58,3,3,1,1,1,1,0,221,56,56,0.005808676593005657,0.01508365385234356
58|5|4|1|1|1|1|0,58,5,4,1,1,1,1,0,60,15,15,0.0044759949669241905,0.01220215787179768
58|3|2|1|0|1|1|0,58,3,2,1,0,1,1,0,56,14,14,0.006723045138642192,0.01724185422062874
58|4|3|1|1|1|1|0,58,4,3,1,1,1,1,0,60,15,15,0.00468506570905447,0.011438213288784027
58|3|3|1|0|1|1|0,58,3,3,1,0,1,1,0,197,50,50,0.008175904862582684,0.02088841050863266
58|7|6|1|1|1|1|0,58,7,6,1,1,1,1,0,75,19,19,0.0036340162623673677,0.008455268573015928
58|6|5|1|1|1|1|0,58,6,5,1,1,1,1,0,60,15,15,0.0038248669588938355,0.008993735769763589
58|0|0|1|0|0|1|0,58,0,0,1,0,0,1,0,45,12,12,0.04037069156765938,0.13366472721099854
58|3|3|2|1|1|1|0,58,3,3,2,1,1,1,0,200,50,50,0.006241570692509413,0.01699902955442667
58|0|0|2|0|1|1|0,58,0,0,2,0,1,1,0,434,109,109,0.020836560055613518,0.06011881399899721
58|7|7|2|1|1|1|0,58,7,7,2,1,1,1,0,439,110,110,0.003921807743608952,0.009733234066516161
58|6|6|2|1|1|1|0,58,6,6,2,1,1,1,0,424,106,106,0.0045696928864344954,0.011239592218771577
58|7|6|2|1|1|1|0,58,7,6,2,1,1,1,0,74,19,19,0.0029751690453849733,0.009397560963407159
58|2|2|2|0|1|1|0,58,2,2,2,0,1,1,0,417,105,105,0.008187176659703255,0.022102737799286842
58|3|3|2|0|1|1|0,58,3,3,2,0,1,1,0,213,54,54,0.006939604412764311,0.019761687144637108
58|4|4|2|1|1|1|0,58,4,4,2,1,1,1,0,416,104,104,0.00566637353040278,0.014770171605050564
58|5|5|2|1|1|1|0,58,5,5,2,1,1,1,0,427,107,107,0.004577615763992071,0.01281438348814845
58|4|3|2|1|1|1|0,58,4,3,2,1,1,1,0,53,14,14,0.004939975216984749,0.011722247116267681
58|1|1|2|0|1|1|0,58,1,1,2,0,1,1,0,400,100,100,0.01214377279393375,0.03328630235046148
58|6|5|2|1|1|1|0,58,6,5,2,1,1,1,0,73,19,19,0.00295314216054976,0.009419216774404049
58|5|4|2|1|1|1|0,58,5,4,2,1,1,1,0,64,16,16,0.003176960628479719,0.009346294682472944
58|3|2|2|0|1|1|0,58,3,2,2,0,1,1,0,44,11,11,0.006968878675252199,0.011547592701390386
58|2|1|2|0|1|1|0,58,2,1,2,0,1,1,0,31,8,8,0.007553960662335157,0.018429645337164402
