block,threshold_MeV,stave,hit_events,edep_sum_MeV,edep_mean_MeV
89,25.0,B2,998,66448.46335439372,46.11785947902904
89,25.0,B4,379,29965.384221692162,45.424763706412776
89,25.0,B6,90,16349.61906544417,31.54273452643082
89,25.0,B8,321,16286.356112394049,35.862768425187724
88,30.0,B2,988,67902.72801073745,47.28766898145269
88,30.0,B4,335,28748.061751425543,45.27458971514569
88,30.0,B6,30,17489.266389544002,47.67308654148988
88,30.0,B8,205,15697.83008908389,38.12719032846139
89,30.0,B2,971,66448.46335439372,46.654281386175356
89,30.0,B4,367,29965.384221692162,46.009089445612176
89,30.0,B6,25,16349.61906544417,44.087124139954
89,30.0,B8,258,16286.356112394049,37.857965738409106
88,40.0,B2,650,67902.72801073745,53.330301578673286
88,40.0,B4,199,28748.061751425543,51.151473618016894
88,40.0,B6,19,17489.266389544002,55.09610541875771
88,40.0,B8,70,15697.83008908389,44.837093261233846
89,40.0,B2,644,66448.46335439372,52.32143838790718
89,40.0,B4,223,29965.384221692162,51.960126487023324
89,40.0,B6,13,16349.61906544417,54.69820273205425
89,40.0,B8,88,16286.356112394049,45.26960360482722
88,50.0,B2,399,67902.72801073745,58.903992209718936
88,50.0,B4,84,28748.061751425543,60.41705496647873
88,50.0,B6,11,17489.266389544002,63.40827867407699
88,50.0,B8,2,15697.83008908389,64.3629369201171
89,50.0,B2,351,66448.46335439372,58.832029562206884
89,50.0,B4,106,29965.384221692162,60.37607814114965
89,50.0,B6,9,16349.61906544417,58.885572663071976
89,50.0,B8,9,16286.356112394049,60.07495147703847
90,0.0,B2,2365,66073.62639406232,27.938108411865674
90,0.0,B4,1311,27952.870994495985,21.321793283368407
90,0.0,B6,919,18007.24083789321,19.59438611305028
90,0.0,B8,626,15605.433120877435,24.92880690236012
91,0.0,B2,2385,68519.4787738375,28.729341204963312
91,0.0,B4,1271,29082.697119471013,22.881744389827706
91,0.0,B6,822,15678.741656612618,19.07389495938275
91,0.0,B8,587,14957.10221752635,25.48058299408237
90,1.0,B2,2359,66073.62639406232,28.00803643163034
90,1.0,B4,1301,27952.870994495985,21.48287293969854
90,1.0,B6,907,18007.24083789321,19.848511457620297
90,1.0,B8,619,15605.433120877435,25.206814786640127
91,1.0,B2,2380,68519.4787738375,28.78908097365466
91,1.0,B4,1257,29082.697119471013,23.13315105557045
91,1.0,B6,809,15678.741656612618,19.37436521378642
91,1.0,B8,582,14957.10221752635,25.69881944359795
90,2.0,B2,2354,66073.62639406232,28.06468068163923
90,2.0,B4,1294,27952.870994495985,21.592466732778586
90,2.0,B6,901,18007.24083789321,19.97093451997347
90,2.0,B8,615,15605.433120877435,25.35987626998849
91,2.0,B2,2379,68519.4787738375,28.800692422063722
91,2.0,B4,1253,29082.697119471013,23.202237981299422
91,2.0,B6,807,15678.741656612618,19.419220881008748
91,2.0,B8,579,14957.10221752635,25.82315714880653
90,5.0,B2,2341,66073.62639406232,28.202455929443854
90,5.0,B4,1287,27952.870994495985,21.68930327937121
90,5.0,B6,896,18007.24083789321,20.060526878379488
90,5.0,B8,605,15605.433120877435,25.71670913556824
91,5.0,B2,2369,68519.4787738375,28.908106836124347
91,5.0,B4,1244,29082.697119471013,23.34654834727573
91,5.0,B6,803,15678.741656612618,19.49660658925998
91,5.0,B8,571,14957.10221752635,26.131281297288407
90,10.0,B2,2321,66073.62639406232,28.37264066081477
90,10.0,B4,1268,27952.870994495985,21.905016608027353
90,10.0,B6,888,18007.24083789321,20.172082310511712
90,10.0,B8,586,15605.433120877435,26.310034033742056
91,10.0,B2,2336,68519.4787738375,29.195552742251557
91,10.0,B4,1230,29082.697119471013,23.523994531166338
91,10.0,B6,795,15678.741656612618,19.620082765699376
91,10.0,B8,551,14957.10221752635,26.796078047860302
90,15.0,B2,1321,66073.62639406232,40.70790470257638
90,15.0,B4,677,27952.870994495985,29.55187216750274
90,15.0,B6,665,18007.24083789321,22.21560523018122
90,15.0,B8,566,15605.433120877435,26.789821281619396
91,15.0,B2,1410,68519.4787738375,40.444196705986435
91,15.0,B4,665,29082.697119471013,32.31203314105685
91,15.0,B6,566,15678.741656612618,21.907731996414586
91,15.0,B8,527,14957.10221752635,27.443128233217273
90,20.0,B2,1310,66073.62639406232,40.90827330109046
90,20.0,B4,323,27952.870994495985,44.465006970959315
90,20.0,B6,406,18007.24083789321,25.020365197896663
90,20.0,B8,343,15605.433120877435,32.31418501680916
91,20.0,B2,1398,68519.4787738375,40.64336765699666
91,20.0,B4,373,29082.697119471013,45.132820971962886
91,20.0,B6,333,15678.741656612618,24.63599767467833
91,20.0,B8,316,14957.10221752635,33.45496984960895
90,25.0,B2,985,66073.62639406232,46.799292529529254
90,25.0,B4,304,27952.870994495985,45.861570846422495
90,25.0,B6,103,18007.24083789321,33.22796060459422
90,25.0,B8,278,15605.433120877435,34.77516246876253
91,25.0,B2,1033,68519.4787738375,46.84910320220707
91,25.0,B4,356,29082.697119471013,46.20908299949517
91,25.0,B6,82,15678.741656612618,32.254948038875746
91,25.0,B8,266,14957.10221752635,35.629419188268045
90,30.0,B2,962,66073.62639406232,47.28104617386911
90,30.0,B4,294,27952.870994495985,46.48030259673332
90,30.0,B6,32,18007.24083789321,47.77353408162365
90,30.0,B8,193,15605.433120877435,37.75903270349931
91,30.0,B2,1014,68519.4787738375,47.22795898961752
91,30.0,B4,346,29082.697119471013,46.733135448031724
91,30.0,B6,25,15678.741656612618,45.69600859426405
91,30.0,B8,201,14957.10221752635,38.21216466045674
90,40.0,B2,628,66073.62639406232,53.288575923861096
90,40.0,B4,190,27952.870994495985,51.91271136416184
90,40.0,B6,18,18007.24083789321,58.36054706909642
90,40.0,B8,69,15605.433120877435,44.13228397464221
91,40.0,B2,663,68519.4787738375,53.15594971864578
91,40.0,B4,230,29082.697119471013,51.71941658364193
91,40.0,B6,18,15678.741656612618,49.89533274928684
91,40.0,B8,72,14957.10221752635,44.83051319547959
90,50.0,B2,367,66073.62639406232,59.434099321958634
90,50.0,B4,89,27952.870994495985,60.7123403348366
90,50.0,B6,11,18007.24083789321,67.75871322135623
90,50.0,B8,1,15605.433120877435,53.821913417342174
91,50.0,B2,387,68519.4787738375,59.20771278287334
91,50.0,B4,113,29082.697119471013,59.50079659908006
91,50.0,B6,6,15678.741656612618,60.53876865982834
91,50.0,B8,3,14957.10221752635,62.38854655619406
92,0.0,B2,2346,66313.31937682471,28.26654704894489
92,0.0,B4,1291,28581.58835997869,22.139107947311146
92,0.0,B6,878,17140.52486323431,19.5222378852327
92,0.0,B8,644,16164.53437439794,25.100208655897426
93,0.0,B2,2402,67244.64590449775,27.995273065985742
93,0.0,B4,1341,29785.11596797619,22.21112301862505
93,0.0,B6,901,17157.401871179787,19.042621388656812
93,0.0,B8,669,16949.655065696545,25.335807273089006
92,1.0,B2,2341,66313.31937682471,28.326043078535637
92,1.0,B4,1276,28581.58835997869,22.393960088975813
92,1.0,B6,868,17140.52486323431,19.742545198763874
92,1.0,B8,631,16164.53437439794,25.611114038286654
93,1.0,B2,2398,67244.64590449775,28.041472146486214
93,1.0,B4,1326,29785.11596797619,22.460564315078432
93,1.0,B6,889,17157.401871179787,19.29403968021107
93,1.0,B8,660,16949.655065696545,25.676588153625563
92,2.0,B2,2337,66313.31937682471,28.371946510255686
92,2.0,B4,1269,28581.58835997869,22.510341984589495
92,2.0,B6,866,17140.52486323431,19.785191522690635
92,2.0,B8,624,16164.53437439794,25.883048003385337
93,2.0,B2,2395,67244.64590449775,28.074408691395533
93,2.0,B4,1321,29785.11596797619,22.540493136941464
93,2.0,B6,883,17157.401871179787,19.414297174008254
93,2.0,B8,655,16949.655065696545,25.86031736407582
92,5.0,B2,2323,66313.31937682471,28.522305665837493
92,5.0,B4,1263,28581.58835997869,22.602472008124238
92,5.0,B6,860,17140.52486323431,19.893489827635587
92,5.0,B8,616,16164.53437439794,26.172392153323077
93,5.0,B2,2390,67244.64590449775,28.124597991878705
93,5.0,B4,1310,29785.11596797619,22.699034271083327
93,5.0,B6,877,17157.401871179787,19.523231537586668
93,5.0,B8,648,16949.655065696545,26.10292713065885
92,10.0,B2,2288,66313.31937682471,28.829626393762698
92,10.0,B4,1261,28581.58835997869,22.626026307435076
92,10.0,B6,856,17140.52486323431,19.95365515061827
92,10.0,B8,599,16164.53437439794,26.699971395647758
93,10.0,B2,2365,67244.64590449775,28.328949825130056
93,10.0,B4,1299,29785.11596797619,22.83556787571176
93,10.0,B6,868,17157.401871179787,19.64899499315837
93,10.0,B8,627,16949.655065696545,26.723484805444993
92,15.0,B2,1354,66313.31937682471,40.357489666056765
92,15.0,B4,659,28581.58835997869,31.181739071836265
92,15.0,B6,641,17140.52486323431,21.933095076347854
92,15.0,B8,572,16164.53437439794,27.350977819845887
93,15.0,B2,1386,67244.64590449775,39.86648918733252
93,15.0,B4,653,29785.11596797619,32.3682245083627
93,15.0,B6,632,17157.401871179787,21.740640543412155
93,15.0,B8,601,16949.655065696545,27.32555341344813
92,20.0,B2,1345,66313.31937682471,40.50466824284677
92,20.0,B4,354,28581.58835997869,44.37141930958186
92,20.0,B6,374,17140.52486323431,24.75213823600669
92,20.0,B8,356,16164.53437439794,32.83180871528645
93,20.0,B2,1374,67244.64590449775,40.064503278122636
93,20.0,B4,363,29785.11596797619,45.52692485751735
93,20.0,B6,345,17157.401871179787,24.8807969915172
93,20.0,B8,362,16949.655065696545,33.28771240315622
92,25.0,B2,984,66313.31937682471,46.933881104548064
92,25.0,B4,344,28581.58835997869,45.018385064722374
92,25.0,B6,86,17140.52486323431,33.499354405286496
92,25.0,B8,285,16164.53437439794,35.546500242365376
93,25.0,B2,1002,67244.64590449775,46.36611769186982
93,25.0,B4,355,29785.11596797619,46.069791808874946
93,25.0,B6,84,17157.401871179787,33.6957696749478
93,25.0,B8,308,16949.655065696545,35.30435505289883
92,30.0,B2,969,66313.31937682471,47.22997321752274
92,30.0,B4,337,28581.58835997869,45.38738738450764
92,30.0,B6,27,17140.52486323431,49.00128143157399
92,30.0,B8,214,16164.53437439794,38.22256747889664
93,30.0,B2,984,67244.64590449775,46.71306223889559
93,30.0,B4,346,29785.11596797619,46.56395045096413
93,30.0,B6,30,17157.401871179787,46.83782002866415
93,30.0,B8,222,16949.655065696545,38.14673517807053
92,40.0,B2,631,66313.31937682471,53.443418745484756
92,40.0,B4,200,28581.58835997869,51.40885611851355
92,40.0,B6,19,17140.52486323431,55.094175766847215
92,40.0,B8,75,16164.53437439794,44.83323566688075
93,40.0,B2,637,67244.64590449775,52.66233298844186
93,40.0,B4,220,29785.11596797619,52.1932513072754
93,40.0,B6,20,17157.401871179787,53.358144060167504
93,40.0,B8,82,16949.655065696545,44.682420245324884
92,50.0,B2,370,66313.31937682471,59.74541619427145
92,50.0,B4,93,28581.58835997869,59.81023852839146
92,50.0,B6,10,17140.52486323431,65.37076343932998
92,50.0,B8,4,16164.53437439794,54.64698346784627
93,50.0,B2,358,67244.64590449775,58.967407034007856
93,50.0,B4,111,29785.11596797619,59.876956906504276
93,50.0,B6,11,17157.401871179787,59.69716008667371
93,50.0,B8,6,16949.655065696545,53.22402515151674
94,0.0,B2,2441,70329.26710401985,28.81166206637438
94,0.0,B4,1315,29093.326129487567,22.124202379838458
94,0.0,B6,901,17325.04925684751,19.228689519253617
94,0.0,B8,651,16530.254667792502,25.39209626389017
95,0.0,B2,2429,69124.40269986179,28.457967352763184
95,0.0,B4,1310,29733.11617593114,22.697035248802397
95,0.0,B6,885,17168.275596611893,19.399181465098184
95,0.0,B8,627,15876.22226405445,25.320928650804547
94,1.0,B2,2439,70329.26710401985,28.83480973764358
94,1.0,B4,1303,29093.326129487567,22.326038296768964
94,1.0,B6,887,17325.04925684751,19.528138876137376
94,1.0,B8,642,16530.254667792502,25.742870473046622
95,1.0,B2,2422,69124.40269986179,28.539100840277282
95,1.0,B4,1296,29733.11617593114,22.938705511910776
95,1.0,B6,876,17168.275596611893,19.595884110841595
95,1.0,B8,617,15876.22226405445,25.725210721611887
94,2.0,B2,2437,70329.26710401985,28.857326304872732
94,2.0,B4,1298,29093.326129487567,22.406086846855548
94,2.0,B6,884,17325.04925684751,19.5892400915236
94,2.0,B8,641,16530.254667792502,25.78057397111951
95,2.0,B2,2421,69124.40269986179,28.55035459741779
95,2.0,B4,1292,29733.11617593114,23.00418670498302
95,2.0,B6,875,17168.275596611893,19.616839895445384
95,2.0,B8,614,15876.22226405445,25.843633181867183
94,5.0,B2,2432,70329.26710401985,28.908713695772988
94,5.0,B4,1288,29093.326129487567,22.552740331879132
94,5.0,B6,874,17325.04925684751,19.78126467408588
94,5.0,B8,628,16530.254667792502,26.237728534996116
95,5.0,B2,2408,69124.40269986179,28.685687785627483
95,5.0,B4,1282,29733.11617593114,23.154422496401054
95,5.0,B6,875,17168.275596611893,19.616839895445384
95,5.0,B8,603,15876.22226405445,26.252007204443444
94,10.0,B2,2408,70329.26710401985,29.109964217953085
94,10.0,B4,1276,29093.326129487567,22.68821446883823
94,10.0,B6,862,17325.04925684751,19.950201471767212
94,10.0,B8,610,16530.254667792502,26.780103249731752
95,10.0,B2,2386,69124.40269986179,28.876399934321785
95,10.0,B4,1272,29733.11617593114,23.274954133027297
95,10.0,B6,867,17168.275596611893,19.727112228596347
95,10.0,B8,588,15876.22226405445,26.710171855653844
94,15.0,B2,1424,70329.26710401985,40.84949237523823
94,15.0,B4,676,29093.326129487567,30.992115634519706
94,15.0,B6,658,17325.04925684751,21.75816163339885
94,15.0,B8,578,16530.254667792502,27.544695885412683
95,15.0,B2,1415,69124.40269986179,40.410018103202205
95,15.0,B4,685,29733.11617593114,31.894380404802174
95,15.0,B6,635,17168.275596611893,21.791346823870978
95,15.0,B8,562,15876.22226405445,27.353427245189092
94,20.0,B2,1415,70329.26710401985,40.99505274160473
94,20.0,B4,351,29093.326129487567,44.93201636643346
94,20.0,B6,387,17325.04925684751,24.432375733882576
94,20.0,B8,367,16530.254667792502,32.87814016514003
95,20.0,B2,1402,69124.40269986179,40.62056649882558
95,20.0,B4,366,29733.11617593114,45.869949346867884
95,20.0,B6,370,17168.275596611893,24.506228917754896
95,20.0,B8,346,15876.22226405445,32.955718509096194
94,25.0,B2,1063,70329.26710401985,46.94735865416904
94,25.0,B4,344,29093.326129487567,45.396546627340584
94,25.0,B6,97,17325.04925684751,31.6160798709372
94,25.0,B8,292,16530.254667792502,35.63651306279439
95,25.0,B2,1045,69124.40269986179,46.60253347223705
95,25.0,B4,352,29733.11617593114,46.798282017688614
95,25.0,B6,85,17168.275596611893,32.10448238831641
95,25.0,B8,278,15876.22226405445,35.63367265483015
94,30.0,B2,1039,70329.26710401985,47.413075545573605
94,30.0,B4,336,29093.326129487567,45.81901734136394
94,30.0,B6,29,17325.04925684751,43.608592441315835
94,30.0,B8,220,16530.254667792502,38.20004798707372
95,30.0,B2,1022,69124.40269986179,47.05123837213094
95,30.0,B4,345,29733.11617593114,47.20855869377695
95,30.0,B6,23,17168.275596611893,47.32340411197121
95,30.0,B8,219,15876.22226405445,37.75442326075471
94,40.0,B2,708,70329.26710401985,52.89260202089375
94,40.0,B4,217,29093.326129487567,50.57113920984691
94,40.0,B6,15,17325.04925684751,52.76620593571509
94,40.0,B8,79,16530.254667792502,44.221297288626296
95,40.0,B2,678,69124.40269986179,52.729788099007656
95,40.0,B4,243,29733.11617593114,51.60616163360409
95,40.0,B6,14,17168.275596611893,56.31557662014315
95,40.0,B8,71,15876.22226405445,44.93163783596194
94,50.0,B2,414,70329.26710401985,58.89543840037981
94,50.0,B4,95,29093.326129487567,58.661127133896976
94,50.0,B6,6,17325.04925684751,66.29972190091895
94,50.0,B8,4,16530.254667792502,53.02929149866047
95,50.0,B2,381,69124.40269986179,58.92723072961041
95,50.0,B4,112,29733.11617593114,59.56059552900995
95,50.0,B6,8,17168.275596611893,65.81074631188716
95,50.0,B8,4,15876.22226405445,57.49861186130163
96,0.0,B2,2327,65542.83366857555,28.166237072873034
96,0.0,B4,1286,29566.898225411445,22.991367204830052
96,0.0,B6,852,16468.875382633538,19.329665942058135
96,0.0,B8,607,15507.989624632268,25.54858257764789
97,0.0,B2,2334,66148.54975512029,28.341280957635078
97,0.0,B4,1251,27399.372782022918,21.901976644302895
97,0.0,B6,858,16720.80592627263,19.488118795189546
97,0.0,B8,604,15691.313266008192,25.978995473523497
96,1.0,B2,2323,65542.83366857555,28.21378417771782
96,1.0,B4,1278,29566.898225411445,23.13299398870879
96,1.0,B6,841,16468.875382633538,19.579083107393938
96,1.0,B8,603,15507.989624632268,25.71631009177395
97,1.0,B2,2331,66148.54975512029,28.377207983047178
97,1.0,B4,1240,27399.372782022918,22.093723460024883
97,1.0,B6,847,16720.80592627263,19.737845552860595
97,1.0,B8,595,15691.313266008192,26.36951476853384
96,2.0,B2,2322,65542.83366857555,28.225209403975278
96,2.0,B4,1272,29566.898225411445,23.234695267977596
96,2.0,B6,837,16468.875382633538,19.666245690129756
96,2.0,B8,602,15507.989624632268,25.755779220679727
97,2.0,B2,2331,66148.54975512029,28.377207983047178
97,2.0,B4,1237,27399.372782022918,22.14347115879557
97,2.0,B6,843,16720.80592627263,19.825094129347224
97,2.0,B8,590,15691.313266008192,26.581164273109106
96,5.0,B2,2310,65542.83366857555,28.355240335048
96,5.0,B4,1269,29566.898225411445,23.282945233444234
96,5.0,B6,831,16468.875382633538,19.78344071007727
96,5.0,B8,588,15507.989624632268,26.28552865320719
97,5.0,B2,2320,66148.54975512029,28.49590287010185
97,5.0,B4,1229,27399.372782022918,22.267488756834613
97,5.0,B6,834,16720.80592627263,20.002010050099923
97,5.0,B8,584,15691.313266008192,26.814896451469103
96,10.0,B2,2292,65542.83366857555,28.508698057568754
96,10.0,B4,1254,29566.898225411445,23.47202855444031
96,10.0,B6,825,16468.875382633538,19.87320173609157
96,10.0,B8,565,15507.989624632268,27.04262420552452
97,10.0,B2,2301,66148.54975512029,28.664629613089442
97,10.0,B4,1214,27399.372782022918,22.45125091216686
97,10.0,B6,826,16720.80592627263,20.124796505293823
97,10.0,B8,568,15691.313266008192,27.350106700857324
96,15.0,B2,1341,65542.83366857555,40.14724303342706
96,15.0,B4,689,29566.898225411445,31.872910099866385
96,15.0,B6,634,16468.875382633538,21.645446379101692
96,15.0,B8,538,15507.989624632268,27.737211242731924
97,15.0,B2,1360,66148.54975512029,40.13211762852343
97,15.0,B4,637,27399.372782022918,30.77897519870897
97,15.0,B6,621,16720.80592627263,22.14996640124052
97,15.0,B8,546,15691.313266008192,27.953075935216997
96,20.0,B2,1332,65542.83366857555,40.294757903128534
96,20.0,B4,382,29566.898225411445,44.804747690217404
96,20.0,B6,366,16468.875382633538,24.431639443155515
96,20.0,B8,338,15507.989624632268,33.296032871519
97,20.0,B2,1348,66148.54975512029,40.32756805281622
97,20.0,B4,335,27399.372782022918,44.16201561068791
97,20.0,B6,355,16720.80592627263,25.276712330025067
97,20.0,B8,337,15691.313266008192,33.91064973816797
96,25.0,B2,963,65542.83366857555,46.931416147160405
96,25.0,B4,373,29566.898225411445,45.349670591149305
96,25.0,B6,97,16468.875382633538,31.182424016830126
96,25.0,B8,281,15507.989624632268,35.62985823037605
97,25.0,B2,997,66148.54975512029,46.42927065907997
97,25.0,B4,325,27399.372782022918,44.8402561370436
97,25.0,B6,94,16720.80592627263,33.72375268007321
97,25.0,B8,282,15691.313266008192,36.15092486523694
96,30.0,B2,942,65542.83366857555,47.373701844992745
96,30.0,B4,365,29566.898225411445,45.749941900105824
96,30.0,B6,27,16468.875382633538,44.13492246082245
96,30.0,B8,218,15507.989624632268,37.96449203006034
97,30.0,B2,976,66148.54975512029,46.852016338800645
