method,current_stratum,saturation_bin,amp_bin_label,peak_phase_bin,q_proxy_bin,n,n_runs,q_delta,tail_delta,live10_delta_ns,live20_delta_ns,timing_delta_ns,secondary_error_delta,action_label,reason
sentinel_amplitude_only_ridge,sample_ii,unsaturated,a1500_2200,late,q_mid,2,2,-0.012618064414709806,-0.019038932567292995,-5.0,15.0,0.018513048239396923,-0.0149319819135516,diagnostic_only,low_support
sentinel_amplitude_only_ridge,sample_ii,unsaturated,a1500_2200,very_late,q_high,152,7,-0.018310227159784656,-0.026886716042457702,11.31578947368421,26.25,0.1189037094453748,0.018259627212464994,diagnostic_only,reconstruction_gain_control_failure
sentinel_amplitude_only_ridge,sample_ii,unsaturated,a1500_2200,very_late,q_low,45,7,-0.21162651369792249,-0.4590566590212393,22.88888888888889,34.888888888888886,-0.5409759140846685,0.05863724101313387,diagnostic_only,reconstruction_gain_control_failure
sentinel_amplitude_only_ridge,sample_ii,unsaturated,a1500_2200,very_late,q_mid,239,7,-0.004499589071095644,-0.0035050596278939374,20.0418410041841,28.368200836820083,0.14000245971860356,0.043819560000257544,diagnostic_only,reconstruction_gain_control_failure
sentinel_amplitude_only_ridge,sample_ii,unsaturated,a2200_3200,early,q_high,28,7,-0.08908463874831796,-0.08903037171278681,-20.714285714285715,-11.428571428571429,0.2175885553993419,-0.011977916231855155,diagnostic_only,low_support
sentinel_amplitude_only_ridge,sample_ii,unsaturated,a2200_3200,late,q_mid,11,7,0.007666830667012342,0.011084119105819336,5.454545454545454,23.636363636363637,0.17321217714713288,0.028232664793387173,diagnostic_only,low_support
sentinel_amplitude_only_ridge,sample_ii,unsaturated,a2200_3200,very_late,q_low,30,7,-0.16345445077255288,-0.5544659133752188,4.666666666666667,24.666666666666668,0.9007878324788471,0.04636358406413939,diagnostic_only,low_support
sentinel_amplitude_only_ridge,sample_ii,unsaturated,a3200_4700,early,q_high,8,4,-0.02955625986214727,-0.02954131493774744,-10.0,-3.75,-0.033888952576116016,-0.027479920322366225,diagnostic_only,low_support
sentinel_amplitude_only_ridge,sample_ii,unsaturated,a3200_4700,nominal,q_mid,12,7,-0.002662254899155859,-0.0025161746809752574,1.6666666666666667,0.8333333333333334,0.07715545001283168,0.03278406996066322,diagnostic_only,low_support
sentinel_amplitude_only_ridge,sample_ii,unsaturated,a3200_4700,very_late,q_low,56,6,-0.33613274393200415,-1.1416079778330666,-10.0,0.5357142857142857,1.8249314006778012,-0.018405590198728197,diagnostic_only,reconstruction_gain_control_failure
sentinel_amplitude_only_ridge,sample_ii,unsaturated,a4700_6800,early,q_high,2,1,-0.11102684214711189,-0.12673844855565292,-15.0,-30.0,0.3137622284920316,-0.10757110239520537,diagnostic_only,low_support
sentinel_amplitude_only_ridge,sample_ii,unsaturated,a4700_6800,late,q_high,10,5,-0.0036713898620184724,-0.005003274935959798,-4.0,-4.0,-0.11498558108865087,0.0018842223716097535,diagnostic_only,low_support
sentinel_amplitude_only_ridge,sample_ii,unsaturated,a4700_6800,nominal,q_high,18,7,-0.004238786912180306,-0.003855456273068814,6.111111111111111,5.0,0.01980944873178138,0.018264757333041205,diagnostic_only,low_support
sentinel_amplitude_only_ridge,sample_ii,unsaturated,a4700_6800,nominal,q_low,6,5,-0.0036905020219730397,-0.005261520492947764,-10.0,-10.0,-0.015560624342085827,-0.0029779204792683748,diagnostic_only,low_support
sentinel_amplitude_only_ridge,sample_ii,unsaturated,a4700_6800,very_late,q_high,10,6,0.0033940007920567374,0.006290204941809596,-5.0,-6.0,3.1124924348246643,-0.002816597676639376,diagnostic_only,low_support
sentinel_amplitude_only_ridge,sample_ii,unsaturated,a4700_6800,very_late,q_low,114,7,-0.14701937059074666,-0.4206125354580808,-10.0,-10.0,2.1085645093335548,-0.023497558081803278,diagnostic_only,reconstruction_gain_control_failure
sentinel_amplitude_only_ridge,sample_ii,unsaturated,a4700_6800,very_late,q_mid,62,7,-0.004132134711138114,-0.006915431937009203,-10.0,-10.0,0.647020995202523,-0.028700092903814596,diagnostic_only,reconstruction_gain_control_failure
sentinel_amplitude_only_ridge,high_20nA,unsaturated,a1000_1500,early,q_low,130,12,,,,,,,veto,no_tail_reconstruction_gain
sentinel_amplitude_only_ridge,high_20nA,unsaturated,a1500_2200,very_late,q_mid,266,12,-0.0015823350842824185,0.0007541156053577983,20.413533834586467,33.08270676691729,0.22687451555837507,0.0530674933535649,veto,no_tail_reconstruction_gain
sentinel_amplitude_only_ridge,high_20nA,unsaturated,a2200_3200,very_late,q_high,166,12,0.011324579407535194,0.0170938752771615,3.855421686746988,19.819277108433734,0.2590270200486505,0.025774730297082098,veto,no_tail_reconstruction_gain
sentinel_amplitude_only_ridge,high_20nA,unsaturated,a2200_3200,very_late,q_mid,394,12,0.02207081332025384,0.03830515714272284,4.2639593908629445,26.091370558375633,0.6659097363313297,0.045503294212821246,veto,no_tail_reconstruction_gain
sentinel_amplitude_only_ridge,high_20nA,unsaturated,a3200_4700,late,q_high,411,12,0.00269284656233883,0.003964603986080835,-5.985401459854015,-2.408759124087591,0.019434389222145486,-0.00796437071337748,veto,no_tail_reconstruction_gain
sentinel_amplitude_only_ridge,high_20nA,unsaturated,a3200_4700,late,q_mid,198,12,0.006171637954963986,0.009104050070310782,-5.707070707070707,-0.9090909090909091,0.13026656949079843,-0.001110457317681233,veto,no_tail_reconstruction_gain
sentinel_amplitude_only_ridge,high_20nA,unsaturated,a3200_4700,very_late,q_high,111,12,0.0069787980995747985,0.010308023832683182,-8.73873873873874,-4.414414414414415,0.34193579600656804,-0.02077320309518287,veto,no_tail_reconstruction_gain
sentinel_amplitude_only_ridge,high_20nA,unsaturated,a4700_6800,nominal,q_mid,88,12,0.00013620870992202643,3.353856142506097e-05,-6.136363636363637,-5.681818181818182,0.022590383182275717,0.017815474357918602,veto,no_tail_reconstruction_gain
sentinel_amplitude_only_ridge,low_2nA,unsaturated,a2200_3200,late,q_high,63,2,0.004064597823786662,0.005280952874614365,0.9523809523809523,25.555555555555557,0.14528233541303467,0.022937514962581455,veto,no_tail_reconstruction_gain
sentinel_amplitude_only_ridge,sample_ii,unsaturated,a1000_1500,early,q_low,51,7,,,,,,,veto,no_tail_reconstruction_gain
sentinel_amplitude_only_ridge,sample_ii,unsaturated,a2200_3200,late,q_high,162,7,0.00349057665811106,0.004940563361326776,2.7160493827160495,21.419753086419753,0.12613041248864532,0.017366781717657195,veto,no_tail_reconstruction_gain
sentinel_amplitude_only_ridge,sample_ii,unsaturated,a2200_3200,very_late,q_high,139,7,0.011213315583139096,0.016768853737960963,3.381294964028777,18.27338129496403,0.21168475089398076,0.021017714999312632,veto,no_tail_reconstruction_gain
sentinel_amplitude_only_ridge,sample_ii,unsaturated,a2200_3200,very_late,q_mid,330,7,0.015141651625029975,0.02383413962221653,4.96969696969697,23.03030303030303,0.3720503325148757,0.039672799083221015,veto,no_tail_reconstruction_gain
sentinel_amplitude_only_ridge,sample_ii,unsaturated,a3200_4700,late,q_high,244,7,0.006603168667661854,0.009755240392681799,-9.71311475409836,2.622950819672131,0.049238907576976784,-0.00817911405413088,veto,no_tail_reconstruction_gain
sentinel_amplitude_only_ridge,sample_ii,unsaturated,a3200_4700,late,q_mid,116,7,0.007580799444882731,0.01127160290546147,-10.0,3.5344827586206895,0.1249481114752019,-0.00675444311326901,veto,no_tail_reconstruction_gain
sentinel_amplitude_only_ridge,sample_ii,unsaturated,a3200_4700,nominal,q_high,87,7,0.0018658383143026738,0.0029452512114295872,0.6896551724137931,0.3448275862068966,0.11778604190589056,0.016901757909268844,veto,no_tail_reconstruction_gain
sentinel_amplitude_only_ridge,sample_ii,unsaturated,a3200_4700,very_late,q_high,141,7,0.011210554175944114,0.0168844495639192,-9.858156028368795,1.2765957446808511,0.15483098361051556,-0.01860319860064056,veto,no_tail_reconstruction_gain
sentinel_amplitude_only_ridge,sample_ii,unsaturated,a3200_4700,very_late,q_mid,120,7,0.005968832651173675,0.006767340457884881,-10.0,1.1666666666666667,0.5501530127341311,-0.013329537113057763,veto,no_tail_reconstruction_gain
sentinel_amplitude_only_ridge,sample_ii,unsaturated,a4700_6800,nominal,q_mid,76,7,0.0028729505197940854,0.0037992025762306225,0.7894736842105263,-0.2631578947368421,0.055686930703001916,0.02329634437785989,veto,no_tail_reconstruction_gain
sentinel_run_only_ridge,high_20nA,boundary,a4700_6800,late,q_low,222,12,-0.0032525608074719554,-0.00502895514226264,-10.0,-10.0,0.4358937025684826,-0.01273882795387508,accept,reconstruction_and_controls_pass
sentinel_run_only_ridge,high_20nA,boundary,a6800_10000,late,q_low,153,12,-0.007398207783823164,-0.0109679146454175,-10.0,-10.0,0.39688692157510086,-0.017939354859272106,accept,reconstruction_and_controls_pass
sentinel_run_only_ridge,high_20nA,boundary,a6800_10000,late,q_mid,58,12,-0.005864768053144922,-0.008957226770027865,-10.0,-10.0,0.42262784030134837,-0.02112570070817634,accept,reconstruction_and_controls_pass
sentinel_run_only_ridge,high_20nA,boundary,a6800_10000,nominal,q_low,91,12,-0.0032876545314104535,-0.004652589238879881,-10.0,-10.0,0.4122225344859952,-0.010353180850430707,accept,reconstruction_and_controls_pass
sentinel_run_only_ridge,high_20nA,saturated_proxy,a6800_10000,late,q_mid,211,12,-0.0029650168926120576,-0.004569807484998505,-10.0,-10.0,0.36417588601969725,-0.0031039876179123145,accept,reconstruction_and_controls_pass
sentinel_run_only_ridge,high_20nA,saturated_proxy,a6800_10000,nominal,q_mid,67,12,-0.0012265298257175513,-0.0018406569661192633,-10.0,-10.0,0.3922519261923707,-0.0031229400829304653,accept,reconstruction_and_controls_pass
sentinel_run_only_ridge,high_20nA,unsaturated,a3200_4700,very_late,q_low,225,12,-0.2262048385323327,-0.7397285462829345,-9.777777777777779,-2.7111111111111112,0.2080048312383079,-0.03833852452821949,accept,reconstruction_and_controls_pass
sentinel_run_only_ridge,high_20nA,unsaturated,a3200_4700,very_late,q_mid,138,12,-0.025901099403819,-0.053752969025328064,-9.492753623188406,-2.681159420289855,0.3568130676956333,-0.03401328329934977,accept,reconstruction_and_controls_pass
sentinel_run_only_ridge,high_20nA,unsaturated,a4700_6800,late,q_low,128,12,-0.0015776528629323687,-0.0026573953011503554,-9.84375,-9.140625,0.4343377025946657,-0.013793820158512294,accept,reconstruction_and_controls_pass
sentinel_run_only_ridge,high_20nA,unsaturated,a4700_6800,very_late,q_low,236,12,-0.12008316434557785,-0.31972995550276184,-9.830508474576272,-8.516949152542374,0.331458465364131,-0.05661919847151347,accept,reconstruction_and_controls_pass
sentinel_run_only_ridge,sample_ii,boundary,a4700_6800,late,q_low,166,7,-0.01090114665686989,-0.016374107200058,-10.0,-10.0,0.41185787820325725,-0.03368365672381102,accept,reconstruction_and_controls_pass
sentinel_run_only_ridge,sample_ii,boundary,a6800_10000,late,q_low,202,7,-0.012304259902703441,-0.01826458405714483,-9.603960396039604,-9.603960396039604,0.39175946894807845,-0.02619519668023241,accept,reconstruction_and_controls_pass
sentinel_run_only_ridge,sample_ii,saturated_proxy,a6800_10000,late,q_mid,108,7,-0.005127285482543172,-0.007559438909306771,-10.0,-10.0,0.28443216528566995,-0.0025559842744177354,accept,reconstruction_and_controls_pass
sentinel_run_only_ridge,sample_ii,unsaturated,a3200_4700,very_late,q_low,56,6,-0.23990806793382036,-0.8690070014214389,-10.0,0.5357142857142857,0.22703071293101976,-0.03620383462714903,accept,reconstruction_and_controls_pass
sentinel_run_only_ridge,sample_ii,unsaturated,a4700_6800,late,q_low,123,7,-0.0061803763690743835,-0.009386369788454333,-10.0,-10.0,0.41406674982692643,-0.03775913807066418,accept,reconstruction_and_controls_pass
sentinel_run_only_ridge,sample_ii,unsaturated,a4700_6800,very_late,q_low,114,7,-0.10360096523970029,-0.2953952401322659,-10.0,-10.0,0.352702394285638,-0.05498019590624654,accept,reconstruction_and_controls_pass
sentinel_run_only_ridge,sample_ii,unsaturated,a4700_6800,very_late,q_mid,62,7,-0.009362789839735045,-0.014791660998884498,-10.0,-10.0,0.4805330288306036,-0.044234590353892544,accept,reconstruction_and_controls_pass
sentinel_run_only_ridge,high_20nA,boundary,a4700_6800,late,q_high,3,3,-0.004514072382566981,-0.006026162154445731,-10.0,-10.0,0.19713317463483962,0.01392231694915086,diagnostic_only,low_support
sentinel_run_only_ridge,high_20nA,boundary,a4700_6800,late,q_mid,31,10,-0.0015687433069667281,-0.0031346243406524866,-10.0,-10.0,0.49593358253012765,0.004422009324189433,diagnostic_only,low_support
sentinel_run_only_ridge,high_20nA,boundary,a4700_6800,nominal,q_high,7,6,-5.392410925456481e-05,0.00026800917400108745,10.0,7.142857142857143,0.26663474075774296,-0.015066592394960903,diagnostic_only,low_support
sentinel_run_only_ridge,high_20nA,boundary,a4700_6800,nominal,q_mid,10,5,0.009440881046740447,0.01213026316418575,4.0,4.0,0.41269118300423724,0.02973507431862062,diagnostic_only,low_support
sentinel_run_only_ridge,high_20nA,boundary,a4700_6800,very_late,q_high,3,3,-0.0001986745720595276,0.0007899162444201362,-10.0,-10.0,0.465236650109168,0.04139879472393788,diagnostic_only,low_support
sentinel_run_only_ridge,high_20nA,boundary,a4700_6800,very_late,q_low,8,6,-0.12878768103835467,-0.3529766980144713,-10.0,-10.0,0.20074165698832858,-0.05293900425542333,diagnostic_only,low_support
sentinel_run_only_ridge,high_20nA,boundary,a6800_10000,early,q_high,1,1,0.01091971818138572,0.018620090988966137,10.0,10.0,0.1201941736202139,0.02656760176983916,diagnostic_only,low_support
sentinel_run_only_ridge,high_20nA,boundary,a6800_10000,late,q_high,18,8,-0.009367122150519313,-0.013758213462622113,-4.444444444444445,-4.444444444444445,0.13004842812966125,0.010579236222892755,diagnostic_only,low_support
sentinel_run_only_ridge,high_20nA,boundary,a6800_10000,nominal,q_high,16,9,0.0031579078110071874,0.003924020960813581,2.5,2.5,-0.0531131586224301,0.011334938955494029,diagnostic_only,low_support
sentinel_run_only_ridge,high_20nA,boundary,a6800_10000,nominal,q_mid,17,7,0.0015553894781452767,0.0017296429653265713,-5.294117647058823,-5.294117647058823,0.3522790920600667,-0.006017661986654935,diagnostic_only,low_support
sentinel_run_only_ridge,high_20nA,boundary,a6800_10000,very_late,q_high,6,6,-0.015052235467371602,-0.02129708492394648,-10.0,-10.0,-0.12071262867043409,0.02437263749476824,diagnostic_only,low_support
sentinel_run_only_ridge,high_20nA,boundary,a6800_10000,very_late,q_low,18,8,-0.006302222887378702,-0.0110994587625776,-8.333333333333334,-8.333333333333334,0.2656194481109169,-0.01748985543515591,diagnostic_only,low_support
sentinel_run_only_ridge,high_20nA,boundary,a6800_10000,very_late,q_mid,2,2,-0.028413174549738567,-0.04529141996588025,-10.0,-10.0,0.07686748500151053,-0.023224264728217273,diagnostic_only,low_support
sentinel_run_only_ridge,high_20nA,saturated_proxy,a10000_15000,early,q_high,1,1,-0.016953706741333008,0.07538107725290152,10.0,10.0,-0.2520565544585196,0.1049983296231409,diagnostic_only,low_support
sentinel_run_only_ridge,high_20nA,saturated_proxy,a10000_15000,nominal,q_high,3,3,0.0238646198721493,-0.008386956320868598,-10.0,-10.0,-0.25630520198899404,0.05681751161470394,diagnostic_only,low_support
sentinel_run_only_ridge,high_20nA,saturated_proxy,a6800_10000,early,q_high,1,1,0.02193661406636238,0.029593661427497864,10.0,10.0,0.19108665609708808,0.0013945629873434173,diagnostic_only,low_support
sentinel_run_only_ridge,high_20nA,saturated_proxy,a6800_10000,late,q_high,24,10,-0.010449094275390014,-0.014332413058597726,-8.333333333333334,-8.333333333333334,-0.22188792432760285,0.002685163439311184,diagnostic_only,low_support
sentinel_run_only_ridge,high_20nA,saturated_proxy,a6800_10000,late,q_low,5,4,-0.005505733356318053,-0.007972226743445252,-10.0,-10.0,0.3080810060266588,-0.003297887450642284,diagnostic_only,low_support
sentinel_run_only_ridge,high_20nA,saturated_proxy,a6800_10000,nominal,q_high,19,6,0.004320393405831635,0.00551982036968957,-5.7894736842105265,-5.7894736842105265,-0.38046929177031946,0.0029320635930710185,diagnostic_only,low_support
sentinel_run_only_ridge,high_20nA,saturated_proxy,a6800_10000,nominal,q_low,3,3,-0.0049770075608702264,-0.007131172758009699,-10.0,-10.0,0.45081651666596684,-0.0016549136429525508,diagnostic_only,low_support
sentinel_run_only_ridge,high_20nA,saturated_proxy,a6800_10000,very_late,q_high,5,3,-0.010624235623857886,-0.015556764024676695,-10.0,-10.0,-0.10724699175768038,0.0024590982819079786,diagnostic_only,low_support
sentinel_run_only_ridge,high_20nA,saturated_proxy,a6800_10000,very_late,q_mid,2,2,-0.01249160374411279,-0.019635494459759106,-5.0,-5.0,0.4514189967668969,-0.007693501606981068,diagnostic_only,low_support
sentinel_run_only_ridge,high_20nA,unsaturated,a1000_1500,late,q_high,212,12,-0.166419244211655,-0.23992494885503457,6.367924528301887,31.132075471698112,0.46601451835971686,0.059387635057977506,diagnostic_only,reconstruction_gain_control_failure
sentinel_run_only_ridge,high_20nA,unsaturated,a1000_1500,late,q_mid,2,2,-0.18833102088640719,-0.26880805899925303,-20.0,-10.0,0.524412778407195,-0.03858994302781337,diagnostic_only,low_support
sentinel_run_only_ridge,high_20nA,unsaturated,a1000_1500,very_late,q_high,190,12,-0.16095424958237958,-0.24121284353307001,8.578947368421053,28.42105263157895,0.4499659437739598,0.051348653406460415,diagnostic_only,reconstruction_gain_control_failure
sentinel_run_only_ridge,high_20nA,unsaturated,a1000_1500,very_late,q_low,164,12,-0.32247801784396996,-0.8182119984948447,28.414634146341463,37.68292682926829,-0.23893847844632962,0.1032715634919821,diagnostic_only,reconstruction_gain_control_failure
sentinel_run_only_ridge,high_20nA,unsaturated,a1000_1500,very_late,q_mid,180,12,-0.07858956258856752,-0.14004479745805165,23.27777777777778,32.111111111111114,0.4408069183518707,0.08519430301451113,diagnostic_only,reconstruction_gain_control_failure
sentinel_run_only_ridge,high_20nA,unsaturated,a1500_2200,early,q_low,35,12,,,,,,,diagnostic_only,low_support
sentinel_run_only_ridge,high_20nA,unsaturated,a1500_2200,late,q_high,278,12,-0.00422872295268148,-0.0076319737783975125,8.848920863309353,28.884892086330936,0.4771107493200058,0.05741842197770591,diagnostic_only,reconstruction_gain_control_failure
