event_id,run,pair,stave_a,stave_b,residual_ns,abs_residual_ns,delta_lowering_adc,abs_delta_lowering_adc,max_lowering_adc,sum_lowering_adc,delta_lowering_frac,max_lowering_frac,delta_log_amp,min_log_amp,delta_peak_sample,mean_peak_sample,delta_area_over_amp,mean_area_over_amp,delta_positive_area_over_amp,mean_positive_area_over_amp,max_tail_area_frac,delta_tail_area_frac,max_width20_samples,delta_width20_samples,max_width50_samples,max_pretrigger_abs_adc,delta_pretrigger_abs_adc,max_pretrigger_ptp_adc,max_late_abs_adc,delta_late_abs_adc,most_negative_postpeak_adc,has_pretrigger_anomaly,has_late_anomaly,centered_residual_ns,tail_abs_gt_threshold
50:147770:4733:147738,50,B6-B8,B6,B8,0.7321561707409359,0.7321561707409359,-0.1625000000003638,0.1625000000003638,0.1625000000003638,0.1625000000003638,-8.034610630425898e-05,8.034610630425898e-05,-0.1818768817699521,7.430707082545968,0.0,10.0,-0.013470638003363788,6.927257264434659,-0.007746042079981308,6.955830316413656,0.44663424622472486,0.019311143070419645,10.0,0.0,7.0,30.5,-18.5,37.0,1156.5,-154.5,0.0,False,True,0.08473969374389512,False
50:147933:4876:147901,50,B4-B6,B4,B6,-5.085654663400383,5.085654663400383,0.0,0.0,0.0,0.0,0.0,0.0,-0.44481759464905934,7.622174594817622,0.0,8.0,-0.3917852202446257,7.722826988183037,-0.3995789503126943,7.732110728829217,0.6293570722057369,-0.05390684140149793,11.0,0.0,8.0,23.5,-16.5,42.0,1728.5,-693.5,0.0,False,True,-0.5182020674862038,False
50:147933:4876:147901,50,B4-B8,B4,B8,-6.368644434679545,6.368644434679545,0.0,0.0,0.0,0.0,0.0,0.0,-0.69997647539528,7.622174594817622,0.0,8.0,-1.0490442263642699,8.05145649124286,-1.0516806913794037,8.058161599362572,0.6804225910610094,-0.10497236025677048,11.0,0.0,10.0,10.0,-3.0,16.0,3091.0,-2056.0,0.0,False,True,-2.5975955897467173,False
50:147933:4876:147901,50,B6-B8,B6,B8,-1.282989771279162,1.282989771279162,0.0,0.0,0.0,0.0,0.0,0.0,-0.2551588807462206,8.066992189466681,0.0,8.0,-0.6572590061196442,8.247349101365172,-0.6521017410667094,8.25795107451892,0.6804225910610094,-0.05106551885527255,11.0,0.0,10.0,23.5,13.5,42.0,3091.0,-1362.5,0.0,False,True,-1.9304062482762028,False
50:148071:5001:148039,50,B4-B6,B4,B6,-3.0550484604391315,3.0550484604391315,0.0,0.0,0.0,0.0,0.0,0.0,-0.02487301023881905,7.951207156472972,0.0,8.0,0.42764746866386627,7.6776491338851205,0.4422241494382879,7.690092999276628,0.5466844599880355,-0.03497058149168775,11.0,-1.0,8.0,33.0,19.5,61.0,1226.5,-50.5,0.0,False,True,1.5124041354750482,False
50:148071:5001:148039,50,B4-B8,B4,B8,-1.9598888983143254,1.9598888983143254,0.0,0.0,0.0,0.0,0.0,0.0,-0.277370193331393,7.951207156472972,1.0,7.5,-0.8357998590556726,8.30937279774489,-0.824611238913052,8.323510693452299,0.6985177261613692,-0.18680384766502145,12.0,-2.0,9.0,33.0,7.5,61.0,2622.5,-1446.5,0.0,False,True,1.8111599466185027,False
50:148071:5001:148039,50,B6-B8,B6,B8,1.095159562124806,1.095159562124806,0.0,0.0,0.0,0.0,0.0,0.0,-0.25249718309257396,7.976080166711791,1.0,7.5,-1.2634473277195388,8.095549063412957,-1.26683538835134,8.102398618733154,0.6985177261613692,-0.1518332661733337,12.0,-1.0,9.0,25.5,-12.0,33.0,2622.5,-1396.0,0.0,False,True,0.4477430851277653,False
50:148611:5506:148579,50,B4-B6,B4,B6,-2.67328888999279,2.67328888999279,0.0,0.0,0.0,0.0,0.0,0.0,0.004136839630726641,7.357556200910353,0.0,17.0,0.008543706803148421,1.7821914449778347,0.0339304721689746,1.8031809348719792,0.0,0.0,2.0,0.0,2.0,9.0,-6.5,13.0,1573.5,6.5,0.0,False,True,1.8941637059213896,False
50:148611:5506:148579,50,B4-B8,B4,B8,-3.808622392880409,3.808622392880409,0.0,0.0,0.0,0.0,0.0,0.0,-0.5647290369320785,7.36169304054108,0.0,17.0,0.42001937567758474,1.5764536105406166,0.39897947418926405,1.6206564338618346,0.0,0.0,2.0,0.0,2.0,18.5,-16.0,25.0,2768.5,-1195.0,0.0,False,True,-0.03757354794758072,False
50:148611:5506:148579,50,B6-B8,B6,B8,-1.1353335028876188,1.1353335028876188,0.0,0.0,0.0,0.0,0.0,0.0,-0.5688658765628052,7.357556200910353,0.0,17.0,0.4114756688744363,1.5721817571390422,0.36504900202028945,1.6036911977773474,0.0,0.0,2.0,0.0,1.0,18.5,-9.5,25.0,2768.5,-1201.5,0.0,False,True,-1.7827499798846596,False
50:148780:5657:148748,50,B4-B6,B4,B6,-3.9950366051182584,3.9950366051182584,0.0,0.0,0.0,0.0,0.0,0.0,-0.30024699032118285,7.43277962214794,0.0,11.0,0.21458704765099412,6.456186795795692,0.22546199253008314,6.467322273933242,0.5231411229135053,-0.03744354263105504,9.0,0.0,7.0,23.5,12.0,36.0,1779.5,-467.0,0.0,False,True,0.5724159907959212,False
50:148780:5657:148748,50,B4-B8,B4,B8,-3.5605690856800862,3.5605690856800862,0.0,0.0,0.0,0.0,0.0,0.0,-0.7101563882843251,7.43277962214794,0.0,11.0,-0.7058623214492004,6.91641148034579,-0.707613978201949,6.933860259299259,0.5810816204350429,-0.09538404015259255,9.0,0.0,8.0,23.5,13.5,36.0,3213.0,-1900.5,0.0,False,True,0.21047975925274187,False
50:148780:5657:148748,50,B6-B8,B6,B8,0.4344675194381722,0.4344675194381722,0.0,0.0,0.0,0.0,0.0,0.0,-0.4099093979631423,7.733026612469123,0.0,11.0,-0.9204493691001945,6.809117956520293,-0.9330759707320322,6.821129263034217,0.5810816204350429,-0.057940497521537515,9.0,0.0,8.0,11.5,1.5,18.0,3213.0,-1433.5,0.0,False,True,-0.21294895755886856,False
50:148867:5740:148835,50,B4-B6,B4,B6,-5.057100809487224,5.057100809487224,0.0,0.0,0.0,0.0,0.0,0.0,-0.005350972792971476,8.061013568763572,-1.0,6.5,0.5408708296636622,8.459162059517023,0.5402545850603566,8.461680126570059,0.6918432279991322,0.06666113798916518,12.0,0.0,9.0,13.5,-3.0,18.0,1294.5,-99.0,0.0,False,True,-0.48964821357304444,False
50:148867:5740:148835,50,B4-B8,B4,B8,-5.972924357172843,5.972924357172843,0.0,0.0,0.0,0.0,0.0,0.0,-0.05226331453435051,8.061013568763572,-1.0,6.5,-0.4095785556136917,8.934386752155701,-0.40796786179863886,8.935791349999556,0.6918432279991322,0.024078344705138033,13.0,-1.0,9.0,10.5,1.0,16.0,1805.5,-610.0,0.0,False,True,-2.201875512240015,False
50:148867:5740:148835,50,B6-B8,B6,B8,-0.9158235476856191,0.9158235476856191,0.0,0.0,0.0,0.0,0.0,0.0,-0.04691234174137904,8.066364541556544,0.0,7.0,-0.9504493852773539,8.66395133732387,-0.9482224468589955,8.665664057469378,0.6677648832939942,-0.04258279328402714,13.0,-1.0,9.0,13.5,4.0,18.0,1805.5,-511.0,0.0,False,True,-1.5632400246826599,False
50:149114:5975:149082,50,B4-B6,B4,B6,-6.292372896157026,6.292372896157026,0.0,0.0,0.0,0.0,0.0,0.0,-0.22254443154146664,7.6827128347396485,0.0,7.0,0.02063097514259038,7.320405876798375,0.022103911708153845,7.325200636909233,0.5114501891551072,-0.06300208661678097,10.0,0.0,8.0,63.5,53.0,74.0,673.5,-300.0,0.0,False,True,-1.7249203002428466,False
50:149114:5975:149082,50,B4-B8,B4,B8,-7.288885397181694,7.288885397181694,0.0,0.0,0.0,0.0,0.0,0.0,0.15572605814773421,7.526986776591914,0.0,7.0,-0.22489404096294496,7.443168384851143,-0.22421064451113182,7.4483579150188755,0.5503348532345398,-0.10188675069621356,10.0,0.0,7.0,63.5,52.0,74.0,545.5,-172.0,0.0,False,True,-3.517836552248866,False
50:149114:5975:149082,50,B6-B8,B6,B8,-0.996512501024668,0.996512501024668,0.0,0.0,0.0,0.0,0.0,0.0,0.37827048968920085,7.526986776591914,0.0,7.0,-0.24552501610553534,7.432852897279847,-0.24631455621928566,7.4373059591647985,0.5503348532345398,-0.038884664079432585,10.0,0.0,8.0,11.5,-1.0,17.0,673.5,128.0,0.0,False,True,-1.6439289780217088,False
50:149844:6649:149812,50,B4-B6,B4,B6,-2.7022979357627257,2.7022979357627257,163.39249999999993,163.39249999999993,203.42000000000007,243.44750000000022,0.07571813094694288,0.09365561694290979,-0.02701333249422433,7.6838639802564295,0.0,5.0,-0.3108000960630255,6.515897285600573,-0.12734416683275462,6.665882028167759,0.5308983152427249,-0.06569608372250174,10.0,-1.0,7.0,1200.0,387.5,1436.0,191.5,-118.5,-73.0,True,False,1.865154660151454,False
50:149844:6649:149812,50,B4-B8,B4,B8,0.16567795899262805,0.16567795899262805,58.73499999999967,58.73499999999967,203.42000000000007,348.1050000000005,0.059378194531158925,0.09365561694290979,-0.6642002481518361,7.6838639802564295,1.0,4.5,-2.4445252689459833,7.582759872042052,-2.298761389055773,7.751590639279268,0.7053844720662212,-0.24018224054599807,14.0,-5.0,10.0,2845.0,-1645.0,3053.0,1308.0,-1235.0,-73.0,True,True,3.936726803925456,False
50:149844:6649:149812,50,B6-B8,B6,B8,2.8679758947553537,2.8679758947553537,-104.65750000000025,104.65750000000025,144.6850000000004,184.71250000000055,-0.016339936415783962,0.034277422411750864,-0.6371869156576118,7.710877312750654,1.0,4.5,-2.133725172882958,7.738159920073565,-2.1714172222230186,7.815262722695645,0.7053844720662212,-0.17448615682349633,14.0,-4.0,10.0,2845.0,-2032.5,3053.0,1308.0,-1116.5,0.0,True,True,2.220559417758313,False
50:150273:7056:150241,50,B4-B6,B4,B6,-5.668891559944171,5.668891559944171,0.0,0.0,0.0,0.0,0.0,0.0,-0.3707677499444513,7.597897950521784,0.0,17.0,0.22304937085894827,1.9065385358449864,0.3015637834915279,1.9485658252637694,0.0,0.0,3.0,1.0,2.0,12.0,8.0,15.0,2888.0,-895.0,0.0,False,True,-1.1014389640299918,False
50:150273:7056:150241,50,B4-B8,B4,B8,-5.63160128851294,5.63160128851294,0.0,0.0,0.0,0.0,0.0,0.0,-0.2878074407212363,7.597897950521784,0.0,17.0,0.36042589998025454,1.8378502712843334,0.3909203279952369,1.903887553011915,0.0,0.0,3.0,1.0,2.0,12.0,5.0,15.0,2658.0,-665.0,0.0,False,True,-1.8605524435801115,False
50:150273:7056:150241,50,B6-B8,B6,B8,0.03729027143123176,0.03729027143123176,0.0,0.0,0.0,0.0,0.0,0.0,0.08296030922321496,7.88570539124302,0.0,17.0,0.13737652912130627,1.7263255858548594,0.089356544503709,1.7531056612661509,0.0,0.0,2.0,0.0,2.0,7.0,-3.0,9.0,2888.0,230.0,0.0,False,True,-0.610126205565809,False
50:150946:7721:150914,50,B4-B6,B4,B6,-3.4574020618556744,3.4574020618556744,0.0,0.0,0.0,0.0,0.0,0.0,0.12601794823257872,7.27551851990629,-1.0,11.5,0.4284729915890395,6.54606884771693,0.4704546043464122,6.581261247445115,0.49843218061279343,0.1274917297640406,9.0,0.0,7.0,18.5,13.0,28.0,1329.5,197.0,0.0,False,True,1.1100505340585052,False
50:150946:7721:150914,50,B4-B8,B4,B8,-3.034153846153842,3.034153846153842,0.0,0.0,0.0,0.0,0.0,0.0,-0.7066352989664262,7.401536468138869,0.0,11.0,-0.6918855915886857,7.106248139305793,-0.6471464451113889,7.140061772174015,0.5692813622241052,-0.07084918161131176,9.0,0.0,8.0,25.5,-7.0,50.0,3190.5,-1861.0,0.0,False,True,0.7368949987789861,False
50:150946:7721:150914,50,B6-B8,B6,B8,0.42324821570183246,0.42324821570183246,0.0,0.0,0.0,0.0,0.0,0.0,-0.8326532471990049,7.27551851990629,1.0,11.5,-1.1203585831777252,6.892011643511273,-1.117601049457801,6.904834470000809,0.5692813622241052,-0.19834091137535237,9.0,0.0,8.0,25.5,-20.0,50.0,3190.5,-2058.0,0.0,False,True,-0.22416826129520828,False
50:152709:9352:152676,50,B4-B6,B4,B6,-5.682725952064416,5.682725952064416,0.0,0.0,0.0,0.0,0.0,0.0,-0.04334251589149396,8.025843344150903,3.0,13.5,0.600061869459128,6.70585526540124,0.6038493002515022,6.715733950266662,0.5335774441596485,-0.44392227174585536,8.0,0.0,8.0,7.0,3.5,13.0,3145.5,-87.5,0.0,False,True,-1.1152733561502366,False
50:152709:9352:152676,50,B4-B8,B4,B8,-4.59673938147337,4.59673938147337,0.0,0.0,0.0,0.0,0.0,0.0,0.08971942988926074,7.936123914261643,1.0,14.5,0.6077463324863759,6.702013033887617,0.6184455794659245,6.70843581065945,0.2225948907149645,-0.1329397183011714,8.0,0.0,8.0,7.0,5.5,13.0,3058.0,262.5,0.0,False,True,-0.8256905365405416,False
50:152709:9352:152676,50,B6-B8,B6,B8,1.0859865705910465,1.0859865705910465,0.0,0.0,0.0,0.0,0.0,0.0,0.1330619457807547,7.936123914261643,-2.0,13.0,0.007684463027247901,6.401982099158053,0.014596279214422303,6.4065111605337,0.5335774441596485,0.31098255344468395,8.0,0.0,7.0,3.5,2.0,5.0,3145.5,350.0,0.0,False,True,0.4385700935940058,False
50:152755:9391:152722,50,B4-B6,B4,B6,-3.52450016367051,3.52450016367051,0.0,0.0,0.0,0.0,0.0,0.0,-0.11524496322791222,8.057060681965766,3.0,15.5,0.4888865115481691,5.23130951760151,0.4895140698160816,5.234165310575319,0.3600339654684404,-0.3600339654684404,6.0,0.0,5.0,31.5,-12.5,37.0,3540.5,-385.5,0.0,False,True,1.0429524322436698,False
50:152755:9391:152722,50,B4-B8,B4,B8,-4.024642750837415,4.024642750837415,0.0,0.0,0.0,0.0,0.0,0.0,-0.4347121321035612,8.057060681965766,3.0,15.5,0.9504629406065375,5.0005213030723255,0.9291121474737158,5.014366271746502,0.32782375357972354,-0.32782375357972354,6.0,0.0,5.0,19.0,7.5,29.0,4873.5,-1718.5,0.0,False,True,-0.2535939059045873,False
50:152755:9391:152722,50,B6-B8,B6,B8,-0.5001425871669056,0.5001425871669056,0.0,0.0,0.0,0.0,0.0,0.0,-0.31946716887564897,8.172305645193678,0.0,14.0,0.4615764290583684,4.756078047298241,0.43959807765763426,4.769609236838461,0.3600339654684404,0.032210211888716866,6.0,0.0,5.0,31.5,20.0,37.0,4873.5,-1333.0,0.0,False,True,-1.1475590641639464,False
50:154791:11300:154758,50,B4-B6,B4,B6,-4.665783592244793,4.665783592244793,0.0,0.0,0.0,0.0,0.0,0.0,-0.051578446518142584,7.692341519858864,0.0,9.0,0.2083539403370276,6.917964093515577,0.20833498890351443,6.930527780599601,0.5236265481105112,-0.05115826555754066,10.0,0.0,7.0,16.5,-11.0,33.0,1198.5,-130.0,0.0,False,True,-0.09833099633061337,False
50:154791:11300:154758,50,B4-B8,B4,B8,-3.308859666282885,3.308859666282885,0.0,0.0,0.0,0.0,0.0,0.0,-0.288195287756861,7.692341519858864,-2.0,10.0,-0.6076279696777576,7.325955048522969,-0.6008906958639546,7.335140622983335,0.4724682825529706,0.1650741530436719,11.0,-1.0,7.0,8.5,-3.0,13.0,1756.5,-688.0,0.0,False,True,0.46218917864994324,False
50:154791:11300:154758,50,B6-B8,B6,B8,1.3569239259619081,1.3569239259619081,0.0,0.0,0.0,0.0,0.0,0.0,-0.2366168412387184,7.743919966377007,-2.0,10.0,-0.8159819100147852,7.221778078354456,-0.809225684767469,7.230973128531578,0.5236265481105112,0.21623241860121256,11.0,-1.0,7.0,16.5,8.0,33.0,1756.5,-558.0,0.0,False,True,0.7095074489648674,False
50:155138:11615:155105,50,B4-B6,B4,B6,-6.827306773151626,6.827306773151626,0.0,0.0,0.0,0.0,0.0,0.0,-0.17964515065097952,7.517249074544829,-1.0,9.5,0.3368716668035425,6.904177710247943,0.3488238543456612,6.915607110085805,0.5278481012658228,0.07092481691905189,10.0,1.0,7.0,13.5,4.0,25.0,1286.5,-275.0,0.0,False,True,-2.2598541772374467,False
50:155138:11615:155105,50,B4-B8,B4,B8,-6.3494231095146105,6.3494231095146105,0.0,0.0,0.0,0.0,0.0,0.0,-0.6539264674066647,7.517249074544829,0.0,9.0,-1.2395595088032767,7.6923932980513525,-1.2272437932234794,7.703640933870375,0.6501835860474604,-0.12233548478163758,10.0,0.0,9.0,13.5,11.0,25.0,3248.5,-2237.0,0.0,False,True,-2.5783742645817824,False
50:155138:11615:155105,50,B6-B8,B6,B8,0.47788366363701584,0.47788366363701584,0.0,0.0,0.0,0.0,0.0,0.0,-0.4742813167556852,7.696894225195808,1.0,9.5,-1.5764311756068192,7.523957464649581,-1.5760676475691406,7.529229006697545,0.6501835860474604,-0.19326030170068947,10.0,-1.0,9.0,9.5,7.0,11.0,3248.5,-1962.0,0.0,False,True,-0.1695328133600249,False
50:155188:11662:155155,50,B4-B6,B4,B6,-2.389778278302572,2.389778278302572,0.0,0.0,0.0,0.0,0.0,0.0,0.19525062799281123,7.823045510522709,0.0,17.0,0.053869354493325305,1.4429170525721182,0.13924575130058514,1.4928153451075328,0.0,0.0,2.0,0.0,1.0,20.0,13.5,39.0,3035.0,538.5,0.0,False,True,2.177674317611608,False
50:155188:11662:155155,50,B4-B8,B4,B8,-3.7258726833199205,3.7258726833199205,0.0,0.0,0.0,0.0,0.0,0.0,-0.24452079915540814,8.01829613851552,0.0,17.0,0.14812830360619067,1.3957875780156856,0.23968280280116905,1.4425968193572407,0.0,0.0,2.0,0.0,1.0,20.0,9.0,39.0,3876.0,-841.0,0.0,False,True,0.045176161612907606,False
50:155188:11662:155155,50,B6-B8,B6,B8,-1.3360944050173487,1.3360944050173487,0.0,0.0,0.0,0.0,0.0,0.0,-0.4397714271482194,7.823045510522709,0.0,17.0,0.09425894911286536,1.3688529007690229,0.10043705150058391,1.3729739437069481,0.0,0.0,2.0,0.0,1.0,11.0,-4.5,14.0,3876.0,-1379.5,0.0,False,True,-1.9835108820143894,False
50:155403:11862:155370,50,B4-B6,B4,B6,-4.915017382269525,4.915017382269525,0.0,0.0,0.0,0.0,0.0,0.0,-0.04356007471394108,8.046229101075378,-1.0,7.5,0.2838174212685489,8.090068219836729,0.27932548754430186,8.094877467698531,0.6374708171206226,0.06806386100124262,12.0,1.0,8.0,8.0,-1.0,14.0,1474.0,-129.0,0.0,False,True,-0.3475647863553455,False
50:155403:11862:155370,50,B4-B8,B4,B8,-5.928963363608538,5.928963363608538,0.0,0.0,0.0,0.0,0.0,0.0,0.25408663923209396,7.792142461843284,-2.0,8.0,0.6203264450341095,7.921813707953948,0.6152466770769616,7.9269168729322015,0.6374708171206226,0.18555269322201884,12.0,1.0,8.0,13.5,-6.5,20.0,1345.0,139.5,0.0,False,True,-2.1579145186757103,False
50:155403:11862:155370,50,B6-B8,B6,B8,-1.0139459813390133,1.0139459813390133,0.0,0.0,0.0,0.0,0.0,0.0,0.29764671394603504,7.792142461843284,-1.0,8.5,0.3365090237655606,7.779904997319674,0.3359211895326597,7.7872541291600506,0.56940695611938,0.11748883222077622,11.0,0.0,7.0,13.5,-5.5,20.0,1474.0,268.5,0.0,False,True,-1.661362458336054,False
50:156287:12699:156254,50,B4-B6,B4,B6,-0.5067518898546908,0.5067518898546908,186.4975000000004,186.4975000000004,984.0,1781.5024999999996,0.4997691398706774,0.8856885688568857,-0.6201799520873186,7.013915474810528,0.0,4.0,-5.894128682164128,0.5240220368516406,-1.4061494463019981,5.007305146193303,0.4606160755900174,-0.17558889031189107,8.0,-2.0,6.0,1754.5,-769.5,2583.0,1009.0,254.5,-1009.0,True,True,4.060700706059489,False
50:156287:12699:156254,50,B4-B8,B4,B8,-0.19273032714412253,0.19273032714412253,275.0,275.0,984.0,1693.0,0.43003304186459784,0.8856885688568857,-0.33660069702347073,7.013915474810528,0.0,4.0,-4.953247959757416,0.05358167564828453,-1.131502224772606,4.869981535428607,0.43048001891700166,-0.14545283363887535,8.0,-2.0,5.0,1304.0,-319.0,2038.0,1009.0,323.0,-1009.0,True,True,3.5783185177887056,False
50:156287:12699:156254,50,B6-B8,B6,B8,0.31402156271056825,0.31402156271056825,88.5024999999996,88.5024999999996,797.5024999999996,1506.5024999999996,-0.06973609800607955,0.4556555269922879,0.28357925506384785,7.350516171833998,0.0,4.0,0.9408807224067122,3.0006460167303484,0.274647221529392,5.573056258579606,0.4606160755900174,0.03013605667301572,8.0,0.0,6.0,1754.5,450.5,2583.0,754.5,68.5,-754.5,True,True,-0.3333949142864725,False
50:156696:13082:156663,50,B4-B6,B4,B6,-4.432216883324742,4.432216883324742,0.0,0.0,0.0,0.0,0.0,0.0,0.05320596221296636,7.897296472595885,-1.0,10.5,0.5959737235910181,7.187908765849061,0.6042435855003481,7.195762551396511,0.5238431151241535,0.1086195082837802,10.0,0.0,8.0,10.0,-4.0,12.0,2025.0,161.0,0.0,False,True,0.1352357125894379,False
50:156696:13082:156663,50,B4-B8,B4,B8,-2.5431643886643656,2.5431643886643656,0.0,0.0,0.0,0.0,0.0,0.0,-0.7826888397607243,7.950502434808851,0.0,10.0,0.6822853447853543,7.144752955251892,0.6923399811843192,7.151714353554526,0.5243576080521019,-0.0005144929279483623,10.0,0.0,8.0,6.0,2.5,9.0,3859.5,-1834.5,0.0,False,True,1.2278844562684625,False
50:156696:13082:156663,50,B6-B8,B6,B8,1.8890524946603762,1.8890524946603762,0.0,0.0,0.0,0.0,0.0,0.0,-0.8358948019736907,7.897296472595885,1.0,10.5,0.08631162119433622,6.846766093456383,0.0880963956839711,6.849592560804352,0.5243576080521019,-0.10913400121172856,10.0,0.0,8.0,10.0,6.5,12.0,3859.5,-1995.5,0.0,False,True,1.2416360176633354,False
50:156873:13244:156840,50,B4-B6,B4,B6,-4.481853329327208,4.481853329327208,0.0,0.0,0.0,0.0,0.0,0.0,-0.027109098108107688,7.71333788887187,-1.0,8.5,0.20050364229494466,7.035644468526197,0.19543833809711852,7.043988475117734,0.5186529794692039,0.07768467181543959,10.0,0.0,7.0,12.5,-9.5,16.0,996.5,-110.5,0.0,False,True,0.08559926658697137,False
50:156873:13244:156840,50,B4-B8,B4,B8,-3.5638794165092094,3.5638794165092094,0.0,0.0,0.0,0.0,0.0,0.0,-0.17705750252595553,7.71333788887187,-1.0,8.5,-0.5203478593620909,7.396070219354716,-0.527080972197683,7.405248130265136,0.5186529794692039,0.05074604814763839,11.0,-1.0,8.0,17.5,-14.5,21.0,1373.5,-487.5,0.0,False,True,0.20716942842361874,False
50:156873:13244:156840,50,B6-B8,B6,B8,0.9179739128179989,0.9179739128179989,0.0,0.0,0.0,0.0,0.0,0.0,-0.14994840441784785,7.740446986979978,0.0,9.0,-0.7208515016570356,7.295818398207243,-0.7225193102948015,7.307528961216576,0.46790693132156547,-0.026938623667801198,11.0,-1.0,8.0,17.5,-5.0,21.0,1373.5,-377.0,0.0,False,True,0.27055743582095815,False
50:160207:16325:160174,50,B4-B6,B4,B6,-5.790170119883143,5.790170119883143,-15.5,15.5,15.5,15.5,-0.01098901098901099,0.01098901098901099,0.511463040126678,7.252408247693544,0.0,10.0,0.5068713143922556,6.8681113041298385,0.4390199000785344,6.905436926288824,0.4905360267218069,-0.03738959069436881,11.0,1.0,7.0,24.5,-16.5,32.0,1452.0,574.5,0.0,False,True,-1.2227175239689636,False
50:160207:16325:160174,50,B4-B8,B4,B8,-4.8764345336472275,4.8764345336472275,0.0,0.0,0.0,0.0,0.0,0.0,-0.3283681189039891,7.763871287820222,0.0,10.0,-0.8931409211709731,7.568117421911453,-0.890047003720869,7.5699703781885255,0.5598442331920742,-0.10669779716463612,11.0,1.0,9.0,8.0,7.0,10.0,2968.0,-1516.0,0.0,False,True,-1.1053856887143994,False
50:160207:16325:160174,50,B6-B8,B6,B8,0.9137355862359158,0.9137355862359158,15.5,15.5,15.5,15.5,0.01098901098901099,0.01098901098901099,-0.8398311590306671,7.252408247693544,0.0,10.0,-1.4000122355632287,7.314681764715326,-1.3290669037994034,7.350460428149258,0.5598442331920742,-0.06930820647026731,10.0,0.0,9.0,24.5,23.5,32.0,2968.0,-2090.5,0.0,False,True,0.26631910923887503,False
50:162220:1837:162186,50,B4-B6,B4,B6,-5.236802851902482,5.236802851902482,0.0,0.0,0.0,0.0,0.0,0.0,-0.2575845749350698,7.5766097669730375,0.0,16.0,0.19289283829338721,3.669827286645208,0.2786292488406037,3.716656672350585,0.0,0.0,5.0,1.0,4.0,12.5,-0.5,20.0,2524.5,-573.5,0.0,False,True,-0.6693502559883022,False
50:162220:1837:162186,50,B4-B8,B4,B8,-4.8437108937852,4.8437108937852,0.0,0.0,0.0,0.0,0.0,0.0,0.49490118086746193,7.0817085861055755,-1.0,16.5,0.06989019023260834,3.7313286106755976,0.15538256674565565,3.778280013398059,0.0,0.0,5.0,1.0,4.0,12.0,7.0,20.0,1951.0,762.0,0.0,False,True,-1.0726620488523722,False
50:162220:1837:162186,50,B6-B8,B6,B8,0.3930919581172816,0.3930919581172816,0.0,0.0,0.0,0.0,0.0,0.0,0.7524857558025317,7.0817085861055755,-1.0,16.5,-0.12300264806077887,3.634882191528904,-0.12324668209494805,3.6389653889777573,0.0,0.0,4.0,0.0,4.0,12.5,7.5,19.0,2524.5,1335.5,0.0,False,True,-0.25432451887975915,False
50:164736:4197:164702,50,B4-B6,B4,B6,-4.490073899315149,4.490073899315149,0.0,0.0,0.0,0.0,0.0,0.0,-0.08811739369262472,7.9978312366279605,2.0,13.0,0.204741472434268,6.660030474477334,0.21460988539644443,6.668043972721318,0.5209330704965738,-0.32496851089565054,8.0,0.0,8.0,22.5,-13.0,30.0,3196.5,-223.0,0.0,False,True,0.0773786965990304,False
