event_id,run,pair,pair_code,stave_a,stave_b,residual_ns,max_pre_abs_adc,max_pre_ptp_adc,max_pre_rms_adc,max_abs_pre_slope_adc_per_sample,mean_pre_mean_adc,abs_delta_pre_mean_adc,abs_delta_pre_slope_adc_per_sample,max_pre_last_minus_first_adc,abs_delta_pre_last_minus_first_adc,min_amplitude_adc,max_peak_sample
59:441410:7282:52398,59,B4-B6,0,B4,B6,-5.3322723620591645,15.0,19.0,7.292976072907411,2.300000000000001,1.0,3.5,4.600000000000001,5.0,8.0,2158.0,8.0
59:441410:7282:52398,59,B4-B8,1,B4,B8,-4.140752855638361,11.0,19.0,7.084313657652377,2.999999999999999,-1.375,1.25,0.699999999999998,11.0,6.0,2158.0,8.0
59:441410:7282:52398,59,B6-B8,2,B6,B8,1.1915195064208035,15.0,19.0,7.292976072907411,2.999999999999999,0.375,4.75,5.299999999999999,11.0,14.0,2330.0,8.0
59:441469:7338:52457,59,B4-B6,0,B4,B6,-5.84057737592385,13.5,25.0,11.299889379989525,8.000000000000002,0.125,1.25,11.900000000000002,25.0,46.0,2275.5,8.0
59:441469:7338:52457,59,B4-B8,1,B4,B8,-5.418086667762886,13.5,25.0,9.027735042633894,8.000000000000002,0.0,1.0,5.000000000000002,25.0,17.0,2290.5,8.0
59:441469:7338:52457,59,B6-B8,2,B6,B8,0.4224907081609643,13.5,24.0,11.299889379989525,3.900000000000001,0.625,0.25,6.9,21.0,29.0,2275.5,8.0
59:441523:7391:52511,59,B4-B6,0,B4,B6,-5.6555317341329285,8.0,11.0,4.14578098794425,2.000000000000001,-1.125,0.25,0.3000000000000027,8.0,6.0,1805.0,9.0
59:441523:7391:52511,59,B4-B8,1,B4,B8,-3.763689289501592,8.5,12.0,4.548351349665063,3.3,-1.125,0.25,5.300000000000001,12.0,20.0,1805.0,8.0
59:441523:7391:52511,59,B6-B8,2,B6,B8,1.8918424446313369,8.5,12.0,4.548351349665063,3.3,-1.25,0.0,4.999999999999998,12.0,14.0,1855.0,9.0
59:441540:7404:52528,59,B4-B6,0,B4,B6,-3.863009381253086,14.0,19.0,7.224091638399945,6.1,0.75,3.0,3.8000000000000007,19.0,14.0,2615.5,8.0
59:441540:7404:52528,59,B4-B8,1,B4,B8,-2.7860365537472163,20.5,29.0,11.146748404803978,8.800000000000002,-1.875,2.25,6.500000000000004,25.0,20.0,2615.5,8.0
59:441540:7404:52528,59,B6-B8,2,B6,B8,1.0769728275058696,20.5,29.0,11.146748404803978,8.800000000000002,-0.375,5.25,2.700000000000003,25.0,6.0,2718.0,8.0
59:441541:7405:52529,59,B4-B6,0,B4,B6,-3.761291165802604,8.0,15.0,6.378675411086537,4.8,-0.125,0.25,4.500000000000001,15.0,13.0,1910.0,9.0
59:441541:7405:52529,59,B4-B8,1,B4,B8,-3.488448891547776,32.5,56.0,22.741756748325315,19.899999999999995,-1.125,2.25,15.099999999999994,56.0,41.0,2433.5,9.0
59:441541:7405:52529,59,B6-B8,2,B6,B8,0.2728422742548275,32.5,56.0,22.741756748325315,19.899999999999995,-1.25,2.0,19.6,56.0,54.0,1910.0,9.0
59:441584:7441:52572,59,B4-B6,0,B4,B6,-7.792581100547395,37.5,51.0,19.26784886799769,16.2,-2.0,8.0,7.799999999999997,51.0,28.0,1718.5,8.0
59:441584:7441:52572,59,B4-B8,1,B4,B8,-7.342777681743975,33.0,43.0,17.725334975678173,14.899999999999997,-1.875,7.75,6.499999999999995,43.0,20.0,1685.0,9.0
59:441584:7441:52572,59,B6-B8,2,B6,B8,0.4498034188034197,37.5,51.0,19.26784886799769,16.2,-5.875,0.25,1.3000000000000025,51.0,8.0,1685.0,9.0
59:441586:7443:52574,59,B4-B6,0,B4,B6,-3.1253455657492357,8.0,10.0,3.905124837953327,3.2,1.125,0.75,2.1000000000000005,10.0,6.0,1657.0,8.0
59:441586:7443:52574,59,B4-B8,1,B4,B8,-6.453913466983799,8.0,10.0,3.905124837953327,3.2,1.125,0.75,4.7,10.0,13.0,1657.0,9.0
59:441586:7443:52574,59,B6-B8,2,B6,B8,-3.328567901234564,5.0,7.0,2.680951323690902,1.5000000000000002,0.75,0.0,2.6,4.0,7.0,1827.5,9.0
59:441714:7562:52702,59,B4-B6,0,B4,B6,-4.3240641407055165,19.5,30.0,10.985786271359917,9.500000000000002,-1.5,1.5,8.200000000000001,30.0,25.0,1844.5,9.0
59:441714:7562:52702,59,B4-B8,1,B4,B8,-1.896550480420501,19.5,30.0,10.985786271359917,9.500000000000002,-0.625,3.25,16.500000000000004,30.0,53.0,1844.5,8.0
59:441714:7562:52702,59,B6-B8,2,B6,B8,2.427513660285016,13.5,23.0,8.200609733428363,7.000000000000002,0.125,1.75,8.300000000000002,23.0,28.0,2628.5,9.0
59:441734:7581:52722,59,B4-B6,0,B4,B6,-4.017280744336567,11.5,22.0,7.790218225441442,6.7,-0.125,0.75,8.500000000000002,22.0,30.0,2893.5,8.0
59:441734:7581:52722,59,B4-B8,1,B4,B8,-5.330158239700374,12.0,22.0,9.630680142129112,7.399999999999999,0.375,0.25,0.6999999999999984,22.0,4.0,2893.5,8.0
59:441734:7581:52722,59,B6-B8,2,B6,B8,-1.3128774953638072,12.0,22.0,9.630680142129112,7.399999999999999,0.0,1.0,9.2,18.0,26.0,3200.0,8.0
59:441863:7693:52851,59,B4-B6,0,B4,B6,-4.799235771548084,14.0,23.0,8.347903928532,4.399999999999999,0.125,2.25,0.6999999999999984,16.0,6.0,2109.0,12.0
59:441863:7693:52851,59,B4-B8,1,B4,B8,-5.259499150969646,12.0,20.0,7.280109889280518,4.7,-0.375,1.25,9.099999999999998,15.0,25.0,2160.0,11.0
59:441863:7693:52851,59,B6-B8,2,B6,B8,-0.460263379421562,14.0,23.0,8.347903928532,4.7,0.75,1.0,8.4,16.0,31.0,2109.0,12.0
59:441923:7748:52911,59,B4-B6,0,B4,B6,-5.594278825216421,15.0,27.0,9.807522622966516,8.700000000000001,-0.875,0.25,3.9,27.0,14.0,1876.0,8.0
59:441923:7748:52911,59,B4-B8,1,B4,B8,-3.495914642885573,26.0,35.0,14.254385290148432,12.1,-2.5,3.5,20.800000000000004,35.0,62.0,1876.0,8.0
59:441923:7748:52911,59,B6-B8,2,B6,B8,2.0983641823308474,26.0,35.0,14.254385290148432,12.1,-2.625,3.25,16.900000000000002,35.0,48.0,2556.0,8.0
59:441936:7759:52924,59,B4-B6,0,B4,B6,-2.789640361736101,1233.5,1485.0,604.8251813540835,494.4,227.25,36.5,192.8,1485.0,522.0,2328.5,5.0
59:441936:7759:52924,59,B4-B8,1,B4,B8,-2.559700620179374,1233.5,1485.0,604.8251813540835,494.4,260.375,29.75,106.10000000000008,1485.0,239.0,2328.5,5.0
59:441936:7759:52924,59,B6-B8,2,B6,B8,0.229939741556727,1177.0,1253.0,523.8264860619402,388.3,242.125,66.25,86.69999999999993,1246.0,283.0,2485.5,5.0
59:441947:7769:52935,59,B4-B6,0,B4,B6,-6.432713136052875,44.5,55.0,21.45926373387493,11.399999999999997,3.625,9.75,11.099999999999998,40.0,41.0,2642.0,7.0
59:441947:7769:52935,59,B4-B8,1,B4,B8,-3.9252322807798734,45.5,70.0,28.81297450802329,24.9,6.875,3.25,13.500000000000004,70.0,30.0,2690.5,7.0
59:441947:7769:52935,59,B6-B8,2,B6,B8,2.507480855273002,45.5,70.0,28.81297450802329,24.9,2.0,6.5,24.600000000000005,70.0,71.0,2642.0,7.0
59:442029:7846:53017,59,B4-B6,0,B4,B6,-4.303949896596492,14.0,23.0,8.257572282456872,6.7,-1.125,0.25,4.300000000000001,23.0,13.0,2802.0,16.0
59:442029:7846:53017,59,B4-B8,1,B4,B8,-4.235638150636873,7.5,12.0,4.387482193696061,2.6000000000000005,-0.25,1.5,0.200000000000001,10.0,3.0,2350.0,16.0
59:442029:7846:53017,59,B6-B8,2,B6,B8,0.0683117459596189,14.0,23.0,8.257572282456872,6.7,-0.375,1.75,4.1,23.0,16.0,2350.0,16.0
59:442049:7865:53037,59,B4-B6,0,B4,B6,-4.213817013564142,340.0,350.0,148.83128031432102,106.2,49.125,66.75,85.69999999999999,348.0,277.0,2419.0,6.0
59:442049:7865:53037,59,B4-B8,1,B4,B8,-2.8867313753569555,340.0,350.0,148.83128031432102,106.2,55.875,53.25,70.9,348.0,230.0,2419.0,6.0
59:442049:7865:53037,59,B6-B8,2,B6,B8,1.327085638207187,123.5,130.0,54.61856369404087,35.29999999999999,22.5,13.5,14.79999999999999,118.0,47.0,2693.5,6.0
59:442056:7871:53044,59,B4-B6,0,B4,B6,-3.365564885496191,96.0,103.0,42.67537346058028,29.5,11.375,21.75,22.7,96.0,77.0,1081.5,7.0
59:442056:7871:53044,59,B4-B8,1,B4,B8,-4.860925917014804,96.0,103.0,42.67537346058028,29.5,12.75,19.0,22.8,96.0,76.0,2135.0,7.0
59:442056:7871:53044,59,B6-B8,2,B6,B8,-1.4953610315186123,16.5,20.0,8.166241485530538,6.799999999999999,1.875,2.75,0.0999999999999996,20.0,1.0,1081.5,7.0
59:442073:7888:53061,59,B4-B6,0,B4,B6,-5.847906635117809,8.5,17.0,6.800735254367722,5.2,0.125,0.25,5.300000000000001,13.0,14.0,1012.5,9.0
59:442073:7888:53061,59,B4-B8,1,B4,B8,-7.407382264313377,8.5,12.0,4.548351349665063,2.1,-0.5,1.5,2.2,3.0,4.0,1131.5,9.0
59:442073:7888:53061,59,B6-B8,2,B6,B8,-1.5594756291955676,8.5,17.0,6.800735254367722,5.2,-0.625,1.25,3.1000000000000005,13.0,10.0,1012.5,9.0
59:442077:7892:53065,59,B4-B6,0,B4,B6,-4.630078375011976,319.5,493.0,188.29365363707828,165.2,26.125,20.75,47.89999999999999,493.0,150.0,2744.5,10.0
59:442077:7892:53065,59,B4-B8,1,B4,B8,-3.935973510777167,203.0,343.0,132.46202285938412,117.3,8.375,14.75,126.5,343.0,375.0,2934.0,7.0
59:442077:7892:53065,59,B6-B8,2,B6,B8,0.6941048642348093,319.5,493.0,188.29365363707828,165.2,18.75,35.5,174.39999999999998,493.0,525.0,2744.5,10.0
59:442096:7909:53084,59,B4-B6,0,B4,B6,-2.2377153854478884,1279.0,1645.0,665.9498385764501,558.6999999999999,252.875,49.25,122.09999999999997,1645.0,276.0,2233.0,5.0
59:442096:7909:53084,59,B4-B8,1,B4,B8,-0.4045315558380302,2927.0,3194.0,1323.2422302813643,1010.0,446.625,436.75,451.3,3194.0,1549.0,2233.0,5.0
59:442096:7909:53084,59,B6-B8,2,B6,B8,1.8331838296098584,2927.0,3194.0,1323.2422302813643,1010.0,471.25,387.5,573.3999999999999,3194.0,1825.0,2675.0,5.0
59:442114:7926:53102,59,B4-B6,0,B4,B6,-7.184776779391342,15.5,16.0,6.796138609534093,4.500000000000001,-2.0,3.5,3.8,15.0,13.0,1040.5,9.0
59:442114:7926:53102,59,B4-B8,1,B4,B8,-6.582339642322552,15.5,16.0,6.796138609534093,4.500000000000001,-1.5,4.5,6.400000000000002,15.0,23.0,1040.5,11.0
59:442114:7926:53102,59,B6-B8,2,B6,B8,0.6024371370687902,7.0,11.0,4.322904116447646,1.9000000000000008,0.25,1.0,2.600000000000002,8.0,10.0,1691.5,11.0
59:442244:8045:53232,59,B4-B6,0,B4,B6,-6.579474979930424,50.0,69.0,26.37588861062315,11.299999999999995,4.125,7.25,12.299999999999995,41.0,43.0,2544.0,7.0
59:442244:8045:53232,59,B4-B8,1,B4,B8,-4.752492477084964,50.0,69.0,26.37588861062315,11.299999999999995,0.125,15.25,1.4999999999999964,41.0,9.0,2887.0,6.0
59:442244:8045:53232,59,B6-B8,2,B6,B8,1.8269825028454605,33.5,37.0,15.116216457830976,9.8,-3.5,8.0,10.8,32.0,34.0,2544.0,7.0
59:442306:8097:53294,59,B4-B6,0,B4,B6,-4.403886425350052,43.5,58.0,22.982330169066845,18.7,2.75,9.0,15.999999999999996,54.0,44.0,2595.5,9.0
59:442306:8097:53294,59,B4-B8,1,B4,B8,-2.5212175747286167,43.5,58.0,22.982330169066845,18.7,3.875,6.75,20.1,54.0,60.0,2595.5,9.0
59:442306:8097:53294,59,B6-B8,2,B6,B8,1.8826688506214355,9.0,11.0,4.322904116447646,2.7000000000000006,-0.625,2.25,4.100000000000001,10.0,16.0,2800.0,9.0
59:442336:8125:53324,59,B4-B6,0,B4,B6,-6.125047361076916,17.0,18.0,7.54983443527075,5.599999999999999,-2.0,4.0,5.999999999999999,18.0,18.0,2714.0,8.0
59:442336:8125:53324,59,B4-B8,1,B4,B8,-4.198710704777703,11.0,21.0,7.46240577829965,4.499999999999999,-0.125,0.25,4.099999999999999,11.0,11.0,1818.0,9.0
59:442336:8125:53324,59,B6-B8,2,B6,B8,1.9263366562992128,17.0,21.0,7.54983443527075,5.599999999999999,-2.125,3.75,10.099999999999998,18.0,29.0,1818.0,9.0
59:442347:8135:53335,59,B4-B6,0,B4,B6,-5.671044589476466,111.0,115.0,48.67430020041377,34.7,12.75,28.0,31.399999999999995,115.0,101.0,2384.0,8.0
59:442347:8135:53335,59,B4-B8,1,B4,B8,-2.6830634812108016,111.0,115.0,48.67430020041377,34.7,12.25,29.0,33.4,115.0,104.0,2759.0,8.0
59:442347:8135:53335,59,B6-B8,2,B6,B8,2.9879811082656644,21.5,34.0,12.275483697190918,3.300000000000001,-1.75,1.0,2.000000000000002,14.0,3.0,2384.0,7.0
59:442352:8140:53340,59,B4-B6,0,B4,B6,-2.95312466953359,244.5,257.0,107.84363680811214,77.99999999999999,36.375,43.25,59.89999999999999,257.0,196.0,1223.0,6.0
59:442352:8140:53340,59,B4-B8,1,B4,B8,-4.645698948359748,244.5,257.0,107.84363680811214,77.99999999999999,40.875,34.25,47.89999999999999,257.0,158.0,1312.5,7.0
59:442352:8140:53340,59,B6-B8,2,B6,B8,-1.6925742788261573,101.5,108.0,45.00208328511026,30.09999999999999,19.25,9.0,11.999999999999996,99.0,38.0,1223.0,7.0
59:442365:8153:53353,59,B4-B6,0,B4,B6,-5.246143536835781,6.5,10.0,3.840572873934304,2.9,0.625,0.25,1.4999999999999991,8.0,4.0,2427.5,8.0
59:442365:8153:53353,59,B4-B8,1,B4,B8,-4.276223917481467,7.0,11.0,4.205650960315181,2.3,-0.125,1.25,0.899999999999999,4.0,0.0,2662.0,8.0
59:442365:8153:53353,59,B6-B8,2,B6,B8,0.9699196193543144,7.0,11.0,4.205650960315181,2.9,0.0,1.5,0.6000000000000001,8.0,4.0,2427.5,8.0
59:442451:8232:53439,59,B4-B6,0,B4,B6,-3.7094503105590064,19.0,30.0,11.874342087037917,9.6,1.125,1.75,3.299999999999999,26.0,10.0,1747.0,8.0
59:442451:8232:53439,59,B4-B8,1,B4,B8,-2.739545816176985,45.5,61.0,24.01041440708594,20.40000000000001,-3.625,7.75,14.100000000000003,61.0,45.0,1747.0,8.0
59:442451:8232:53439,59,B6-B8,2,B6,B8,0.9699044943820212,45.5,61.0,24.01041440708594,20.40000000000001,-2.75,9.5,10.800000000000006,61.0,35.0,2156.0,8.0
59:442626:8392:53614,59,B4-B6,0,B4,B6,-4.321506687201097,1024.5,1109.0,460.22847586823656,347.8,158.875,152.25,231.1,1109.0,731.0,1587.5,6.0
59:442626:8392:53614,59,B4-B8,1,B4,B8,-2.4071253266390897,1024.5,1109.0,460.22847586823656,347.8,213.0,44.0,101.00000000000006,1109.0,301.0,2478.5,5.0
59:442626:8392:53614,59,B6-B8,2,B6,B8,1.9143813605620077,788.5,813.0,345.3871016699958,246.79999999999995,136.875,108.25,130.09999999999997,808.0,430.0,1587.5,6.0
59:442652:8418:53640,59,B4-B6,0,B4,B6,-2.4683631958250487,1110.0,2216.0,860.4286722326261,765.4,61.75,125.5,339.8,2216.0,968.0,1136.0,5.0
59:442652:8418:53640,59,B4-B8,1,B4,B8,-2.182913924524602,1623.0,2235.0,887.5492591963558,765.4,125.875,253.75,5.699999999999818,2235.0,19.0,1136.0,4.0
59:442652:8418:53640,59,B6-B8,2,B6,B8,0.2854492713004468,1623.0,2235.0,887.5492591963558,759.7000000000002,188.625,128.25,334.1000000000002,2235.0,987.0,1250.0,5.0
59:442656:8422:53644,59,B4-B6,0,B4,B6,-6.1113082043284805,441.0,454.0,193.0375611118209,137.59999999999997,67.875,78.25,102.29999999999998,451.0,332.0,1426.0,7.0
59:442656:8422:53644,59,B4-B8,1,B4,B8,-6.330727975813822,441.0,454.0,193.0375611118209,137.59999999999997,77.375,59.25,79.49999999999999,451.0,256.0,1426.0,7.0
59:442656:8422:53644,59,B6-B8,2,B6,B8,-0.2194197714853416,200.5,210.0,88.36111984351489,58.09999999999998,38.25,19.0,22.79999999999999,195.0,76.0,1436.5,6.0
59:442775:8538:53763,59,B4-B6,0,B4,B6,-3.515480675643005,18.0,27.0,10.207227831296802,8.899999999999999,-0.625,3.25,6.899999999999997,27.0,19.0,1800.0,9.0
59:442775:8538:53763,59,B4-B8,1,B4,B8,-3.5550962981963607,18.0,27.0,10.207227831296802,8.899999999999999,-1.0,2.5,7.999999999999999,27.0,22.0,2139.5,8.0
59:442775:8538:53763,59,B6-B8,2,B6,B8,-0.0396156225533559,9.0,14.0,5.0990195135927845,2.0000000000000018,0.625,0.75,1.1000000000000023,8.0,3.0,1800.0,9.0
59:442868:8624:53856,59,B4-B6,0,B4,B6,-4.964799057223033,15.5,24.0,9.01041064547005,6.9,-2.375,1.25,10.5,19.0,31.0,1495.5,9.0
59:442868:8624:53856,59,B4-B8,1,B4,B8,-2.306686555274297,14.5,17.0,6.946221994724902,3.6000000000000014,-1.75,2.5,5.200000000000001,12.0,19.0,1495.5,9.0
59:442868:8624:53856,59,B6-B8,2,B6,B8,2.658112501948736,15.5,24.0,9.01041064547005,6.9,-1.125,1.25,5.299999999999999,19.0,12.0,1857.5,9.0
59:442960:8704:53948,59,B4-B6,0,B4,B6,-3.8204364723467847,13.0,18.0,6.96419413859206,5.199999999999998,1.125,2.25,10.299999999999995,15.0,28.0,2734.0,8.0
59:442960:8704:53948,59,B4-B8,1,B4,B8,-4.166503888077116,9.0,18.0,6.96419413859206,5.199999999999998,0.0,0.0,2.599999999999999,13.0,6.0,1353.5,9.0
59:442960:8704:53948,59,B6-B8,2,B6,B8,-0.3460674157303316,13.0,17.0,6.5717197140474575,5.1,1.125,2.25,7.699999999999999,15.0,22.0,1353.5,9.0
59:443017:8758:54005,59,B4-B6,0,B4,B6,-3.609477995389312,564.0,590.0,248.73128070268928,181.6,102.375,64.25,95.89999999999996,590.0,302.0,1967.0,6.0
59:443017:8758:54005,59,B4-B8,1,B4,B8,-2.946506100839219,675.5,689.0,294.5055177751344,200.8,150.0,31.0,19.200000000000017,673.0,83.0,2154.0,6.0
59:443017:8758:54005,59,B6-B8,2,B6,B8,0.6629718945500933,675.5,689.0,294.5055177751344,200.8,117.875,95.25,115.09999999999998,673.0,385.0,1967.0,6.0
59:443063:8800:54051,59,B4-B6,0,B4,B6,-6.535236754822925,6.0,10.0,3.840572873934304,3.0,0.125,0.75,1.9,8.0,3.0,2176.0,8.0
59:443063:8800:54051,59,B4-B8,1,B4,B8,-4.824155286426624,15.0,21.0,7.885905147793752,6.700000000000001,-0.875,2.75,3.700000000000001,21.0,13.0,2176.0,8.0
59:443063:8800:54051,59,B6-B8,2,B6,B8,1.7110814683963014,15.0,21.0,7.885905147793752,6.700000000000001,-1.25,2.0,5.600000000000001,21.0,16.0,2534.5,8.0
59:443073:8809:54061,59,B4-B6,0,B4,B6,-3.74807972194791,5.5,8.0,2.947456530637899,1.5000000000000002,-0.5,0.5,1.1999999999999995,3.0,0.0,1572.5,9.0
59:443073:8809:54061,59,B4-B8,1,B4,B8,-2.2367209104367944,5.5,8.0,3.112474899497183,1.9,0.0,1.5,1.599999999999999,4.0,1.0,1942.5,8.0
59:443073:8809:54061,59,B6-B8,2,B6,B8,1.5113588115111156,5.5,8.0,3.112474899497183,1.9,0.25,1.0,0.3999999999999994,4.0,1.0,1572.5,9.0
59:443088:8823:54076,59,B4-B6,0,B4,B6,-5.942107086292346,23.0,26.0,10.677078252031311,5.999999999999998,2.375,5.25,6.099999999999999,20.0,23.0,2417.0,8.0
59:443088:8823:54076,59,B4-B8,1,B4,B8,-4.032182118164677,23.0,26.0,10.677078252031311,5.999999999999998,2.375,5.25,6.899999999999999,20.0,22.0,2417.0,8.0
59:443088:8823:54076,59,B6-B8,2,B6,B8,1.9099249681276689,5.5,10.0,3.960744879438715,0.9000000000000008,-0.25,0.0,0.8000000000000002,3.0,1.0,2721.5,8.0
59:443145:8877:54133,59,B4-B6,0,B4,B6,-1.9145506391347096,9.0,13.0,4.815340071064556,2.5000000000000004,-0.75,1.0,1.1999999999999995,7.0,2.0,1101.0,9.0
59:443145:8877:54133,59,B4-B8,1,B4,B8,-4.508550639134704,9.0,13.0,4.815340071064556,2.5000000000000004,-0.625,1.25,3.300000000000001,5.0,9.0,1270.0,9.0
59:443145:8877:54133,59,B6-B8,2,B6,B8,-2.593999999999994,6.0,11.0,4.14578098794425,1.3000000000000007,-0.125,0.25,2.1000000000000014,7.0,11.0,1101.0,9.0
59:443232:8959:54220,59,B4-B6,0,B4,B6,-6.979989487777061,12.0,18.0,7.433034373659253,6.199999999999999,0.75,1.5,8.200000000000001,17.0,24.0,2470.0,9.0
59:443232:8959:54220,59,B4-B8,1,B4,B8,-5.022850139546158,8.5,17.0,7.158910531638177,6.199999999999999,0.25,0.5,10.0,17.0,30.0,2628.5,9.0
59:443232:8959:54220,59,B6-B8,2,B6,B8,1.9571393482309036,12.0,18.0,7.433034373659253,3.8,1.0,1.0,1.799999999999998,13.0,6.0,2470.0,9.0
59:443364:9085:54352,59,B4-B6,0,B4,B6,-4.384455984822409,33.5,50.0,18.267115262131565,7.899999999999998,2.125,4.25,7.899999999999998,31.0,33.0,2759.5,8.0
59:443364:9085:54352,59,B4-B8,1,B4,B8,-3.8203931761487055,33.5,50.0,18.267115262131565,7.899999999999998,3.5,1.5,4.399999999999999,31.0,19.0,2759.5,8.0
59:443364:9085:54352,59,B6-B8,2,B6,B8,0.5640628086737038,11.5,12.0,5.068283733178324,3.499999999999999,1.375,2.75,3.5,12.0,14.0,3131.0,7.0
59:443596:9302:54584,59,B4-B6,0,B4,B6,-7.104289236235566,9.0,11.0,4.264680527307995,2.900000000000001,0.875,1.75,1.3000000000000012,9.0,5.0,1067.0,8.0
59:443596:9302:54584,59,B4-B8,1,B4,B8,-5.275848920091363,8.5,14.0,5.931905258852336,5.1,0.375,0.75,6.699999999999999,14.0,18.0,1067.0,10.0
59:443596:9302:54584,59,B6-B8,2,B6,B8,1.8284403161442029,9.0,14.0,5.931905258852336,5.1,1.25,1.0,8.0,14.0,23.0,1933.0,10.0
59:443618:9323:54606,59,B4-B6,0,B4,B6,-3.98214123527735,578.5,594.0,252.86990232133203,178.09999999999997,108.375,64.75,73.89999999999998,586.0,245.0,2259.5,6.0
59:443618:9323:54606,59,B4-B8,1,B4,B8,-3.244250418393321,613.5,615.0,265.8726198765115,184.2,146.875,12.25,6.100000000000023,615.0,29.0,2259.5,6.0
59:443618:9323:54606,59,B6-B8,2,B6,B8,0.737890816884029,613.5,615.0,265.8726198765115,184.2,114.5,77.0,80.0,615.0,274.0,2633.5,6.0
59:443682:9380:54670,59,B4-B6,0,B4,B6,-4.9131758465932265,294.0,304.0,128.9709269564269,93.0,41.5,59.0,75.79999999999998,304.0,242.0,1130.0,7.0
59:443682:9380:54670,59,B4-B8,1,B4,B8,-3.1796279669762555,294.0,304.0,128.9709269564269,93.0,57.125,27.75,38.3,304.0,117.0,1456.0,6.0
59:443682:9380:54670,59,B6-B8,2,B6,B8,1.733547879616971,187.5,202.0,83.49363748214591,54.69999999999998,27.625,31.25,37.49999999999999,187.0,125.0,1130.0,7.0
59:443750:9441:54738,59,B4-B6,0,B4,B6,-7.285117764471067,15.0,23.0,9.72111104761179,8.399999999999999,1.5,4.0,13.399999999999997,23.0,39.0,1498.5,13.0
59:443750:9441:54738,59,B4-B8,1,B4,B8,-5.134555912037115,29.0,38.0,14.949916387726054,12.6,-0.75,8.5,7.600000000000001,38.0,22.0,1917.0,15.0
59:443750:9441:54738,59,B6-B8,2,B6,B8,2.1505618524339525,29.0,38.0,14.949916387726054,12.6,-2.75,4.5,21.0,38.0,61.0,1498.5,15.0
59:443869:9551:54857,59,B4-B6,0,B4,B6,-6.447414492543267,21.5,30.0,11.840080236214618,8.9,3.25,0.0,4.600000000000002,30.0,16.0,1444.0,9.0
59:443869:9551:54857,59,B4-B8,1,B4,B8,-5.056428123127354,21.0,29.0,11.840080236214618,4.299999999999998,1.625,3.25,3.099999999999998,14.0,11.0,1444.0,9.0
59:443869:9551:54857,59,B6-B8,2,B6,B8,1.3909863694159128,21.5,30.0,11.098986440211556,8.9,1.625,3.25,7.7,30.0,27.0,2555.5,9.0
59:443921:9598:54909,59,B4-B6,0,B4,B6,-4.189464674601176,21.0,30.0,11.575836902790224,9.999999999999998,-2.0,2.0,0.7999999999999989,30.0,6.0,1929.0,9.0
59:443921:9598:54909,59,B4-B8,1,B4,B8,-6.008068780173012,44.5,78.0,31.275989192989563,27.499999999999996,-0.125,5.75,17.499999999999993,78.0,48.0,1929.0,8.0
59:443921:9598:54909,59,B6-B8,2,B6,B8,-1.8186041055718365,44.5,78.0,31.275989192989563,27.499999999999996,0.875,3.75,18.299999999999997,78.0,54.0,2324.0,9.0
59:443966:9639:54954,59,B4-B6,0,B4,B6,-1.903347629115068,37.0,50.0,19.14418971907665,14.800000000000002,-2.875,6.25,13.7,43.0,37.0,1895.0,8.0
59:443966:9639:54954,59,B4-B8,1,B4,B8,-0.4301939845765972,37.0,50.0,19.14418971907665,14.800000000000002,-3.25,5.5,14.200000000000005,43.0,39.0,2083.0,8.0
59:443966:9639:54954,59,B6-B8,2,B6,B8,1.4731536445384703,5.0,9.0,3.491060010942235,1.100000000000001,-0.125,0.75,0.5000000000000007,6.0,2.0,1895.0,8.0
59:444023:9690:55011,59,B4-B6,0,B4,B6,-2.644672512857028,21.0,26.0,10.04987562112089,5.600000000000001,-1.0,6.0,10.0,20.0,29.0,2160.5,8.0
59:444023:9690:55011,59,B4-B8,1,B4,B8,-0.9606388757092148,16.5,25.0,9.069178573608529,4.4,0.75,2.5,4.8,9.0,13.0,2160.5,8.0
59:444023:9690:55011,59,B6-B8,2,B6,B8,1.684033637147813,21.0,26.0,10.04987562112089,5.600000000000001,-2.25,3.5,5.200000000000001,20.0,16.0,2711.0,8.0
59:444095:9759:55083,59,B4-B6,0,B4,B6,-4.205290954640248,571.0,584.0,249.2644178377652,176.99999999999997,80.75,117.5,146.19999999999996,584.0,485.0,2670.5,6.0
59:444095:9759:55083,59,B4-B8,1,B4,B8,-2.951019243100781,571.0,584.0,249.2644178377652,176.99999999999997,87.5,104.0,116.0,584.0,387.0,3111.0,5.0
59:444095:9759:55083,59,B6-B8,2,B6,B8,1.2542717115394666,169.5,197.0,78.46336724867217,60.99999999999999,28.75,13.5,30.199999999999985,197.0,98.0,2670.5,6.0
59:444128:9790:55116,59,B4-B6,0,B4,B6,-6.049841736662799,13.0,15.0,5.973901572674261,4.499999999999999,1.125,3.25,7.499999999999998,15.0,22.0,2509.0,9.0
59:444128:9790:55116,59,B4-B8,1,B4,B8,-5.207541087775311,8.0,14.0,5.024937810560445,2.999999999999999,-0.375,0.25,2.299999999999999,7.0,4.0,2229.0,9.0
59:444128:9790:55116,59,B6-B8,2,B6,B8,0.8423006488874876,13.0,15.0,5.973901572674261,4.499999999999999,1.25,3.0,5.199999999999999,15.0,18.0,2229.0,9.0
59:444163:9823:55151,59,B4-B6,0,B4,B6,-7.296471167867082,14.5,16.0,6.53356717268599,4.500000000000001,-0.75,5.0,0.4000000000000012,14.0,1.0,2417.5,8.0
