event_id,split,source_run,stave,is_overlap,true_t1_sample,true_t2_sample,true_amp1_adc,true_amp2_adc,true_sep_sample,true_ratio,generation_family,secondary_generation_family
train:59:793,train,59,B4,0,5.595298844997045,,4501.633726790014,0.0,,0.0,train_family_0,
train:59:794,train,59,B4,0,5.160529199085362,,3879.715917190731,0.0,,0.0,train_family_0,
train:59:795,train,59,B8,0,6.838623548492983,,2982.814321317515,0.0,,0.0,train_family_0,
train:59:796,train,59,B2,0,5.5056241949426825,,3921.802027523063,0.0,,0.0,train_family_0,
train:59:797,train,59,B4,0,5.127986877942588,,3415.9370354430953,0.0,,0.0,train_family_0,
train:59:798,train,59,B2,0,6.056665665846522,,3654.8820098794977,0.0,,0.0,train_family_0,
train:59:799,train,59,B4,0,7.815389652948405,,2257.5733086377713,0.0,,0.0,train_family_1,
train:59:800,train,59,B4,0,9.532374378807877,,2314.8749283419206,0.0,,0.0,train_family_1,
train:59:801,train,59,B8,0,5.040322518345199,,2980.3476685179244,0.0,,0.0,train_family_1,
train:59:802,train,59,B2,0,10.184947535705936,,4938.9429562991245,0.0,,0.0,train_family_0,
train:59:803,train,59,B2,0,6.297989701599435,,3084.913530063786,0.0,,0.0,train_family_0,
train:59:804,train,59,B6,0,11.11868611519167,,2475.6842710026676,0.0,,0.0,train_family_0,
train:59:805,train,59,B6,0,5.123153919807337,,2285.661720160104,0.0,,0.0,train_family_0,
train:59:806,train,59,B2,0,9.21949250686102,,3204.0399618717797,0.0,,0.0,train_family_1,
train:59:807,train,59,B4,0,10.133756400278234,,1977.0913893681386,0.0,,0.0,train_family_0,
train:59:808,train,59,B2,0,10.555177150702272,,2637.5001124741343,0.0,,0.0,train_family_0,
train:59:809,train,59,B6,0,7.755513028943995,,3164.913660614814,0.0,,0.0,train_family_1,
train:59:810,train,59,B8,0,9.716387274016146,,3685.709846714763,0.0,,0.0,train_family_1,
train:59:811,train,59,B2,0,7.707186820185456,,3342.3682395028036,0.0,,0.0,train_family_0,
train:59:812,train,59,B2,0,4.051295426479375,,2189.753322865302,0.0,,0.0,train_family_0,
train:59:813,train,59,B6,0,7.724371866749668,,2300.426409415686,0.0,,0.0,train_family_1,
train:59:814,train,59,B2,0,6.17959048843075,,2952.794290730019,0.0,,0.0,train_family_1,
train:59:815,train,59,B6,0,10.399684061063828,,2404.991258352524,0.0,,0.0,train_family_0,
train:59:816,train,59,B8,0,6.117858977017123,,2421.660360427865,0.0,,0.0,train_family_0,
train:59:817,train,59,B2,0,11.644470307528461,,2688.0539917344804,0.0,,0.0,train_family_0,
train:59:818,train,59,B6,0,6.396473418223174,,3736.397426198076,0.0,,0.0,train_family_0,
train:59:819,train,59,B2,0,10.621299512975895,,3406.6999514223176,0.0,,0.0,train_family_1,
train:59:820,train,59,B6,0,4.959068307210054,,1813.538295102224,0.0,,0.0,train_family_0,
train:59:821,train,59,B6,0,5.197550096708143,,2450.1703866204048,0.0,,0.0,train_family_0,
train:59:822,train,59,B6,0,10.553003085001588,,1698.7306167275847,0.0,,0.0,train_family_0,
train:59:823,train,59,B4,0,5.772227247383895,,4471.142525772002,0.0,,0.0,train_family_0,
train:59:824,train,59,B4,0,5.83934354646872,,5399.7460782464,0.0,,0.0,train_family_0,
train:59:825,train,59,B2,0,8.73857303601128,,3846.409828778698,0.0,,0.0,train_family_0,
train:59:826,train,59,B2,0,5.07278561956374,,1523.2505030297887,0.0,,0.0,train_family_0,
train:59:827,train,59,B4,0,5.7442736109063155,,2031.7126379514953,0.0,,0.0,train_family_1,
train:59:828,train,59,B8,0,8.655916190388954,,4233.075380490802,0.0,,0.0,train_family_1,
train:59:829,train,59,B6,0,10.579432256064083,,4358.771230684062,0.0,,0.0,train_family_1,
train:59:830,train,59,B4,0,7.804759951747539,,3828.6354981186705,0.0,,0.0,train_family_0,
train:59:831,train,59,B4,0,8.77059222091723,,4693.674117241675,0.0,,0.0,train_family_0,
train:59:832,train,59,B2,0,10.983506028948687,,2026.0933839700554,0.0,,0.0,train_family_0,
train:59:833,train,59,B2,0,7.138937347100037,,2967.287943403557,0.0,,0.0,train_family_0,
train:59:834,train,59,B4,0,10.976028720834098,,2623.967893200723,0.0,,0.0,train_family_0,
train:59:835,train,59,B2,0,4.461595785436519,,2648.8875451053523,0.0,,0.0,train_family_1,
train:59:836,train,59,B6,0,8.12753047481314,,3856.127106181495,0.0,,0.0,train_family_1,
train:59:837,train,59,B8,0,10.612497878946048,,3837.4217359356353,0.0,,0.0,train_family_0,
train:59:838,train,59,B8,0,9.163801357841646,,5793.1940298622085,0.0,,0.0,train_family_0,
train:59:839,train,59,B8,0,4.522847791450641,,4650.507712202808,0.0,,0.0,train_family_0,
train:59:840,train,59,B6,0,7.044888252760038,,2550.109581766877,0.0,,0.0,train_family_0,
train:59:841,train,59,B6,0,4.891124933671373,,2254.4851706805334,0.0,,0.0,train_family_1,
train:59:842,train,59,B6,0,4.949052807391657,,3687.8561182363596,0.0,,0.0,train_family_1,
train:59:843,train,59,B4,0,7.106439748895061,,1677.0373175134382,0.0,,0.0,train_family_0,
train:59:844,train,59,B6,0,9.519754164927853,,2258.0634027046985,0.0,,0.0,train_family_0,
train:59:845,train,59,B6,0,9.059075396945763,,2267.663943245524,0.0,,0.0,train_family_1,
train:59:846,train,59,B6,0,8.060943735815618,,2736.3753758412277,0.0,,0.0,train_family_1,
train:59:847,train,59,B2,0,4.558532482988193,,2474.5709417329904,0.0,,0.0,train_family_0,
train:59:848,train,59,B2,0,7.07908552434033,,3190.9735682066,0.0,,0.0,train_family_0,
train:59:849,train,59,B4,0,9.25389044618094,,4053.5074069032,0.0,,0.0,train_family_1,
train:59:850,train,59,B4,0,4.248445533293166,,2974.593155299369,0.0,,0.0,train_family_0,
train:59:851,train,59,B6,0,11.149779572104084,,3897.841787507725,0.0,,0.0,train_family_0,
train:59:852,train,59,B8,0,5.32819708324128,,5100.680982185216,0.0,,0.0,train_family_0,
train:59:853,train,59,B6,0,10.833873626311911,,2239.5273757748478,0.0,,0.0,train_family_0,
train:59:854,train,59,B6,0,4.050421626648751,,2845.792379532746,0.0,,0.0,train_family_0,
train:59:855,train,59,B4,0,11.099865948947562,,4708.365811732916,0.0,,0.0,train_family_0,
train:59:856,train,59,B4,0,6.704867277172643,,2799.134036623823,0.0,,0.0,train_family_1,
train:59:857,train,59,B8,0,8.018478298803721,,3699.351326718752,0.0,,0.0,train_family_0,
train:59:858,train,59,B6,0,9.163784129850303,,1666.1378507050747,0.0,,0.0,train_family_1,
train:59:859,train,59,B2,0,9.131160064885583,,7243.231672895306,0.0,,0.0,train_family_0,
train:59:860,train,59,B4,0,7.169113171348991,,3818.995478495526,0.0,,0.0,train_family_1,
train:59:861,train,59,B6,0,4.950075900519748,,1808.6089657855666,0.0,,0.0,train_family_0,
train:59:862,train,59,B2,0,8.312641897693547,,4423.905908110291,0.0,,0.0,train_family_0,
train:59:863,train,59,B4,0,9.356444118282077,,2888.633197676282,0.0,,0.0,train_family_0,
train:59:864,train,59,B6,0,6.89298740100311,,2817.282273602672,0.0,,0.0,train_family_0,
train:59:865,train,59,B4,0,3.787110869176515,,3104.380137504645,0.0,,0.0,train_family_0,
train:59:866,train,59,B2,0,11.213994336394526,,9436.67202362032,0.0,,0.0,train_family_0,
train:59:867,train,59,B4,0,11.373112686470376,,3343.6318225113614,0.0,,0.0,train_family_0,
train:59:868,train,59,B6,0,4.710729385162202,,3383.87337789825,0.0,,0.0,train_family_0,
train:59:869,train,59,B8,0,9.805489610922043,,1942.2329439489044,0.0,,0.0,train_family_0,
train:59:870,train,59,B4,0,10.32702004712489,,3344.2520820239397,0.0,,0.0,train_family_1,
train:59:871,train,59,B2,0,10.122448881414849,,3585.9087195714337,0.0,,0.0,train_family_0,
train:59:872,train,59,B2,0,5.698157200172643,,3652.8232942585246,0.0,,0.0,train_family_0,
train:59:873,train,59,B8,0,10.174848049104252,,3368.4261008848703,0.0,,0.0,train_family_0,
train:59:874,train,59,B2,0,8.323468647405933,,5113.933379845215,0.0,,0.0,train_family_0,
train:59:875,train,59,B6,0,7.977990221001593,,3367.1284671163426,0.0,,0.0,train_family_1,
train:59:876,train,59,B6,0,7.410216785870641,,1981.6277774790142,0.0,,0.0,train_family_1,
train:59:877,train,59,B2,0,6.76655515247773,,4808.3232083289395,0.0,,0.0,train_family_0,
train:59:878,train,59,B8,0,11.157927152790556,,3544.382333394592,0.0,,0.0,train_family_0,
train:59:879,train,59,B8,0,5.613733009438998,,1510.5011881301468,0.0,,0.0,train_family_0,
train:59:880,train,59,B8,0,11.252352721602769,,4437.478669417002,0.0,,0.0,train_family_0,
train:59:881,train,59,B6,0,9.711806691967706,,3555.8358980353155,0.0,,0.0,train_family_1,
train:59:882,train,59,B4,0,9.904081249242799,,2202.9666461771326,0.0,,0.0,train_family_0,
train:59:883,train,59,B4,0,5.792778421105508,,2444.0805600702874,0.0,,0.0,train_family_1,
train:59:884,train,59,B4,0,4.685286483372858,,3779.1620281174687,0.0,,0.0,train_family_0,
train:59:885,train,59,B4,0,8.407970842807776,,3467.3165115018733,0.0,,0.0,train_family_1,
train:59:886,train,59,B2,0,9.75315053786488,,3671.0961836143683,0.0,,0.0,train_family_0,
train:59:887,train,59,B8,0,10.281194522647441,,1897.7157939708798,0.0,,0.0,train_family_1,
train:59:888,train,59,B2,0,7.486400034736407,,2571.401624653611,0.0,,0.0,train_family_1,
train:59:889,train,59,B4,0,8.26096993547453,,3703.169144488928,0.0,,0.0,train_family_1,
train:59:890,train,59,B8,0,8.551250952268798,,4325.675854114442,0.0,,0.0,train_family_1,
train:59:891,train,59,B2,0,6.8725276972581835,,2687.1491335254923,0.0,,0.0,train_family_0,
train:59:892,train,59,B2,0,10.428731478305394,,4364.938251067279,0.0,,0.0,train_family_0,
train:59:893,train,59,B2,0,7.114181757283942,,2781.7477832087425,0.0,,0.0,train_family_0,
train:59:894,train,59,B6,0,7.441056291091089,,2769.224233579943,0.0,,0.0,train_family_1,
train:59:895,train,59,B4,0,8.663206063344653,,5416.116596644692,0.0,,0.0,train_family_0,
train:59:896,train,59,B8,0,8.564397921927354,,2986.617282022014,0.0,,0.0,train_family_0,
train:59:897,train,59,B2,0,4.549606176461093,,1806.2653820899557,0.0,,0.0,train_family_1,
train:59:898,train,59,B6,0,11.189724426597156,,4148.815493261919,0.0,,0.0,train_family_0,
train:59:899,train,59,B2,0,6.751220320857383,,3655.017812801139,0.0,,0.0,train_family_0,
train:59:900,train,59,B8,0,11.412096143637966,,4641.989683528187,0.0,,0.0,train_family_0,
train:59:901,train,59,B8,0,7.541591810911234,,2454.1150096654123,0.0,,0.0,train_family_0,
train:59:902,train,59,B4,0,9.944514828729169,,2361.361951581964,0.0,,0.0,train_family_1,
train:59:903,train,59,B8,0,7.643869464348733,,2668.956011110336,0.0,,0.0,train_family_0,
train:59:904,train,59,B6,0,5.015191330685416,,4109.452432785358,0.0,,0.0,train_family_1,
train:59:905,train,59,B2,0,7.029041766530925,,4989.7065921624935,0.0,,0.0,train_family_0,
train:59:906,train,59,B8,0,8.450662323387048,,5735.189457841211,0.0,,0.0,train_family_0,
train:59:907,train,59,B4,0,4.0308698072596,,3647.5158506605603,0.0,,0.0,train_family_1,
train:59:908,train,59,B4,0,6.429252304698466,,4203.149793360413,0.0,,0.0,train_family_0,
train:59:909,train,59,B4,0,6.636874042311995,,3765.2937681804874,0.0,,0.0,train_family_0,
train:59:910,train,59,B4,0,9.283648861729267,,3536.4225099686423,0.0,,0.0,train_family_0,
train:59:911,train,59,B2,0,8.936637726325428,,2115.487142624001,0.0,,0.0,train_family_0,
train:59:912,train,59,B6,0,4.655544041449303,,2405.9671351021607,0.0,,0.0,train_family_0,
train:59:913,train,59,B4,0,7.671827561955569,,1605.345454416939,0.0,,0.0,train_family_0,
train:59:914,train,59,B8,0,8.3945761002938,,3578.9648219756905,0.0,,0.0,train_family_0,
train:59:915,train,59,B4,0,6.948716871876497,,3021.4052034073666,0.0,,0.0,train_family_0,
train:59:916,train,59,B4,0,5.2439076262730575,,3544.4784479066943,0.0,,0.0,train_family_0,
train:59:917,train,59,B8,0,9.872138350699032,,2736.4197800387087,0.0,,0.0,train_family_1,
train:59:918,train,59,B8,0,10.361800565474605,,4561.184472123832,0.0,,0.0,train_family_0,
train:59:919,train,59,B2,0,4.431740331715819,,2706.5997738735614,0.0,,0.0,train_family_0,
train:59:920,train,59,B4,0,8.426204867503454,,2877.4993273223095,0.0,,0.0,train_family_0,
train:59:921,train,59,B8,0,5.964525842338064,,3376.5443027997594,0.0,,0.0,train_family_1,
train:59:922,train,59,B8,0,4.7796821565413,,2935.932839327237,0.0,,0.0,train_family_0,
train:59:923,train,59,B6,0,8.232473713209004,,3596.0867837525543,0.0,,0.0,train_family_0,
train:59:924,train,59,B6,0,7.74178258796454,,3473.497728913466,0.0,,0.0,train_family_1,
train:59:925,train,59,B8,0,9.693770687743177,,2095.6019842944056,0.0,,0.0,train_family_0,
train:59:926,train,59,B6,0,5.8045841267520215,,2301.0772531793805,0.0,,0.0,train_family_0,
train:59:927,train,59,B6,0,8.39051341657393,,3206.898781551748,0.0,,0.0,train_family_0,
train:59:928,train,59,B2,0,7.612776541015207,,5991.460919894984,0.0,,0.0,train_family_0,
train:59:929,train,59,B8,0,5.947156482583181,,3526.898494300852,0.0,,0.0,train_family_0,
train:59:930,train,59,B2,0,4.7873507535292745,,5536.680266090462,0.0,,0.0,train_family_0,
train:59:931,train,59,B6,0,10.02428165003567,,2330.527500218515,0.0,,0.0,train_family_0,
train:59:932,train,59,B8,0,6.534492353911172,,3563.433418258787,0.0,,0.0,train_family_1,
train:59:933,train,59,B4,0,5.862473252718664,,2392.821843308798,0.0,,0.0,train_family_0,
train:59:934,train,59,B4,0,6.590369825712328,,4008.074967249944,0.0,,0.0,train_family_1,
train:59:935,train,59,B8,0,10.814450592936034,,5571.512485999829,0.0,,0.0,train_family_1,
train:59:936,train,59,B4,0,4.058518910978186,,2824.5355951132897,0.0,,0.0,train_family_0,
train:59:937,train,59,B8,0,10.539511708145579,,2764.983001156107,0.0,,0.0,train_family_0,
train:59:938,train,59,B8,0,7.4018150480155445,,7119.848691572996,0.0,,0.0,train_family_0,
train:59:939,train,59,B4,0,10.04437587089986,,2591.309732899542,0.0,,0.0,train_family_1,
train:59:940,train,59,B6,0,5.660028336005847,,1911.1842236033574,0.0,,0.0,train_family_1,
train:59:941,train,59,B6,0,9.831836882670279,,1675.676848408037,0.0,,0.0,train_family_0,
train:59:942,train,59,B4,0,8.716970407416675,,3460.085702238193,0.0,,0.0,train_family_1,
train:59:943,train,59,B4,0,4.624998000960561,,1692.0552941435415,0.0,,0.0,train_family_0,
train:59:944,train,59,B8,0,4.262365004364777,,2641.453088401235,0.0,,0.0,train_family_0,
train:59:945,train,59,B4,0,7.365057188490216,,3904.9298254097594,0.0,,0.0,train_family_1,
train:59:946,train,59,B2,0,5.8062171016513755,,6853.444649030779,0.0,,0.0,train_family_0,
train:59:947,train,59,B2,0,5.356030776435891,,2379.0582747117905,0.0,,0.0,train_family_1,
train:59:948,train,59,B6,0,11.288295824592725,,2709.1818297132436,0.0,,0.0,train_family_0,
train:59:949,train,59,B4,0,10.44266828825367,,3635.021265829887,0.0,,0.0,train_family_0,
train:59:950,train,59,B8,0,4.099069645795126,,3073.018869514666,0.0,,0.0,train_family_1,
train:59:951,train,59,B4,0,10.058732799380449,,5830.931585608064,0.0,,0.0,train_family_0,
train:59:952,train,59,B6,0,10.064319059788103,,1730.4736586567244,0.0,,0.0,train_family_0,
train:59:953,train,59,B6,0,7.374381464022644,,2254.2057167946896,0.0,,0.0,train_family_0,
train:59:954,train,59,B4,0,4.640042087353591,,3374.60491506685,0.0,,0.0,train_family_0,
train:59:955,train,59,B2,0,7.742152805709899,,1758.218218768507,0.0,,0.0,train_family_0,
train:59:956,train,59,B4,0,7.080615236259205,,2149.1136399775633,0.0,,0.0,train_family_1,
train:59:957,train,59,B8,0,5.652993529695648,,3238.3163799384056,0.0,,0.0,train_family_1,
train:59:958,train,59,B4,0,11.188757364287362,,3900.649200531794,0.0,,0.0,train_family_0,
train:59:959,train,59,B2,0,8.862561193620524,,4149.363792878549,0.0,,0.0,train_family_0,
train:59:960,train,59,B4,0,4.596397244390507,,3393.1964707901852,0.0,,0.0,train_family_1,
train:59:961,train,59,B4,0,8.587142924284692,,1468.6853154298435,0.0,,0.0,train_family_0,
train:59:962,train,59,B2,0,7.315201585521759,,3136.8743273654286,0.0,,0.0,train_family_0,
train:59:963,train,59,B6,0,10.332349122937917,,3246.3232314379434,0.0,,0.0,train_family_1,
train:59:964,train,59,B8,0,8.078516595763526,,3473.9963337830723,0.0,,0.0,train_family_1,
train:59:965,train,59,B4,0,10.918448444152727,,2803.5486174866724,0.0,,0.0,train_family_0,
train:59:966,train,59,B6,0,8.865545879239688,,3260.5168832042114,0.0,,0.0,train_family_0,
train:59:967,train,59,B8,0,7.0709538018555325,,3027.062365534428,0.0,,0.0,train_family_0,
train:59:968,train,59,B6,0,7.727145592272974,,2154.3941587412796,0.0,,0.0,train_family_0,
train:59:969,train,59,B2,0,7.770972073347491,,3569.448328863417,0.0,,0.0,train_family_1,
train:59:970,train,59,B4,0,9.211760639695672,,2612.926815212013,0.0,,0.0,train_family_1,
train:59:971,train,59,B4,0,5.833122660984547,,2524.203307933471,0.0,,0.0,train_family_1,
train:59:972,train,59,B2,0,5.222543019431533,,3535.484452686003,0.0,,0.0,train_family_0,
train:59:973,train,59,B4,0,8.310953104873233,,2087.8457263663277,0.0,,0.0,train_family_1,
train:59:974,train,59,B8,0,10.045022222771061,,3120.8440167212666,0.0,,0.0,train_family_0,
train:59:975,train,59,B8,0,10.164176323766624,,4092.4775337154874,0.0,,0.0,train_family_0,
train:59:976,train,59,B8,0,7.209832172258265,,1391.0680116942256,0.0,,0.0,train_family_0,
train:59:977,train,59,B6,0,9.599034680847836,,3069.9819360316906,0.0,,0.0,train_family_0,
train:59:978,train,59,B2,0,9.08155032493922,,2906.7371647561913,0.0,,0.0,train_family_0,
train:59:979,train,59,B8,0,7.12090658534669,,3924.5224717020737,0.0,,0.0,train_family_0,
train:59:980,train,59,B4,0,10.878759693863973,,1698.1085248657885,0.0,,0.0,train_family_0,
