run,eventno,stave,target_sample,target_adc,pre_mean,pre_median,pre_std,pre_slope,pre0,pre1,pre2,pre3,stave_code
47,54503,B2,8,4.0,0.25,0.0,6.179603576660156,-17.0,9.0,2.0,-2.0,-8.0,0
48,66647,B8,5,35.5,-0.25,0.0,8.671072959899902,-14.0,11.5,2.5,-12.5,-2.5,3
59,424696,B6,4,-15.0,-1.5,0.0,9.93730354309082,-24.0,9.0,7.0,-7.0,-15.0,2
63,575829,B4,7,5.0,1.0,0.0,2.345207929611206,1.0,-1.0,5.0,0.0,0.0,1
59,423866,B2,5,-9.0,-6.25,0.0,14.566657066345215,33.0,-31.0,-2.0,6.0,2.0,0
65,648655,B2,5,6.0,1.5,0.0,5.220153331756592,9.0,1.0,-4.0,-1.0,10.0,0
56,309310,B6,6,-22.0,-2.5,0.0,10.594810485839844,-28.0,9.0,4.0,-4.0,-19.0,2
59,423917,B2,6,32.5,0.75,0.0,3.6314597129821777,-10.0,6.5,-0.5,0.5,-3.5,0
45,5038,B8,7,-32.0,-2.0,0.0,7.348469257354736,-20.0,6.0,0.0,0.0,-14.0,3
50,129701,B2,6,-4.5,-1.0,0.0,8.78919792175293,-19.0,6.5,8.5,-6.5,-12.5,0
63,575850,B2,6,23.0,2.25,0.0,5.309190273284912,13.0,-2.0,-2.0,2.0,11.0,0
55,283633,B8,7,-0.5,-1.25,0.0,6.722164630889893,-18.0,6.5,2.5,-2.5,-11.5,3
50,133223,B8,6,-3.0,-1.0,0.0,6.442049503326416,-11.0,0.0,7.0,0.0,-11.0,3
63,576979,B8,7,-3.0,2.0,0.0,6.164413928985596,-14.0,12.0,2.0,-4.0,-2.0,3
47,54991,B4,4,-11.5,0.75,0.0,2.2776083946228027,-6.0,4.5,-0.5,0.5,-1.5,1
51,176705,B4,4,-16.0,-1.5,0.0,6.224949836730957,-16.0,5.0,3.0,-3.0,-11.0,1
59,424764,B4,8,-11.5,-1.25,0.0,5.889609336853027,16.0,-10.5,-1.5,1.5,5.5,1
48,66007,B6,5,-9.5,-1.5,0.0,6.964194297790527,-9.0,4.5,5.5,-11.5,-4.5,2
44,1289,B6,9,-20.5,-2.0,0.0,5.123475551605225,12.0,-10.5,2.5,-1.5,1.5,2
60,466461,B8,5,-63.5,-0.25,0.0,20.692691802978516,20.0,-28.5,8.5,27.5,-8.5,3
58,390497,B8,4,13.5,-0.5,0.0,15.984367370605469,41.0,-21.5,-9.5,9.5,19.5,3
55,283061,B2,7,3.0,-0.5,0.0,2.9580399990081787,-8.0,3.0,-1.0,1.0,-5.0,0
56,308855,B8,8,-9.5,2.0,0.0,5.024937629699707,11.0,-0.5,-2.5,0.5,10.5,3
44,1994,B6,5,4.0,1.75,0.0,6.609652042388916,9.0,3.0,-5.0,-3.0,12.0,2
49,98473,B8,4,8.5,0.25,0.0,7.154543876647949,12.0,-1.5,1.5,-9.5,10.5,3
50,131511,B6,4,-13.5,-1.25,0.0,4.4370598793029785,-1.0,0.5,3.5,-8.5,-0.5,2
62,538922,B6,8,17.0,2.25,0.0,15.039531707763672,33.0,-10.0,-14.0,10.0,23.0,2
53,208235,B6,5,19.5,1.75,0.0,7.327175617218018,-18.0,12.5,4.5,-4.5,-5.5,2
47,55851,B6,9,-7.5,0.75,0.0,2.9474565982818604,-2.0,-0.5,5.5,0.5,-2.5,2
52,197229,B4,8,-54.0,0.75,0.0,5.117372512817383,8.0,-5.0,-3.0,8.0,3.0,1
47,55457,B8,8,-21.5,0.75,0.0,6.8693156242370605,-18.0,10.5,3.5,-3.5,-7.5,3
57,358933,B8,6,15.0,-0.75,0.0,1.9202864170074463,4.0,-4.0,1.0,0.0,0.0,3
45,5548,B2,7,-7.5,0.75,0.0,3.6314597129821777,-7.0,6.5,0.5,-3.5,-0.5,0
54,246535,B6,6,-18.5,0.0,0.0,3.041381359100342,1.0,-3.5,3.5,2.5,-2.5,2
49,98993,B2,6,25.5,6.0,0.0,15.882380485534668,36.0,-3.5,-8.5,3.5,32.5,0
46,53641,B4,4,-5.0,-3.0,0.0,7.071067810058594,-4.0,3.0,1.0,-15.0,-1.0,1
52,194665,B4,4,50.0,3.25,0.0,11.966097831726074,17.0,5.0,-9.0,-5.0,22.0,1
44,1061,B6,9,-32.5,-0.25,0.0,2.8613808155059814,-8.0,3.5,0.5,-0.5,-4.5,2
53,204545,B8,7,6.0,3.5,0.0,14.739402770996094,38.0,-12.0,-7.0,7.0,26.0,3
59,423462,B2,4,9.5,1.5,0.0,5.147815227508545,13.0,-3.5,2.5,-2.5,9.5,0
65,649277,B4,4,23.5,1.5,0.0,10.173495292663574,21.0,-4.5,-10.5,4.5,16.5,1
63,576073,B8,6,-53.0,-4.25,0.0,15.514106750488281,-41.0,12.0,5.0,-5.0,-29.0,3
51,175929,B4,9,21.5,6.75,0.0,13.29238510131836,32.0,-2.5,-2.5,2.5,29.5,1
53,208112,B2,5,-8.0,-0.5,0.0,5.408327102661133,-14.0,6.0,3.0,-3.0,-8.0,0
51,176704,B2,8,-10.0,-2.0,0.0,10.198039054870605,16.0,-18.0,2.0,10.0,-2.0,0
63,577026,B8,4,8.5,0.5,0.0,5.338539123535156,-9.0,8.5,0.5,-6.5,-0.5,3
54,248140,B8,7,14.5,-0.5,0.0,11.022704124450684,21.0,-10.5,-12.5,10.5,10.5,3
53,205782,B4,7,-0.5,1.75,0.0,4.710361003875732,-11.0,9.5,1.5,-2.5,-1.5,1
56,309225,B8,6,-7.5,1.25,0.0,8.926785469055176,-20.0,12.5,7.5,-7.5,-7.5,3
60,466318,B2,7,-12.0,0.75,0.0,11.188721656799316,-31.0,17.0,3.0,-3.0,-14.0,0
56,306275,B2,5,2.5,0.0,0.0,1.8027756214141846,-2.0,2.5,-0.5,-2.5,0.5,0
61,502801,B2,7,-1.0,3.25,0.0,14.618053436279297,34.0,-10.0,-11.0,10.0,24.0,0
57,358840,B6,9,-49.5,0.0,0.0,7.632168769836426,-13.0,2.5,10.5,-2.5,-10.5,2
55,284945,B6,4,-6.5,-1.25,0.0,9.601431846618652,19.0,-15.5,-3.5,10.5,3.5,2
52,195229,B2,5,40.5,1.5,0.0,11.202678680419922,31.0,-12.5,2.5,-2.5,18.5,0
46,52502,B4,6,18.0,3.0,0.0,12.569805145263672,34.0,-11.0,-3.0,3.0,23.0,1
50,129323,B6,5,-9.0,-0.5,0.0,3.2015621662139893,-7.0,2.0,3.0,-2.0,-5.0,2
65,649832,B4,4,5.5,-0.75,0.0,3.766629695892334,-2.0,3.5,-6.5,-1.5,1.5,1
49,98347,B8,7,9.5,0.25,0.0,2.1650636196136475,6.0,-2.5,0.5,-0.5,3.5,3
56,307764,B4,5,-22.0,-0.25,0.0,1.0897247791290283,1.0,0.0,-2.0,0.0,1.0,1
54,247416,B2,5,4.5,1.75,0.0,10.158124923706055,23.0,-7.5,-8.5,7.5,15.5,0
57,358268,B8,8,6.5,0.75,0.0,5.5845770835876465,9.0,-5.5,-3.5,8.5,3.5,3
45,4994,B6,6,17.0,1.5,0.0,10.547511100769043,-26.0,16.0,7.0,-7.0,-10.0,2
63,575735,B6,5,-2.5,0.75,0.0,7.8859052658081055,-17.0,10.5,6.5,-7.5,-6.5,2
55,284354,B6,8,-30.5,-3.5,0.0,10.024969100952148,25.0,-19.5,4.5,-4.5,5.5,2
45,7023,B2,9,41.5,0.0,0.0,5.590169906616211,-9.0,4.5,6.5,-6.5,-4.5,0
63,577293,B8,8,-78.0,-0.25,0.0,15.319513320922852,14.0,-21.0,20.0,7.0,-7.0,3
45,6980,B4,9,-9.5,0.5,0.0,4.3011627197265625,-4.0,6.5,-4.5,-2.5,2.5,1
56,309567,B2,6,11.5,0.0,0.0,16.2249813079834,-45.0,22.5,4.5,-4.5,-22.5,0
61,501802,B4,9,-17.5,-2.0,0.0,9.552486419677734,-23.0,7.5,6.5,-6.5,-15.5,1
56,309076,B6,9,-46.5,-4.25,0.0,8.257572174072266,20.0,-18.5,-0.5,0.5,1.5,2
59,424712,B4,8,15.5,-0.5,0.0,2.7386128902435303,-6.0,1.5,2.5,-1.5,-4.5,1
51,175883,B2,8,-39.0,-2.0,0.0,7.0,10.0,-13.0,5.0,3.0,-3.0,0
52,196159,B4,8,21.0,0.75,0.0,8.196798324584961,-14.0,13.0,1.0,-10.0,-1.0,1
56,306127,B4,6,-41.5,0.25,0.0,8.84237003326416,-16.0,12.5,3.5,-11.5,-3.5,1
50,133451,B2,9,23.5,3.0,0.0,6.103277683258057,13.0,0.5,-1.5,-0.5,13.5,0
56,306101,B6,4,7.0,0.0,0.0,2.2360680103302,-6.0,3.0,1.0,-1.0,-3.0,2
55,284179,B4,6,10.0,0.0,0.0,1.5811388492584229,4.0,-2.0,1.0,-1.0,2.0,1
44,627,B6,6,-8.0,2.0,0.0,7.245688438415527,-18.0,13.0,4.0,-4.0,-5.0,2
60,466064,B6,7,26.0,0.75,0.0,8.898736000061035,-23.0,13.0,5.0,-5.0,-10.0,2
62,538934,B6,7,11.0,4.75,0.0,12.774486541748047,29.0,-3.0,3.0,-7.0,26.0,2
60,465547,B8,6,53.0,13.0,0.0,25.729360580444336,62.0,-5.0,-5.0,5.0,57.0,3
65,649847,B6,8,23.0,1.0,0.0,7.348469257354736,10.0,-5.0,-7.0,11.0,5.0,2
53,205463,B6,7,-32.0,-1.5,0.0,4.9749369621276855,0.0,3.0,-3.0,-9.0,3.0,2
57,358909,B8,8,5.5,0.0,0.0,5.852349758148193,11.0,-7.5,-3.5,7.5,3.5,3
58,390844,B8,4,-4.5,1.75,0.0,7.693341255187988,-20.0,13.5,3.5,-3.5,-6.5,3
46,53082,B4,6,-16.5,2.75,0.0,6.9417219161987305,-18.0,14.5,-0.5,0.5,-3.5,1
58,389836,B6,7,28.0,1.25,0.0,8.042854309082031,19.0,-7.0,-6.0,6.0,12.0,2
52,197564,B2,6,4.0,0.0,0.0,2.2360680103302,-4.0,1.0,-1.0,3.0,-3.0,0
51,173975,B8,7,-6.5,0.25,0.0,2.7726340293884277,-6.0,3.5,2.5,-2.5,-2.5,3
51,175581,B6,4,-15.0,-0.25,0.0,6.015604496002197,4.0,-8.0,4.0,7.0,-4.0,2
45,6903,B6,7,13.0,5.0,0.0,12.062337875366211,30.0,-5.0,-4.0,4.0,25.0,2
58,389083,B6,5,12.0,3.25,0.0,18.32177734375,45.0,-16.0,-12.0,12.0,29.0,2
44,2147,B4,8,29.5,0.5,0.0,1.2247449159622192,-1.0,0.5,2.5,-0.5,-0.5,1
62,539116,B2,5,-4.5,0.0,0.0,4.031128883361816,9.0,-4.5,-3.5,3.5,4.5,0
61,503154,B4,8,-33.0,0.25,0.0,6.015604496002197,-15.0,8.0,4.0,-4.0,-7.0,1
50,129971,B8,4,-15.5,-2.25,0.0,6.832825183868408,-12.0,-1.5,4.5,1.5,-13.5,3
59,424083,B4,5,32.0,2.25,0.0,13.935117721557617,37.0,-14.0,-6.0,6.0,23.0,1
54,247040,B6,8,12.5,0.0,0.0,6.946221828460693,-7.0,9.5,-9.5,-2.5,2.5,2
48,66071,B8,6,-21.5,-1.0,0.0,7.5,19.0,-11.5,-4.5,4.5,7.5,3
62,538550,B8,6,-5.5,-0.5,0.0,13.656499862670898,31.0,-16.5,-11.5,11.5,14.5,3
60,465912,B2,6,-9.0,-0.75,0.0,3.960744857788086,-7.0,0.0,4.0,0.0,-7.0,0
54,244820,B6,8,9.0,3.0,0.0,6.442049503326416,16.0,-2.0,-1.0,1.0,14.0,2
59,424101,B8,9,68.0,-1.75,0.0,10.059199333190918,16.0,-8.0,-15.0,8.0,8.0,3
53,204819,B6,7,7.5,1.25,0.0,3.766629695892334,-10.0,7.5,-0.5,0.5,-2.5,2
53,208504,B4,5,6.0,-0.5,0.0,2.291287899017334,-2.0,1.0,2.0,-4.0,-1.0,1
61,503010,B8,8,27.0,0.5,0.0,5.172039985656738,8.0,-6.0,-2.0,8.0,2.0,3
63,577305,B4,6,2.5,0.0,0.0,2.0615527629852295,4.0,-1.5,-2.5,1.5,2.5,1
56,307117,B4,4,-2.0,-1.25,0.0,4.14578104019165,-9.0,1.0,-1.0,3.0,-8.0,1
46,52930,B6,6,-4.0,-1.0,0.0,5.099019527435303,-14.0,5.0,1.0,-1.0,-9.0,2
49,97541,B4,6,5.0,0.25,0.0,5.804093360900879,2.0,5.0,-6.0,-5.0,7.0,1
54,247061,B8,4,3.0,-4.75,0.0,18.646379470825195,44.0,-32.0,-12.0,13.0,12.0,3
55,282717,B8,8,0.5,-0.25,0.0,0.829156219959259,-1.0,-0.5,0.5,0.5,-1.5,3
50,130384,B4,7,-10.0,0.5,0.0,3.2015621662139893,-1.0,-2.0,5.0,2.0,-3.0,1
50,129790,B2,4,6.0,-1.25,0.0,5.494315147399902,4.0,1.0,-10.0,-1.0,5.0,0
50,133518,B2,6,14.0,2.0,0.0,4.062019348144531,-10.0,9.0,0.0,0.0,-1.0,0
61,502055,B8,7,31.5,1.75,0.0,5.539629936218262,-13.0,10.5,2.5,-3.5,-2.5,3
56,309631,B8,4,0.0,0.75,0.0,3.8971142768859863,-9.0,6.0,3.0,-3.0,-3.0,3
54,249113,B8,5,-6.0,0.0,0.0,6.51920223236084,-14.0,7.0,6.0,-6.0,-7.0,3
45,5013,B8,7,-5.0,-1.0,0.0,4.358899116516113,8.0,-8.0,4.0,0.0,0.0,3
56,308694,B2,5,6.0,-0.75,0.0,4.205650806427002,11.0,-7.0,-2.0,2.0,4.0,0
47,54147,B4,6,10.5,2.25,0.0,5.539629936218262,14.0,-2.5,-1.5,1.5,11.5,1
65,650124,B8,9,-4.0,-0.25,0.0,8.347904205322266,-17.0,7.0,9.0,-7.0,-10.0,3
63,576495,B6,9,-5.0,-1.5,0.0,4.5,9.0,-9.0,0.0,3.0,0.0,2
44,768,B6,5,13.5,-0.25,0.0,17.412281036376953,-48.0,23.5,5.5,-5.5,-24.5,2
45,6116,B6,4,2.5,-1.75,0.0,5.356071472167969,3.0,-1.5,-10.5,3.5,1.5,2
54,245884,B8,4,4.0,-0.25,0.0,4.14578104019165,-7.0,5.0,2.0,-6.0,-2.0,3
47,54759,B6,8,9.0,0.0,0.0,1.4142135381698608,2.0,0.0,-2.0,0.0,2.0,2
46,53164,B4,7,-29.0,1.25,0.0,5.629165172576904,3.0,-5.0,10.0,2.0,-2.0,1
47,54362,B6,7,-20.5,-1.25,0.0,16.482946395874023,44.0,-24.5,-7.5,7.5,19.5,2
53,208899,B6,8,-5.5,1.5,0.0,5.612485885620117,9.0,1.5,-1.5,-4.5,10.5,2
61,501836,B2,5,-7.5,3.0,0.0,7.36545991897583,-19.0,15.5,0.5,-0.5,-3.5,0
44,120,B8,6,-5.5,-1.25,0.0,5.214163303375244,-8.0,-1.5,1.5,4.5,-9.5,3
54,245266,B2,4,4.0,-0.25,0.0,1.9202864170074463,-3.0,2.0,1.0,-3.0,-1.0,0
60,465734,B2,5,28.5,-3.0,0.0,5.5,0.0,0.5,-0.5,-12.5,0.5,0
48,66437,B8,4,2.5,1.0,0.0,4.7169904708862305,5.0,-4.5,-0.5,8.5,0.5,3
63,577060,B4,9,-4.5,1.75,0.0,3.960744857788086,-10.0,8.5,-0.5,0.5,-1.5,1
44,292,B8,7,-31.5,-3.0,0.0,15.008331298828125,34.0,-24.5,-9.5,12.5,9.5,3
53,209073,B4,7,-2.5,-0.25,0.0,5.539629936218262,-14.0,6.5,-3.5,3.5,-7.5,1
58,389768,B2,7,-2.5,0.75,0.0,4.322904109954834,-12.0,7.5,-0.5,0.5,-4.5,0
57,359387,B8,5,21.0,-2.5,0.0,7.158910751342773,-17.0,3.0,4.0,-3.0,-14.0,3
57,358864,B4,4,4.5,1.75,0.0,3.960744857788086,-10.0,8.5,-0.5,0.5,-1.5,1
63,576942,B6,7,22.0,0.25,0.0,19.214252471923828,33.0,-6.0,-26.0,6.0,27.0,2
65,648794,B4,6,66.5,4.75,0.0,10.985786437988281,24.0,-0.5,-4.5,0.5,23.5,1
44,723,B4,7,-8.0,-0.5,0.0,2.291287899017334,5.0,-4.0,-1.0,2.0,1.0,1
61,502368,B2,6,-14.5,1.75,0.0,5.2618913650512695,4.0,-3.5,-0.5,10.5,0.5,0
50,129101,B4,9,-3.0,-0.25,0.0,2.2776083946228027,-4.0,2.0,-3.0,2.0,-2.0,1
45,6171,B2,7,45.5,3.0,0.0,7.36545991897583,15.0,0.5,-3.5,-0.5,15.5,0
63,577095,B2,5,9.0,-0.25,0.0,3.269174098968506,-3.0,4.0,-1.0,-5.0,1.0,0
51,173935,B8,7,-2.5,0.5,0.0,1.8708287477493286,5.0,-1.5,0.5,-0.5,3.5,3
53,204824,B4,5,-14.5,-1.25,0.0,3.766629695892334,8.0,-7.5,2.5,-0.5,0.5,1
62,539628,B6,7,42.5,-2.25,0.0,19.587942123413086,41.0,-29.5,-11.5,20.5,11.5,2
56,308628,B2,7,-9.5,-2.75,0.0,8.613216400146484,22.0,-16.5,-3.5,3.5,5.5,0
62,538378,B2,4,22.5,1.75,0.0,5.356071472167969,-9.0,10.5,-3.5,-1.5,1.5,0
61,502995,B2,4,-28.0,-2.75,0.0,10.158124923706055,-27.0,8.0,3.0,-3.0,-19.0,0
46,53329,B8,4,-8.5,1.75,0.0,12.316147804260254,-30.0,18.5,8.5,-8.5,-11.5,3
45,4660,B4,9,2.0,0.25,0.0,4.14578104019165,-8.0,6.0,-5.0,2.0,-2.0,1
62,538682,B4,8,40.5,-0.75,0.0,5.804093360900879,-8.0,-1.5,1.5,6.5,-9.5,1
44,981,B6,8,-14.0,-0.25,0.0,6.057020664215088,-8.0,-1.0,1.0,8.0,-9.0,2
52,197480,B6,8,10.5,0.75,0.0,4.322904109954834,4.0,-4.5,7.5,0.5,-0.5,2
49,98290,B8,8,6.0,0.0,0.0,1.5811388492584229,1.0,-2.0,1.0,2.0,-1.0,3
54,244346,B4,4,7.0,-1.25,0.0,3.699662208557129,-9.0,2.0,2.0,-2.0,-7.0,1
60,467077,B2,8,12.5,1.25,0.0,6.722164630889893,-14.0,11.5,2.5,-6.5,-2.5,0
44,410,B4,5,-5.5,-4.75,0.0,10.985786437988281,28.0,-23.5,-0.5,0.5,4.5,1
44,917,B2,6,-3.5,3.75,0.0,12.336429595947266,-32.0,23.5,4.5,-4.5,-8.5,0
58,390121,B4,5,-2.5,0.0,0.0,1.5,-3.0,1.5,1.5,-1.5,-1.5,1
55,282851,B2,5,11.5,2.5,0.0,6.745368957519531,-16.0,13.5,2.5,-3.5,-2.5,0
46,53444,B6,7,8.0,0.0,0.0,2.5495097637176514,5.0,-2.0,2.0,-3.0,3.0,2
45,6593,B6,8,-3.5,-0.25,0.0,4.763139724731445,0.0,4.5,-4.5,-5.5,4.5,2
50,130962,B4,4,-8.0,4.5,0.0,16.147754669189453,-38.0,29.0,9.0,-11.0,-9.0,1
48,65899,B2,9,7.5,-1.25,0.0,3.8971142768859863,-1.0,2.5,-1.5,-7.5,1.5,0
63,576013,B6,9,-20.0,0.25,0.0,13.808964729309082,21.0,-1.0,-19.0,1.0,20.0,2
61,503000,B4,7,-44.5,-0.25,0.0,1.4790199995040894,-2.0,-0.5,1.5,0.5,-2.5,1
48,65191,B2,7,-21.0,-7.0,0.0,20.124610900878906,46.0,-40.0,-6.0,12.0,6.0,0
46,53816,B4,4,-14.5,0.75,0.0,4.4370598793029785,-12.0,7.5,1.5,-1.5,-4.5,1
52,196797,B6,8,17.0,0.25,0.0,1.299038052558899,3.0,-1.0,-1.0,1.0,2.0,2
65,648771,B8,7,60.5,-0.75,0.0,5.5845770835876465,14.0,-8.5,-3.5,3.5,5.5,3
59,424670,B2,5,-27.0,-4.0,0.0,17.27715301513672,39.0,-30.0,-9.0,14.0,9.0,0
60,466569,B6,7,-9.5,0.0,0.0,2.5,-5.0,2.5,2.5,-2.5,-2.5,2
47,54602,B2,8,4.0,2.75,0.0,5.973901748657227,-15.0,13.0,0.0,0.0,-2.0,0
48,65857,B2,6,-14.5,-1.5,0.0,4.3011627197265625,-11.0,2.5,-1.5,1.5,-8.5,0
47,55200,B2,5,16.5,-8.75,0.0,25.17315101623535,64.0,-49.5,-9.5,9.5,14.5,0
52,195590,B8,8,-9.0,1.5,0.0,4.7169904708862305,-7.0,9.0,-3.0,-2.0,2.0,3
62,538793,B8,7,7.5,1.75,0.0,3.960744857788086,-2.0,0.5,8.5,-0.5,-1.5,3
53,209544,B8,5,-14.0,-0.25,0.0,1.0897247791290283,2.0,-2.0,1.0,0.0,0.0,3
60,465676,B2,9,2.0,0.5,0.0,3.640054941177368,7.0,-1.0,-4.0,1.0,6.0,0
53,206066,B8,9,39.5,-0.25,0.0,1.4790199995040894,1.0,-0.5,1.5,-2.5,0.5,3
45,5300,B6,5,-2.5,-0.75,0.0,5.117372512817383,-14.0,5.5,-1.5,1.5,-8.5,2
56,307044,B8,9,7.0,-0.25,0.0,2.586019992828369,-5.0,1.0,-1.0,3.0,-4.0,3
49,98301,B4,5,-2.5,2.0,0.0,5.678908348083496,-15.0,11.5,0.5,-0.5,-3.5,1
45,5855,B8,6,-14.5,0.25,0.0,5.760859489440918,-6.0,-1.5,8.5,1.5,-7.5,3
45,4989,B6,4,2.0,-1.25,0.0,4.322904109954834,-5.0,3.0,-8.0,2.0,-2.0,2
44,791,B6,7,-23.5,0.25,0.0,7.790218353271484,-22.0,11.5,0.5,-0.5,-10.5,2
50,131922,B4,6,47.5,0.0,0.0,3.041381359100342,6.0,-2.5,-3.5,2.5,3.5,1
65,649216,B6,7,3.5,0.0,0.0,9.013877868652344,18.0,-8.5,8.5,-9.5,9.5,2
55,284115,B4,8,55.0,0.0,0.0,3.8078866004943848,4.0,-2.0,-5.0,5.0,2.0,1
49,97714,B8,7,28.5,2.25,0.0,5.4486236572265625,-11.0,11.5,-0.5,-2.5,0.5,3
61,502314,B2,5,14.0,-3.25,0.0,7.758060455322266,19.0,-16.0,-3.0,3.0,3.0,0
53,205075,B8,9,7.0,0.5,0.0,5.852349758148193,-5.0,-2.0,9.0,2.0,-7.0,3
61,502674,B8,5,17.5,1.0,0.0,2.0615527629852295,4.0,0.5,-0.5,-0.5,4.5,3
45,5324,B6,4,13.5,-1.5,0.0,5.431390285491943,13.0,-9.5,-3.5,3.5,3.5,2
61,502674,B8,4,10.5,1.0,0.0,2.0615527629852295,4.0,0.5,-0.5,-0.5,4.5,3
44,1825,B6,6,-4.0,0.25,0.0,3.191786289215088,-4.0,0.0,0.0,5.0,-4.0,2
62,539412,B2,6,14.0,2.5,0.0,10.307764053344727,21.0,-2.0,-9.0,2.0,19.0,0
59,423885,B2,8,-6.0,4.75,0.0,15.514106750488281,41.0,-11.0,-4.0,4.0,30.0,0
58,391014,B6,5,32.0,0.5,0.0,6.72681188583374,6.0,-3.0,10.0,-8.0,3.0,2
51,174002,B4,4,-4.5,-0.25,0.0,2.7726340293884277,-5.0,2.5,2.5,-3.5,-2.5,1
49,97599,B6,5,11.5,-0.25,0.0,3.960744857788086,-3.0,-2.5,4.5,2.5,-5.5,2
50,130789,B8,9,-1.5,-0.5,0.0,7.035623550415039,15.0,-8.5,-6.5,6.5,6.5,3
55,281861,B2,9,-10.0,0.25,0.0,2.8613808155059814,1.0,-3.0,4.0,2.0,-2.0,0
48,66173,B4,6,-10.5,0.75,0.0,2.4874684810638428,3.0,1.5,-1.5,-1.5,4.5,1
50,132771,B4,7,10.0,1.25,0.0,28.367013931274414,67.0,-31.0,-22.0,22.0,36.0,1
50,129228,B2,4,-18.0,1.0,0.0,7.035623550415039,-18.0,11.0,4.0,-4.0,-7.0,0
60,466440,B8,5,6.5,0.75,0.0,2.2776083946228027,-2.0,0.5,4.5,-0.5,-1.5,3
46,53435,B2,7,3.0,-0.25,0.0,1.0897247791290283,2.0,-2.0,0.0,1.0,0.0,0
47,55096,B8,4,1.0,-0.25,0.0,3.832427501678467,-2.0,-3.0,3.0,4.0,-5.0,3
48,66164,B8,8,-10.0,-1.25,0.0,2.8613808155059814,-2.0,1.0,-6.0,1.0,-1.0,3
44,150,B4,8,-6.0,0.0,0.0,2.5495097637176514,-1.0,-2.0,2.0,3.0,-3.0,1
53,205248,B6,6,-3.5,0.0,0.0,4.924428939819336,-4.0,6.5,-6.5,-2.5,2.5,2
65,648814,B4,5,-4.5,0.0,0.0,2.5,0.0,-2.5,2.5,2.5,-2.5,1
57,358275,B2,7,-26.0,-4.0,0.0,12.103718757629395,-30.0,7.0,6.0,-6.0,-23.0,0
54,244034,B6,6,23.5,0.0,0.0,4.7169904708862305,-5.0,6.5,-6.5,-1.5,1.5,2
56,309960,B4,8,-1.0,0.5,0.0,4.5552167892456055,2.0,4.0,-4.0,-4.0,6.0,1
57,359033,B4,8,46.5,-0.25,0.0,7.758060455322266,-14.0,9.5,4.5,-10.5,-4.5,1
52,195239,B6,7,-36.5,-0.25,0.0,15.105875968933105,-36.0,17.5,11.5,-11.5,-18.5,2
48,65163,B8,4,-11.5,1.5,0.0,6.67083215713501,-17.0,11.5,3.5,-3.5,-5.5,3
51,176044,B8,4,-7.5,1.5,0.0,5.147815227508545,1.0,-3.5,9.5,2.5,-2.5,3
44,315,B2,7,13.5,0.25,0.0,4.918078899383545,-10.0,6.5,-5.5,3.5,-3.5,0
47,55651,B8,9,-35.5,-0.25,0.0,6.456585884094238,11.0,-9.5,-1.5,8.5,1.5,3
62,538398,B4,9,2.5,0.5,0.0,1.8708287477493286,-1.0,-0.5,3.5,0.5,-1.5,1
58,389776,B4,8,-41.5,3.25,0.0,27.86014175415039,59.0,-17.5,-28.5,17.5,41.5,1
51,174494,B2,7,11.5,-1.25,0.0,6.609652042388916,10.0,-4.5,-10.5,4.5,5.5,0
56,307884,B6,7,2.5,-4.75,0.0,9.73075008392334,24.0,-21.5,-0.5,0.5,2.5,2
47,56025,B8,4,6.5,2.0,0.0,8.558621406555176,-23.0,15.5,-2.5,2.5,-7.5,3
48,65069,B2,8,10.0,-2.0,0.0,5.385164737701416,-2.0,1.0,-11.0,3.0,-1.0,0
63,576703,B2,9,13.0,1.75,0.0,3.699662208557129,-9.0,8.0,-1.0,1.0,-1.0,0
65,648709,B2,5,6.0,0.5,0.0,3.640054941177368,-3.0,-1.0,1.0,6.0,-4.0,0
54,245833,B2,9,17.0,0.75,0.0,1.299038052558899,-3.0,3.0,0.0,0.0,0.0,0
51,177521,B8,4,-13.0,3.5,0.0,9.205976486206055,-24.0,19.0,1.0,-1.0,-5.0,3
44,713,B2,9,8.5,0.25,0.0,1.4790199995040894,1.0,-1.5,2.5,0.5,-0.5,0
62,538243,B8,5,-6.5,-0.5,0.0,2.7386128902435303,-4.0,2.5,-4.5,1.5,-1.5,3
65,649943,B8,5,19.5,3.0,0.0,12.854960441589355,31.0,-9.5,-8.5,8.5,21.5,3
47,53980,B6,7,7.0,-0.75,0.0,4.205650806427002,-6.0,4.0,2.0,-7.0,-2.0,2
65,649190,B4,5,-3.0,-3.25,0.0,6.219927787780762,-14.0,0.0,0.0,1.0,-14.0,1
65,650279,B6,5,-12.5,1.0,0.0,5.678908348083496,-15.0,9.5,2.5,-2.5,-5.5,2
44,44,B6,9,-8.0,-1.5,0.0,7.123903274536133,10.0,-4.0,-12.0,4.0,6.0,2
56,306505,B2,8,-20.5,-4.25,0.0,9.496709823608398,24.0,-20.5,0.5,-0.5,3.5,0
48,66036,B2,7,12.5,2.5,0.0,20.062402725219727,47.0,-18.5,-15.5,15.5,28.5,0
58,390903,B4,8,15.0,-0.75,0.0,2.6809513568878174,-6.0,1.0,2.0,-1.0,-5.0,1
59,424396,B6,7,-2.5,-0.25,0.0,7.084313869476318,-10.0,9.5,0.5,-10.5,-0.5,2
54,246178,B6,8,38.5,1.25,0.0,6.299801349639893,16.0,-5.5,-3.5,3.5,10.5,2
